round,image_id,category,quality,freshness,ctr,lr,awt,social_proof,cos_ui_own,own_query_score,cum_views,cum_likes
1,35,3,0.482934,0.870551,0.000000,0.000000,0.000000,0.000000,0.063713,0.146471,0.0,0.0
1,36,3,0.444939,0.870551,0.500000,1.000000,0.781267,0.201519,0.048569,0.515016,1.0,1.0
1,37,3,0.300442,0.870551,0.714286,0.400000,0.773320,0.353445,0.047735,0.478587,5.0,2.0
1,38,3,0.255183,0.870551,0.750000,0.333333,0.675995,0.274225,0.053900,0.449021,3.0,1.0
1,39,3,0.542584,0.870551,0.666667,1.000000,0.804819,0.288222,0.069106,0.561696,2.0,2.0
1,40,4,0.357393,0.870551,0.666667,0.500000,0.735240,0.392875,0.081755,0.495149,6.0,3.0
1,41,4,0.440077,0.870551,1.000000,0.000000,0.886666,0.111499,0.081042,0.450535,1.0,0.0
1,42,4,0.374670,0.870551,0.666667,1.000000,0.758440,0.288222,0.063496,0.553339,2.0,2.0
1,43,4,0.072453,0.870551,0.714286,0.300000,0.470487,0.440891,0.093616,0.442775,10.0,3.0
1,44,4,0.146514,0.870551,0.500000,0.666667,0.512374,0.313018,0.067609,0.446199,3.0,2.0
1,45,4,0.031405,0.870551,0.000000,0.000000,0.000000,0.000000,0.052185,0.143587,0.0,0.0
1,46,4,0.216687,0.870551,0.000000,0.000000,0.000000,0.000000,0.060606,0.145694,0.0,0.0
1,47,4,0.446234,0.870551,0.700000,0.857143,0.758290,0.455750,0.064283,0.562214,7.0,6.0
1,48,4,0.301519,0.870551,0.666667,0.500000,0.671222,0.241945,0.082171,0.463023,2.0,1.0
1,49,4,0.532519,0.870551,0.833333,1.000000,0.869561,0.418668,0.081131,0.618982,5.0,5.0
10,0,0,0.139619,0.250000,0.586207,0.411765,0.563462,0.538864,0.083227,0.373456,17.0,7.0
10,1,0,0.247320,0.250000,0.675676,0.720000,0.673512,0.638660,0.087434,0.466024,25.0,18.0
10,2,0,0.039080,0.250000,0.500000,0.100000,0.455072,0.406288,0.089504,0.278791,10.0,1.0
10,3,0,0.724847,0.250000,0.000000,0.000000,0.000000,0.000000,0.078817,0.056747,0.0,0.0
10,4,0,0.368557,0.250000,0.431193,0.829787,0.749311,0.750916,0.083973,0.473620,47.0,39.0
10,5,0,0.268096,0.250000,0.625000,0.720000,0.600661,0.638660,0.080691,0.445792,25.0,18.0
10,6,0,0.150631,0.250000,0.521739,0.250000,0.577486,0.460413,0.093382,0.332271,12.0,3.0
10,7,0,0.568517,0.250000,0.632812,0.938272,0.876708,0.849036,0.084806,0.554240,81.0,76.0
10,8,0,0.168080,0.250000,0.000000,0.000000,0.000000,0.000000,0.078978,0.056788,0.0,0.0
10,9,0,0.311360,0.250000,0.557692,0.620690,0.673359,0.650364,0.082317,0.433889,29.0,18.0
10,10,1,0.490499,0.250000,0.525424,0.838710,0.845690,0.685693,0.070773,0.490433,31.0,26.0
10,11,1,0.199080,0.250000,0.470588,0.375000,0.551835,0.418668,0.079305,0.329859,8.0,3.0
10,12,1,0.612538,0.250000,0.583333,1.000000,0.935194,0.469352,0.067478,0.503578,7.0,7.0
10,13,1,0.080769,0.250000,0.463415,0.315789,0.511550,0.541662,0.082567,0.333079,19.0,6.0
10,14,1,0.448982,0.250000,0.631579,0.850000,0.790335,0.792012,0.074119,0.516437,60.0,51.0
10,15,1,0.251850,0.250000,0.409091,0.555556,0.654486,0.460413,0.071659,0.367818,9.0,5.0
10,16,1,0.071009,0.250000,0.562500,0.444444,0.430857,0.552390,0.077447,0.355444,18.0,8.0
10,17,1,0.225512,0.250000,0.636364,0.642857,0.644045,0.647517,0.076298,0.442604,28.0,18.0
10,18,1,0.023145,0.250000,0.000000,0.000000,0.000000,0.000000,0.079356,0.056883,0.0,0.0
10,19,1,0.378901,0.250000,0.407407,0.772727,0.699013,0.624387,0.076849,0.433055,22.0,17.0
10,20,2,0.154859,0.250000,0.645161,0.500000,0.591968,0.576444,0.112386,0.412836,20.0,10.0
10,21,2,0.496025,0.250000,0.624113,0.909091,0.855166,0.859366,0.105039,0.551911,88.0,80.0
10,22,2,0.753268,0.250000,0.000000,0.000000,0.000000,0.000000,0.056707,0.051204,0.0,0.0
10,23,2,0.075313,0.250000,0.478261,0.181818,0.382170,0.435616,0.056907,0.273155,11.0,2.0
10,24,2,0.346724,0.250000,0.647059,0.727273,0.738696,0.683411,0.109883,0.485048,33.0,24.0
10,25,2,0.118530,0.250000,0.666667,0.318182,0.525885,0.564866,0.109838,0.376222,22.0,7.0
10,26,2,0.401554,0.250000,0.561644,0.829268,0.790821,0.729112,0.115062,0.503761,41.0,34.0
10,27,2,0.428317,0.250000,0.584416,0.844444,0.797693,0.745541,0.117778,0.513636,45.0,38.0
10,28,2,0.226272,0.250000,0.705882,0.458333,0.581621,0.599314,0.077330,0.408680,24.0,11.0
10,29,2,0.109343,0.250000,0.448276,0.384615,0.498236,0.493526,0.024078,0.317312,13.0,5.0
10,30,3,0.108891,0.250000,0.000000,0.000000,0.000000,0.000000,0.032863,0.045226,0.0,0.0
10,31,3,0.559639,0.250000,0.610169,0.833333,0.863603,0.708863,0.047589,0.502625,36.0,30.0
10,32,3,0.161426,0.250000,0.000000,0.000000,0.000000,0.000000,0.037489,0.046386,0.0,0.0
10,33,3,0.041007,0.250000,0.588235,0.400000,0.397910,0.455750,0.059082,0.328459,10.0,4.0
10,34,3,0.306667,0.250000,0.581395,0.800000,0.675552,0.647517,0.068562,0.460968,25.0,20.0
10,35,3,0.482934,0.250000,0.536232,0.918919,0.845846,0.722040,0.063713,0.507882,37.0,34.0
10,36,3,0.444939,0.250000,0.581081,0.860465,0.820866,0.739980,0.048569,0.500867,43.0,37.0
10,37,3,0.300442,0.250000,0.633333,0.578947,0.724792,0.578662,0.047735,0.427161,19.0,11.0
10,38,3,0.255183,0.250000,0.545455,0.583333,0.683564,0.507834,0.053900,0.399403,12.0,7.0
10,39,3,0.542584,0.250000,0.716418,0.895833,0.858285,0.761156,0.069106,0.540359,48.0,43.0
10,40,4,0.357393,0.250000,0.700000,0.785714,0.736407,0.663889,0.081755,0.491435,28.0,22.0
10,41,4,0.440077,0.250000,0.566667,0.705882,0.788957,0.576444,0.081042,0.454100,17.0,12.0
10,42,4,0.374670,0.250000,0.741935,0.869565,0.757892,0.751670,0.063496,0.522217,46.0,40.0
10,43,4,0.072453,0.250000,0.703704,0.315789,0.430192,0.541662,0.093616,0.359390,19.0,6.0
10,44,4,0.146514,0.250000,0.566667,0.529412,0.542326,0.554964,0.067609,0.383637,17.0,9.0
10,45,4,0.031405,0.250000,0.000000,0.000000,0.000000,0.000000,0.052185,0.050071,0.0,0.0
10,46,4,0.216687,0.250000,0.000000,0.000000,0.000000,0.000000,0.060606,0.052182,0.0,0.0
10,47,4,0.446234,0.250000,0.661017,0.871795,0.800266,0.725615,0.064283,0.513165,39.0,34.0
10,48,4,0.301519,0.250000,0.724138,0.714286,0.696659,0.610541,0.082171,0.470327,21.0,15.0
10,49,4,0.532519,0.250000,0.605263,0.869565,0.851546,0.816391,0.081131,0.530128,69.0,60.0
20,0,0,0.139619,0.062500,0.619048,0.230769,0.498958,0.469352,0.083227,0.303358,30.0,10.0
20,1,0,0.247320,0.062500,0.571429,0.583333,0.618185,0.507834,0.087434,0.374962,37.0,25.0
20,2,0,0.039080,0.062500,0.277778,0.400000,0.409820,0.353445,0.089504,0.249200,15.0,3.0
20,3,0,0.724847,0.062500,0.000000,0.000000,0.000000,0.000000,0.078817,0.028909,0.0,0.0
20,4,0,0.368557,0.062500,0.400000,0.700000,0.728194,0.665181,0.083973,0.407018,77.0,60.0
20,5,0,0.268096,0.062500,0.533333,0.562500,0.677849,0.549774,0.080691,0.379871,41.0,27.0
20,6,0,0.150631,0.062500,0.342105,0.615385,0.515458,0.524096,0.093382,0.334309,25.0,11.0
20,7,0,0.568517,0.062500,0.600000,0.919540,0.862989,0.858594,0.084806,0.519911,168.0,156.0
20,8,0,0.168080,0.062500,0.000000,0.000000,0.000000,0.000000,0.078978,0.028950,0.0,0.0
20,9,0,0.311360,0.062500,0.433962,0.695652,0.719303,0.622720,0.082317,0.403188,52.0,34.0
20,10,1,0.490499,0.062500,0.689655,0.875000,0.820497,0.729975,0.070773,0.496952,71.0,61.0
20,11,1,0.199080,0.062500,0.421053,0.750000,0.585126,0.571912,0.079305,0.380736,24.0,15.0
20,12,1,0.612538,0.062500,0.669014,0.968421,0.876684,0.877541,0.067478,0.538139,102.0,99.0
20,13,1,0.080769,0.062500,0.000000,0.000000,0.000000,0.000000,0.082567,0.029851,19.0,6.0
20,14,1,0.448982,0.062500,0.656250,0.880952,0.794404,0.738355,0.074119,0.491067,102.0,88.0
20,15,1,0.251850,0.062500,0.608696,0.714286,0.603012,0.547115,0.071659,0.400072,23.0,15.0
20,16,1,0.071009,0.062500,0.450000,0.333333,0.423252,0.430163,0.077447,0.275114,27.0,11.0
20,17,1,0.225512,0.062500,0.607143,0.588235,0.610192,0.562447,0.076298,0.385233,45.0,28.0
20,18,1,0.023145,0.062500,1.000000,0.000000,0.228594,0.111499,0.079356,0.228382,1.0,0.0
20,19,1,0.378901,0.062500,0.476190,0.900000,0.746813,0.686822,0.076849,0.453025,52.0,44.0
20,20,2,0.154859,0.062500,0.684211,0.461538,0.550349,0.504374,0.112386,0.368534,33.0,16.0
20,21,2,0.496025,0.062500,0.563758,0.916667,0.855689,0.852687,0.105039,0.517200,172.0,157.0
20,22,2,0.753268,0.062500,0.000000,0.000000,0.000000,0.000000,0.056707,0.023355,0.0,0.0
20,23,2,0.075313,0.062500,0.368421,0.285714,0.453066,0.385725,0.056907,0.248460,18.0,4.0
20,24,2,0.346724,0.062500,0.476190,0.900000,0.769502,0.622720,0.109883,0.455077,53.0,42.0
20,25,2,0.118530,0.062500,0.588235,0.500000,0.430303,0.469352,0.109838,0.336040,32.0,12.0
20,26,2,0.401554,0.062500,0.452830,0.750000,0.770462,0.635596,0.115062,0.432189,65.0,52.0
20,27,2,0.428317,0.062500,0.612903,0.868421,0.805055,0.721134,0.117778,0.492736,83.0,71.0
20,28,2,0.226272,0.062500,0.583333,0.714286,0.678312,0.547115,0.077330,0.409184,38.0,21.0
20,29,2,0.109343,0.062500,0.500000,0.300000,0.385722,0.440891,0.024078,0.259944,23.0,8.0
20,30,3,0.108891,0.062500,0.000000,0.000000,0.000000,0.000000,0.032863,0.017365,0.0,0.0
20,31,3,0.559639,0.062500,0.647887,0.934783,0.895511,0.758296,0.047589,0.509728,82.0,73.0
20,32,3,0.161426,0.062500,0.000000,0.000000,0.000000,0.000000,0.037489,0.018527,0.0,0.0
20,33,3,0.041007,0.062500,0.555556,0.300000,0.359279,0.440891,0.059082,0.272932,20.0,7.0
20,34,3,0.306667,0.062500,0.515152,0.823529,0.754767,0.589319,0.068562,0.431526,42.0,34.0
20,35,3,0.482934,0.062500,0.573770,0.828571,0.809597,0.703883,0.063713,0.465387,72.0,63.0
20,36,3,0.444939,0.062500,0.625000,0.720000,0.811305,0.638660,0.048569,0.443025,68.0,55.0
20,37,3,0.300442,0.062500,0.461538,0.583333,0.688602,0.507834,0.047735,0.359445,31.0,18.0
20,38,3,0.255183,0.062500,0.619048,0.615385,0.635257,0.524096,0.053900,0.383504,25.0,15.0
20,39,3,0.542584,0.062500,0.605263,0.898551,0.882972,0.819379,0.069106,0.510654,117.0,105.0
20,40,4,0.357393,0.062500,0.648148,0.771429,0.759134,0.697695,0.081755,0.463614,63.0,49.0
20,41,4,0.440077,0.062500,0.565217,0.807692,0.816057,0.654542,0.081042,0.458819,43.0,33.0
20,42,4,0.374670,0.062500,0.457143,0.687500,0.755856,0.564866,0.063496,0.397446,62.0,51.0
20,43,4,0.072453,0.062500,0.550000,0.090909,0.461081,0.418668,0.093616,0.261063,30.0,7.0
20,44,4,0.146514,0.062500,0.562500,0.444444,0.511166,0.445998,0.067609,0.321921,26.0,13.0
20,45,4,0.031405,0.062500,0.000000,0.000000,0.000000,0.000000,0.052185,0.022219,0.0,0.0
20,46,4,0.216687,0.062500,0.500000,0.000000,0.456633,0.111499,0.060606,0.184420,1.0,0.0
20,47,4,0.446234,0.062500,0.589286,0.757576,0.802075,0.686822,0.064283,0.453296,72.0,59.0
20,48,4,0.301519,0.062500,0.600000,0.722222,0.724578,0.587244,0.082171,0.427165,39.0,28.0
20,49,4,0.532519,0.062500,0.582677,0.945946,0.875388,0.835337,0.081131,0.518813,143.0,130.0
30,0,0,0.139619,0.015625,0.571429,0.250000,0.489005,0.399721,0.083227,0.280713,38.0,12.0
30,1,0,0.247320,0.015625,0.709677,0.500000,0.672209,0.591368,0.087434,0.397491,59.0,36.0
30,2,0,0.039080,0.015625,0.368421,0.285714,0.427721,0.385725,0.089504,0.246551,22.0,5.0
30,3,0,0.724847,0.015625,0.588235,0.966667,0.932255,0.693434,0.078817,0.504357,30.0,29.0
30,4,0,0.368557,0.015625,0.521739,0.777778,0.732707,0.702868,0.083973,0.437898,113.0,88.0
30,5,0,0.268096,0.015625,0.523810,0.545455,0.640736,0.489741,0.080691,0.355283,52.0,33.0
30,6,0,0.150631,0.015625,0.380952,0.250000,0.456790,0.504374,0.093382,0.266371,41.0,15.0
30,7,0,0.568517,0.015625,0.547170,0.948276,0.872831,0.796625,0.084806,0.503645,226.0,211.0
30,8,0,0.168080,0.015625,0.000000,0.000000,0.000000,0.000000,0.078978,0.022125,0.0,0.0
30,9,0,0.311360,0.015625,0.450980,0.782609,0.690090,0.632472,0.082317,0.410643,75.0,52.0
30,10,1,0.490499,0.015625,0.641791,0.883721,0.824316,0.742387,0.070773,0.488408,114.0,99.0
30,11,1,0.199080,0.015625,0.476190,0.500000,0.642553,0.576444,0.079305,0.354454,44.0,25.0
30,12,1,0.612538,0.015625,0.631148,0.896104,0.901738,0.836672,0.067478,0.514087,179.0,168.0
30,13,1,0.080769,0.015625,0.000000,0.000000,0.000000,0.000000,0.082567,0.023029,19.0,6.0
30,14,1,0.448982,0.015625,0.595238,0.840000,0.792508,0.651769,0.074119,0.457087,127.0,109.0
30,15,1,0.251850,0.015625,0.548387,0.647059,0.687855,0.569597,0.071659,0.391533,40.0,26.0
30,16,1,0.071009,0.015625,0.450000,0.333333,0.505070,0.430163,0.077447,0.281340,36.0,14.0
30,17,1,0.225512,0.015625,0.555556,0.600000,0.615459,0.481892,0.076298,0.362135,55.0,34.0
30,18,1,0.023145,0.015625,0.000000,0.000000,0.000000,0.000000,0.079356,0.022221,1.0,0.0
30,19,1,0.378901,0.015625,0.515625,0.818182,0.730240,0.693434,0.076849,0.439593,85.0,71.0
30,20,2,0.154859,0.015625,0.666667,0.375000,0.544048,0.524096,0.112386,0.348493,49.0,22.0
30,21,2,0.496025,0.015625,0.616541,0.841463,0.831378,0.841044,0.105039,0.502939,254.0,226.0
30,22,2,0.753268,0.015625,0.000000,0.000000,0.000000,0.000000,0.056707,0.016519,0.0,0.0
30,23,2,0.075313,0.015625,0.709677,0.318182,0.449698,0.564866,0.056907,0.323897,40.0,11.0
30,24,2,0.346724,0.015625,0.631579,0.805556,0.780018,0.705893,0.109883,0.472453,89.0,71.0
30,25,2,0.118530,0.015625,0.653846,0.235294,0.486674,0.511221,0.109838,0.313826,49.0,16.0
30,26,2,0.401554,0.015625,0.521739,0.805556,0.780131,0.705893,0.115062,0.457689,101.0,81.0
30,27,2,0.428317,0.015625,0.555556,0.890909,0.810659,0.782370,0.117778,0.492709,138.0,120.0
30,28,2,0.226272,0.015625,0.566667,0.705882,0.613323,0.576444,0.077330,0.394312,55.0,33.0
30,29,2,0.109343,0.015625,0.666667,0.357143,0.474509,0.500839,0.024078,0.309363,37.0,13.0
30,30,3,0.108891,0.015625,0.000000,0.000000,0.000000,0.000000,0.032863,0.010517,0.0,0.0
30,31,3,0.559639,0.015625,0.583333,0.900000,0.885448,0.821827,0.047589,0.497929,152.0,136.0
30,32,3,0.161426,0.015625,0.000000,0.000000,0.000000,0.000000,0.037489,0.011681,0.0,0.0
30,33,3,0.041007,0.015625,0.538462,0.571429,0.396063,0.424518,0.059082,0.308670,27.0,11.0
30,34,3,0.306667,0.015625,0.371429,0.538462,0.686311,0.514537,0.068562,0.339578,55.0,41.0
30,35,3,0.482934,0.015625,0.571429,0.857143,0.829912,0.671490,0.063713,0.462324,100.0,87.0
30,36,3,0.444939,0.015625,0.692308,0.925926,0.785018,0.672723,0.048569,0.480089,95.0,80.0
30,37,3,0.300442,0.015625,0.666667,0.583333,0.700341,0.507834,0.047735,0.385573,43.0,25.0
30,38,3,0.255183,0.015625,0.416667,0.400000,0.681098,0.455750,0.053900,0.311541,35.0,19.0
30,39,3,0.542584,0.015625,0.527778,0.868421,0.897152,0.721134,0.069106,0.476842,155.0,138.0
30,40,4,0.357393,0.015625,0.636364,0.714286,0.684016,0.610541,0.081755,0.422907,84.0,64.0
30,41,4,0.440077,0.015625,0.485714,0.647059,0.782853,0.569597,0.081042,0.399232,60.0,44.0
30,42,4,0.374670,0.015625,0.530612,0.846154,0.769896,0.658615,0.063496,0.443480,88.0,73.0
30,43,4,0.072453,0.015625,0.800000,0.187500,0.440190,0.493526,0.093616,0.314022,46.0,10.0
30,44,4,0.146514,0.015625,0.588235,0.400000,0.534445,0.455750,0.067609,0.317709,36.0,17.0
30,45,4,0.031405,0.015625,0.000000,0.000000,0.000000,0.000000,0.052185,0.015381,0.0,0.0
30,46,4,0.216687,0.015625,0.000000,0.000000,0.000000,0.000000,0.060606,0.017501,1.0,0.0
30,47,4,0.446234,0.015625,0.545455,0.900000,0.831487,0.686822,0.064283,0.467809,102.0,86.0
30,48,4,0.301519,0.015625,0.621622,0.695652,0.696180,0.622720,0.082171,0.421706,62.0,44.0
30,49,4,0.532519,0.015625,0.601562,0.922078,0.874382,0.839309,0.081131,0.513396,220.0,201.0
40,0,0,0.139619,0.003906,0.421053,0.500000,0.433106,0.435616,0.083227,0.293187,46.0,16.0
40,1,0,0.247320,0.003906,0.529412,0.777778,0.639013,0.593392,0.087434,0.408702,77.0,50.0
40,2,0,0.039080,0.003906,0.571429,0.125000,0.433788,0.378241,0.089504,0.249987,30.0,6.0
40,3,0,0.724847,0.003906,0.700787,0.887640,0.936686,0.858981,0.078817,0.534792,119.0,108.0
40,4,0,0.368557,0.003906,0.393939,0.769231,0.732081,0.714643,0.083973,0.419693,152.0,118.0
40,5,0,0.268096,0.003906,0.470588,0.750000,0.687590,0.571912,0.080691,0.398344,68.0,45.0
40,6,0,0.150631,0.003906,0.464286,0.461538,0.528640,0.504374,0.093382,0.321289,54.0,21.0
40,7,0,0.568517,0.003906,0.518182,0.912281,0.876506,0.790248,0.084806,0.493820,283.0,263.0
40,8,0,0.168080,0.003906,0.000000,0.000000,0.000000,0.000000,0.078978,0.020466,0.0,0.0
40,9,0,0.311360,0.003906,0.469388,0.565217,0.672074,0.606885,0.082317,0.372993,98.0,65.0
40,10,1,0.490499,0.003906,0.569444,0.878049,0.839001,0.734219,0.070773,0.478098,155.0,135.0
40,11,1,0.199080,0.003906,0.434783,0.400000,0.646510,0.455750,0.079305,0.314617,54.0,29.0
40,12,1,0.612538,0.003906,0.631944,0.934066,0.894310,0.867251,0.067478,0.523862,270.0,253.0
40,13,1,0.080769,0.003906,0.500000,0.000000,0.500610,0.111499,0.082567,0.187991,20.0,6.0
40,14,1,0.448982,0.003906,0.649123,0.891892,0.784128,0.719306,0.074119,0.481938,164.0,142.0
40,15,1,0.251850,0.003906,0.530612,0.576923,0.638163,0.627670,0.071659,0.378977,66.0,41.0
40,16,1,0.071009,0.003906,0.451613,0.285714,0.423765,0.489741,0.077447,0.269904,50.0,18.0
40,17,1,0.225512,0.003906,0.600000,0.466667,0.559713,0.527160,0.076298,0.345748,70.0,41.0
40,18,1,0.023145,0.003906,0.000000,0.000000,0.000000,0.000000,0.079356,0.020561,1.0,0.0
40,19,1,0.378901,0.003906,0.466667,0.914286,0.745581,0.712740,0.076849,0.452658,120.0,103.0
40,20,2,0.154859,0.003906,0.700000,0.571429,0.578339,0.424518,0.112386,0.372713,56.0,26.0
40,21,2,0.496025,0.003906,0.561983,0.926471,0.854801,0.819871,0.105039,0.508674,322.0,289.0
40,22,2,0.753268,0.003906,0.000000,0.000000,0.000000,0.000000,0.056707,0.014850,0.0,0.0
40,23,2,0.075313,0.003906,0.428571,0.000000,0.409627,0.313018,0.056907,0.188007,46.0,11.0
40,24,2,0.346724,0.003906,0.677419,0.714286,0.718809,0.610541,0.109883,0.440936,110.0,86.0
40,25,2,0.118530,0.003906,0.526316,0.200000,0.573478,0.424518,0.109838,0.288701,59.0,18.0
40,26,2,0.401554,0.003906,0.571429,0.900000,0.789737,0.732535,0.115062,0.485117,141.0,117.0
40,27,2,0.428317,0.003906,0.725490,0.837838,0.777735,0.713694,0.117778,0.493844,175.0,151.0
40,28,2,0.226272,0.003906,0.424242,0.571429,0.652964,0.530167,0.077330,0.351460,69.0,41.0
40,29,2,0.109343,0.003906,0.666667,0.437500,0.415424,0.533119,0.024078,0.316495,53.0,20.0
40,30,3,0.108891,0.003906,0.000000,0.000000,0.000000,0.000000,0.032863,0.008838,0.0,0.0
40,31,3,0.559639,0.003906,0.698630,0.843137,0.869079,0.765353,0.047589,0.495009,203.0,179.0
40,32,3,0.161426,0.003906,0.000000,0.000000,0.000000,0.000000,0.037489,0.010005,0.0,0.0
40,33,3,0.041007,0.003906,0.500000,0.230769,0.384354,0.469352,0.059082,0.254633,40.0,14.0
40,34,3,0.306667,0.003906,0.625000,0.466667,0.716804,0.527160,0.068562,0.371570,70.0,48.0
40,35,3,0.482934,0.003906,0.608696,0.750000,0.822335,0.659950,0.063713,0.448304,128.0,108.0
40,36,3,0.444939,0.003906,0.545455,0.833333,0.777023,0.773431,0.048569,0.458582,149.0,125.0
40,37,3,0.300442,0.003906,0.486486,0.666667,0.720837,0.580851,0.047735,0.385943,61.0,37.0
40,38,3,0.255183,0.003906,0.473684,0.666667,0.631046,0.473641,0.053900,0.355431,44.0,25.0
40,39,3,0.542584,0.003906,0.416667,0.933333,0.826937,0.690162,0.069106,0.455434,185.0,166.0
40,40,4,0.357393,0.003906,0.461538,0.833333,0.729007,0.536017,0.081755,0.411046,96.0,74.0
40,41,4,0.440077,0.003906,0.518519,0.785714,0.803226,0.554964,0.081042,0.426089,74.0,55.0
40,42,4,0.374670,0.003906,0.696970,0.782609,0.752810,0.632472,0.063496,0.451219,111.0,91.0
40,43,4,0.072453,0.003906,0.666667,0.400000,0.433160,0.455750,0.093616,0.319117,56.0,14.0
40,44,4,0.146514,0.003906,0.333333,0.500000,0.387493,0.334498,0.067609,0.254023,40.0,19.0
40,45,4,0.031405,0.003906,0.000000,0.000000,0.000000,0.000000,0.052185,0.013710,0.0,0.0
40,46,4,0.216687,0.003906,0.000000,0.000000,0.000000,0.000000,0.060606,0.015833,1.0,0.0
40,47,4,0.446234,0.003906,0.500000,0.807692,0.796337,0.654542,0.064283,0.436752,128.0,107.0
40,48,4,0.301519,0.003906,0.692308,0.722222,0.710387,0.587244,0.082171,0.432477,80.0,57.0
40,49,4,0.532519,0.003906,0.613208,0.830769,0.854306,0.802759,0.081131,0.492602,285.0,255.0
50,0,0,0.139619,0.000977,0.466667,0.285714,0.409475,0.385725,0.083227,0.255507,53.0,18.0
50,1,0,0.247320,0.000977,0.647059,0.500000,0.619424,0.591368,0.087434,0.380004,99.0,61.0
50,2,0,0.039080,0.000977,0.625000,0.200000,0.427380,0.324117,0.089504,0.259837,35.0,7.0
50,3,0,0.724847,0.000977,0.605263,0.956522,0.932503,0.825194,0.078817,0.527241,188.0,174.0
50,4,0,0.368557,0.000977,0.477273,0.761905,0.727067,0.725615,0.083973,0.432744,194.0,150.0
50,5,0,0.268096,0.000977,0.600000,0.611111,0.674732,0.574194,0.080691,0.394719,86.0,56.0
50,6,0,0.150631,0.000977,0.511628,0.363636,0.546455,0.571912,0.093382,0.326510,76.0,29.0
