round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,6.137554,0.315625,0.176563,0.118750,0.453490,0.494476,0.468000,0.250170,0.149942,0.149942,0.150063,0.149942,0.149942
2,7.169202,0.340625,0.192188,0.153125,0.478272,0.555341,0.528660,0.250264,0.149759,0.150105,0.149903,0.150058,0.149911
3,6.751788,0.315625,0.176563,0.139063,0.459643,0.534915,0.546829,0.250327,0.149584,0.150232,0.149780,0.150158,0.149920
4,8.117650,0.354687,0.217188,0.160938,0.470722,0.520629,0.558882,0.250405,0.149340,0.150382,0.149641,0.150265,0.149966
5,7.531716,0.321875,0.204687,0.145313,0.480155,0.512583,0.555505,0.250446,0.149094,0.150527,0.149567,0.150349,0.150017
6,6.971725,0.326562,0.187500,0.139063,0.478529,0.516544,0.551862,0.250495,0.148877,0.150637,0.149452,0.150445,0.150094
7,7.091453,0.331250,0.190625,0.135937,0.476353,0.514731,0.553801,0.250542,0.148650,0.150759,0.149331,0.150543,0.150175
8,6.701972,0.296875,0.179688,0.132812,0.479132,0.517430,0.553066,0.250592,0.148442,0.150864,0.149214,0.150634,0.150255
9,7.493956,0.346875,0.198437,0.153125,0.499120,0.537824,0.568745,0.250653,0.148191,0.150979,0.149127,0.150729,0.150321
10,7.524214,0.317188,0.200000,0.153125,0.492864,0.541429,0.569390,0.250710,0.147949,0.151095,0.149040,0.150838,0.150368
11,5.958840,0.317188,0.157812,0.120313,0.483929,0.537579,0.567646,0.250764,0.147777,0.151184,0.148934,0.150917,0.150423
12,6.946793,0.328125,0.184375,0.132812,0.481741,0.531958,0.568583,0.250817,0.147576,0.151290,0.148853,0.151001,0.150463
13,7.244922,0.321875,0.187500,0.150000,0.491587,0.526385,0.571438,0.250871,0.147339,0.151412,0.148725,0.151107,0.150547
14,6.793216,0.307812,0.173437,0.142187,0.501816,0.535914,0.573350,0.250930,0.147107,0.151530,0.148603,0.151209,0.150621
15,7.097349,0.306250,0.181250,0.154688,0.494779,0.544048,0.572719,0.250985,0.146872,0.151658,0.148440,0.151324,0.150722
16,6.446337,0.298438,0.168750,0.132812,0.495252,0.543979,0.569971,0.251030,0.146670,0.151756,0.148326,0.151422,0.150797
17,7.444233,0.315625,0.192188,0.157812,0.496084,0.550151,0.569398,0.251098,0.146429,0.151885,0.148124,0.151550,0.150914
