round,image_id,category,quality,freshness,ctr,lr,awt,social_proof,cos_ui_own,own_query_score,cum_views,cum_likes
40,26,2,0.401554,0.003906,0.120768,0.071174,0.428173,0.076157,0.115062,0.135991,10.0,8.2
40,27,2,0.428317,0.003906,0.143911,0.092408,0.770527,0.135266,0.117778,0.205083,11.9,9.9
40,28,2,0.226272,0.003906,0.124518,0.062393,0.414193,0.067565,0.077330,0.122195,6.3,3.7
40,29,2,0.109343,0.003906,0.121766,0.062349,0.243563,0.063150,0.024078,0.081289,5.7,2.5
40,30,3,0.108891,0.003906,0.115043,0.052554,0.306220,0.036030,0.032863,0.086592,4.2,1.1
40,31,3,0.559639,0.003906,0.139059,0.094073,0.875919,0.130288,0.047589,0.202312,10.6,9.5
40,32,3,0.161426,0.003906,0.110298,0.054742,0.274313,0.031496,0.037489,0.081782,3.3,1.3
40,33,3,0.041007,0.003906,0.120232,0.050862,0.341423,0.039821,0.059082,0.099761,5.0,0.7
40,34,3,0.306667,0.003906,0.135535,0.081303,0.645014,0.109594,0.068562,0.166432,8.8,5.7
40,35,3,0.482934,0.003906,0.177680,0.132679,0.848814,0.200524,0.063713,0.224431,20.1,18.0
40,36,3,0.444939,0.003906,0.140245,0.090903,0.767295,0.127836,0.048569,0.185134,9.9,8.1
40,37,3,0.300442,0.003906,0.110638,0.057310,0.380028,0.039530,0.047735,0.102341,5.3,3.1
40,38,3,0.255183,0.003906,0.120893,0.061831,0.495591,0.060360,0.053900,0.127091,5.6,3.4
40,39,3,0.542584,0.003906,0.220219,0.181282,0.864019,0.265743,0.069106,0.251683,35.6,31.9
40,40,4,0.357393,0.003906,0.109789,0.053299,0.441083,0.032307,0.081755,0.118559,6.3,4.6
40,41,4,0.440077,0.003906,0.130146,0.082517,0.630761,0.105174,0.081042,0.166111,11.3,10.1
40,42,4,0.374670,0.003906,0.130897,0.074645,0.729682,0.096484,0.063496,0.174524,8.0,5.7
40,43,4,0.072453,0.003906,0.107215,0.054014,0.228278,0.024753,0.093616,0.087327,2.7,1.2
