round,query_label,image_id,category,rank,score
10,plane,27,2,2,8.352593
10,plane,26,2,3,8.248867
10,plane,24,2,4,7.672168
10,plane,20,2,5,6.243903
10,plane,28,2,6,6.010181
10,plane,29,2,7,5.292765
10,plane,25,2,8,5.210851
10,plane,23,2,9,4.094468
10,plane,16,1,10,3.497898
10,plane,6,0,11,2.793700
10,plane,22,2,12,2.181707
10,plane,8,0,13,0.133899
10,clothes,39,3,1,8.748052
10,clothes,35,3,2,8.743116
10,clothes,36,3,3,8.408167
10,clothes,31,3,4,8.371546
10,clothes,34,3,5,7.835363
10,clothes,37,3,6,6.833722
10,clothes,38,3,7,6.735421
10,clothes,4,0,8,6.005230
10,clothes,33,3,9,5.274020
10,clothes,9,0,10,4.872229
10,clothes,6,0,11,2.813611
10,clothes,32,3,12,2.162489
10,clothes,30,3,13,2.157863
10,car,49,4,1,8.559681
10,car,47,4,2,8.479298
10,car,42,4,3,8.423073
10,car,40,4,4,7.958140
10,car,41,4,5,7.596701
10,car,48,4,6,7.533986
10,car,21,2,7,6.734075
10,car,44,4,8,6.207654
10,car,26,2,9,6.185454
10,car,43,4,10,5.009800
10,car,25,2,11,3.139496
10,car,46,4,12,2.185606
10,car,45,4,13,2.177185
20,cat,7,0,1,8.775849
20,cat,4,0,2,7.680859
20,cat,1,0,3,7.252074
20,cat,5,0,4,7.053012
20,cat,9,0,5,6.646342
20,cat,19,1,6,5.640780
20,cat,0,0,7,5.315120
20,cat,6,0,8,4.809099
20,cat,2,0,9,4.417030
20,cat,11,1,10,3.796301
20,cat,13,1,11,2.895938
20,cat,8,0,12,2.110228
20,cat,3,0,13,2.110067
20,dog,12,1,1,8.899464
20,dog,10,1,2,8.590031
20,dog,14,1,3,8.213860
20,dog,19,1,4,7.688832
20,dog,15,1,5,7.094523
20,dog,7,0,6,6.719474
20,dog,17,1,7,6.704955
20,dog,11,1,8,5.846509
20,dog,4,0,9,5.628698
20,dog,16,1,10,5.137041
20,dog,13,1,11,4.947572
20,dog,6,0,12,2.749819
20,dog,18,1,13,2.110606
20,plane,21,2,1,8.641717
20,plane,27,2,2,8.394503
20,plane,24,2,3,7.993212
20,plane,26,2,4,7.803494
20,plane,28,2,5,6.443875
20,plane,20,2,6,5.829203
20,plane,25,2,7,5.310627
20,plane,29,2,8,5.084228
20,plane,23,2,9,4.038399
20,plane,16,1,10,3.067305
20,plane,6,0,11,2.718574
20,plane,22,2,12,2.087957
20,plane,8,0,13,0.040149
20,clothes,31,3,1,8.714137
20,clothes,39,3,2,8.547918
20,clothes,35,3,3,8.332749
20,clothes,36,3,4,8.214075
20,clothes,34,3,5,7.601346
20,clothes,37,3,6,6.751846
20,clothes,38,3,7,6.692209
20,clothes,4,0,8,5.613960
20,clothes,33,3,9,4.747846
20,clothes,9,0,10,4.582241
20,clothes,30,3,11,3.285847
20,clothes,6,0,12,2.738486
20,clothes,32,3,13,2.068739
20,car,47,4,1,8.579414
20,car,49,4,2,8.464363
20,car,41,4,3,8.373901
20,car,40,4,4,8.077681
20,car,42,4,5,7.709280
20,car,48,4,6,7.166262
20,car,21,2,7,6.577908
20,car,44,4,8,6.140360
20,car,26,2,9,5.740081
20,car,43,4,10,4.898039
20,car,25,2,11,3.239272
20,car,46,4,12,2.091856
20,car,45,4,13,2.083435
30,cat,7,0,1,8.691181
30,cat,4,0,2,7.661524
30,cat,1,0,3,7.252980
30,cat,5,0,4,7.025539
30,cat,9,0,5,6.526572
30,cat,19,1,6,5.749331
30,cat,0,0,7,5.661938
30,cat,6,0,8,4.951302
30,cat,2,0,9,3.989268
30,cat,11,1,10,3.495735
30,cat,13,1,11,3.197401
30,cat,8,0,12,2.086790
30,cat,3,0,13,2.086629
30,dog,12,1,1,8.867774
30,dog,10,1,2,8.589069
30,dog,14,1,3,8.309581
30,dog,19,1,4,7.797383
30,dog,17,1,5,6.954247
30,dog,7,0,6,6.634805
30,dog,15,1,7,6.593966
30,dog,4,0,8,5.609363
30,dog,11,1,9,5.545943
30,dog,13,1,10,5.249035
30,dog,16,1,11,5.089502
30,dog,6,0,12,2.892022
30,dog,18,1,13,2.087168
30,plane,21,2,1,8.576174
30,plane,27,2,2,8.384181
30,plane,24,2,3,7.884704
30,plane,26,2,4,7.826262
30,plane,28,2,5,6.509427
30,plane,20,2,6,5.871242
30,plane,25,2,7,5.045015
30,plane,29,2,8,5.003702
30,plane,23,2,9,3.980987
30,plane,16,1,10,3.019766
30,plane,6,0,11,2.860777
30,plane,22,2,12,2.064519
30,plane,8,0,13,0.016712
30,clothes,31,3,1,8.583286
30,clothes,39,3,2,8.561562
30,clothes,35,3,3,8.442886
30,clothes,36,3,4,8.098541
30,clothes,34,3,5,7.169418
30,clothes,38,3,6,6.705831
30,clothes,37,3,7,6.659170
30,clothes,4,0,8,5.594626
30,clothes,33,3,9,4.621780
30,clothes,9,0,10,4.462471
30,clothes,30,3,11,3.262409
30,clothes,6,0,12,2.880689
30,clothes,32,3,13,2.045302
30,car,49,4,1,8.586484
30,car,47,4,2,8.496664
30,car,41,4,3,8.214886
30,car,40,4,4,7.986249
30,car,42,4,5,7.583260
30,car,48,4,6,7.309092
30,car,21,2,7,6.512365
30,car,26,2,8,5.762849
30,car,44,4,9,5.482382
30,car,43,4,10,5.081297
30,car,25,2,11,2.973661
30,car,46,4,12,2.068418
30,car,45,4,13,2.059998
40,cat,3,0,1,9.137656
40,cat,7,0,2,8.673785
40,cat,4,0,3,7.563434
40,cat,5,0,4,7.057289
40,cat,1,0,5,6.932216
40,cat,9,0,6,6.561312
40,cat,19,1,7,5.936928
40,cat,0,0,8,5.444377
40,cat,6,0,9,5.027278
40,cat,2,0,10,4.087713
40,cat,11,1,11,3.629150
40,cat,13,1,12,3.193284
40,cat,8,0,13,2.080931
40,dog,12,1,1,8.821422
40,dog,10,1,2,8.704560
40,dog,14,1,3,8.433822
40,dog,19,1,4,7.984979
40,dog,17,1,5,6.694860
40,dog,15,1,6,6.685926
40,dog,7,0,7,6.617410
40,dog,11,1,8,5.679358
40,dog,4,0,9,5.511273
40,dog,13,1,10,5.244918
40,dog,16,1,11,4.727457
40,dog,18,1,12,3.471598
40,dog,6,0,13,2.967997
40,plane,21,2,1,8.528493
40,plane,27,2,2,8.497984
40,plane,26,2,3,7.847756
40,plane,24,2,4,7.703017
40,plane,28,2,5,6.754532
40,plane,20,2,6,5.279346
40,plane,29,2,7,5.046543
40,plane,25,2,8,4.951146
40,plane,23,2,9,4.164612
40,plane,6,0,10,2.936753
40,plane,16,1,11,2.657721
40,plane,22,2,12,2.058660
40,plane,8,0,13,0.010852
40,clothes,31,3,1,8.635619
40,clothes,39,3,2,8.593355
40,clothes,35,3,3,8.334444
40,clothes,36,3,4,7.712657
40,clothes,37,3,5,6.973600
40,clothes,38,3,6,6.876251
40,clothes,34,3,7,6.753662
40,clothes,4,0,8,5.496535
40,clothes,9,0,9,4.497212
40,clothes,33,3,10,4.309128
40,clothes,30,3,11,3.423217
40,clothes,6,0,12,2.956664
40,clothes,32,3,13,2.039442
40,car,49,4,1,8.662468
40,car,47,4,2,8.455446
40,car,41,4,3,8.160591
40,car,40,4,4,8.116979
40,car,48,4,5,7.357525
40,car,42,4,6,6.950836
40,car,21,2,7,6.464685
40,car,26,2,8,5.784342
40,car,43,4,9,5.329631
40,car,44,4,10,4.866863
40,car,25,2,11,2.879791
40,car,46,4,12,2.062559
40,car,45,4,13,2.054138
50,cat,3,0,1,9.226241
50,cat,7,0,2,8.672236
50,cat,4,0,3,7.722522
50,cat,5,0,4,7.013929
50,cat,1,0,5,6.894480
50,cat,9,0,6,6.776953
50,cat,19,1,7,5.771452
50,cat,0,0,8,5.584025
50,cat,6,0,9,5.063885
50,cat,11,1,10,3.914939
50,cat,2,0,11,3.768607
50,cat,13,1,12,2.954213
50,cat,8,0,13,2.079466
50,dog,12,1,1,8.840831
50,dog,10,1,2,8.621969
50,dog,14,1,3,8.516689
50,dog,19,1,4,7.819503
50,dog,17,1,5,6.789868
50,dog,7,0,6,6.615861
50,dog,15,1,7,6.438047
50,dog,11,1,8,5.965147
50,dog,4,0,9,5.670361
50,dog,13,1,10,5.005847
50,dog,16,1,11,4.865284
50,dog,18,1,12,3.470133
50,dog,6,0,13,3.004605
50,plane,21,2,1,8.521527
50,plane,27,2,2,8.192906
50,plane,26,2,3,7.990513
50,plane,24,2,4,7.500049
50,plane,28,2,5,6.725718
50,plane,20,2,6,5.777942
50,plane,25,2,7,4.835223
50,plane,29,2,8,4.766718
50,plane,23,2,9,4.258840
50,plane,6,0,10,2.973360
50,plane,16,1,11,2.795548
50,plane,22,2,12,2.057195
50,plane,8,0,13,0.009387
50,clothes,39,3,1,8.713550
50,clothes,31,3,2,8.628830
50,clothes,35,3,3,8.541522
50,clothes,36,3,4,7.979563
50,clothes,37,3,5,7.289803
50,clothes,38,3,6,6.943308
50,clothes,34,3,7,6.119342
50,clothes,4,0,8,5.655623
50,clothes,9,0,9,4.712853
50,clothes,33,3,10,4.039111
50,clothes,6,0,11,2.993271
50,clothes,32,3,12,2.037977
50,clothes,30,3,13,2.033351
50,car,49,4,1,8.691669
50,car,47,4,2,8.293261
50,car,41,4,3,7.875754
50,car,40,4,4,7.706123
50,car,42,4,5,7.389326
50,car,48,4,6,7.316919
50,car,21,2,7,6.457718
50,car,26,2,8,5.927099
50,car,43,4,9,5.847341
50,car,44,4,10,4.619543
50,car,45,4,11,3.019365
50,car,25,2,12,2.763868
50,car,46,4,13,2.061094
60,cat,3,0,1,9.156185
60,cat,7,0,2,8.707436
60,cat,4,0,3,7.655042
60,cat,1,0,4,6.880554
60,cat,5,0,5,6.867659
60,cat,9,0,6,6.712095
60,cat,19,1,7,5.834546
60,cat,6,0,8,5.158706
60,cat,0,0,9,4.885384
60,cat,2,0,10,4.328142
60,cat,11,1,11,3.870692
60,cat,8,0,12,2.079100
60,cat,13,1,13,2.011452
60,dog,12,1,1,8.881694
60,dog,10,1,2,8.629400
60,dog,14,1,3,8.311588
60,dog,19,1,4,7.882597
60,dog,7,0,5,6.651061
60,dog,17,1,6,6.572805
60,dog,15,1,7,6.477403
60,dog,11,1,8,5.920900
60,dog,4,0,9,5.602881
60,dog,16,1,10,5.203044
60,dog,13,1,11,4.063086
60,dog,18,1,12,3.469767
60,dog,6,0,13,3.099426
60,plane,22,2,1,9.180876
60,plane,21,2,2,8.608740
60,plane,27,2,3,8.117434
60,plane,26,2,4,7.891542
60,plane,24,2,5,7.580613
60,plane,28,2,6,6.505127
60,plane,20,2,7,5.555802
60,plane,25,2,8,5.314481
60,plane,29,2,9,4.913335
60,plane,23,2,10,4.299772
60,plane,16,1,11,3.133308
60,plane,6,0,12,3.068181
60,plane,8,0,13,0.009021
60,clothes,39,3,1,8.653406
60,clothes,31,3,2,8.642745
60,clothes,35,3,3,8.390217
60,clothes,36,3,4,8.198849
60,clothes,37,3,5,7.380231
60,clothes,38,3,6,6.641310
60,clothes,34,3,7,6.199120
60,clothes,4,0,8,5.588143
60,clothes,9,0,9,4.647995
60,clothes,33,3,10,4.019468
60,clothes,6,0,11,3.088092
60,clothes,32,3,12,2.037611
60,clothes,30,3,13,2.032985
60,car,49,4,1,8.692295
60,car,47,4,2,8.305819
60,car,41,4,3,7.956421
60,car,42,4,4,7.862601
60,car,40,4,5,7.750101
60,car,48,4,6,7.272463
60,car,21,2,7,6.544931
60,car,26,2,8,5.828129
60,car,44,4,9,5.302133
60,car,43,4,10,5.074750
60,car,25,2,11,3.243126
60,car,45,4,12,3.052332
60,car,46,4,13,2.060728
70,cat,3,0,1,9.125969
70,cat,7,0,2,8.578334
70,cat,4,0,3,7.502177
70,cat,1,0,4,6.979180
70,cat,9,0,5,6.756520
70,cat,5,0,6,6.613990
70,cat,19,1,7,5.599202
70,cat,0,0,8,5.461221
70,cat,6,0,9,5.248780
70,cat,2,0,10,4.714972
70,cat,11,1,11,3.863705
70,cat,8,0,12,2.079008
70,cat,13,1,13,1.900576
70,dog,12,1,1,8.971299
70,dog,10,1,2,8.561200
70,dog,14,1,3,8.066078
70,dog,19,1,4,7.647254
70,dog,15,1,5,6.635332
70,dog,7,0,6,6.521959
70,dog,17,1,7,6.513674
70,dog,11,1,8,5.913913
70,dog,4,0,9,5.450017
70,dog,16,1,10,4.771385
70,dog,13,1,11,3.952211
70,dog,6,0,12,3.189500
70,dog,18,1,13,2.079386
70,plane,22,2,1,9.018388
70,plane,21,2,2,8.641022
70,plane,24,2,3,8.099087
70,plane,26,2,4,7.905295
70,plane,27,2,5,7.789357
70,plane,20,2,6,6.359745
70,plane,28,2,7,6.249974
70,plane,25,2,8,5.511097
70,plane,29,2,9,4.563085
70,plane,23,2,10,4.504575
70,plane,6,0,11,3.158255
70,plane,16,1,12,2.701649
70,plane,8,0,13,0.008930
70,clothes,31,3,1,8.662478
70,clothes,39,3,2,8.662269
70,clothes,36,3,3,8.539876
70,clothes,35,3,4,8.222276
70,clothes,37,3,5,7.114652
70,clothes,34,3,6,6.562589
70,clothes,38,3,7,6.478743
70,clothes,4,0,8,5.435279
70,clothes,9,0,9,4.692420
70,clothes,33,3,10,4.524634
70,clothes,6,0,11,3.178166
70,clothes,32,3,12,2.037520
70,clothes,30,3,13,2.032893
70,car,49,4,1,8.747943
70,car,47,4,2,8.470688
70,car,41,4,3,8.403462
70,car,42,4,4,7.676553
70,car,40,4,5,7.528846
70,car,48,4,6,7.135138
70,car,21,2,7,6.577213
70,car,26,2,8,5.841882
70,car,44,4,9,5.597421
70,car,43,4,10,4.768060
70,car,25,2,11,3.439742
70,car,45,4,12,3.185574
70,car,46,4,13,2.060636
80,cat,3,0,1,8.997645
80,cat,7,0,2,8.690017
80,cat,4,0,3,7.410160
80,cat,9,0,4,6.800109
80,cat,1,0,5,6.672983
80,cat,5,0,6,6.562547
80,cat,6,0,7,5.738764
80,cat,0,0,8,5.524693
80,cat,19,1,9,5.461943
80,cat,2,0,10,5.187433
80,cat,8,0,11,4.371065
80,cat,11,1,12,3.234818
80,cat,13,1,13,0.628589
80,dog,12,1,1,8.937890
80,dog,10,1,2,8.500607
80,dog,14,1,3,8.008828
80,dog,19,1,4,7.509994
80,dog,7,0,5,6.633642
80,dog,17,1,6,6.307377
80,dog,15,1,7,6.188189
80,dog,4,0,8,5.357999
80,dog,11,1,9,5.285026
80,dog,16,1,10,5.201794
80,dog,6,0,11,3.679483
80,dog,18,1,12,3.051570
80,dog,13,1,13,2.680223
80,plane,22,2,1,8.979363
80,plane,21,2,2,8.677513
80,plane,27,2,3,8.072025
80,plane,24,2,4,8.004930
80,plane,26,2,5,7.985668
80,plane,28,2,6,6.037972
80,plane,20,2,7,5.817935
80,plane,25,2,8,5.516199
80,plane,23,2,9,4.975740
80,plane,29,2,10,4.495127
80,plane,6,0,11,3.648239
80,plane,16,1,12,3.132058
80,plane,8,0,13,2.300986
80,clothes,31,3,1,8.570461
80,clothes,36,3,2,8.528152
80,clothes,39,3,3,8.527024
80,clothes,35,3,4,8.185106
80,clothes,34,3,5,7.457417
80,clothes,37,3,6,6.620568
80,clothes,38,3,7,6.225466
80,clothes,4,0,8,5.343261
80,clothes,33,3,9,4.916670
80,clothes,9,0,10,4.736009
80,clothes,6,0,11,3.668150
80,clothes,32,3,12,2.037497
80,clothes,30,3,13,2.032870
80,car,49,4,1,8.799530
80,car,47,4,2,8.518946
80,car,41,4,3,8.389104
80,car,42,4,4,7.688922
80,car,40,4,5,7.609175
80,car,48,4,6,7.119197
80,car,21,2,7,6.613704
80,car,26,2,8,5.922254
80,car,44,4,9,5.683736
80,car,43,4,10,4.548287
80,car,46,4,11,4.253607
80,car,25,2,12,3.444844
80,car,45,4,13,2.052193
90,cat,3,0,1,9.050298
90,cat,7,0,2,8.777705
90,cat,4,0,3,7.454237
90,cat,9,0,4,7.171245
90,cat,5,0,5,6.844497
90,cat,1,0,6,6.235651
90,cat,0,0,7,5.955836
90,cat,6,0,8,5.835296
90,cat,2,0,9,5.688946
90,cat,19,1,10,4.945393
90,cat,8,0,11,4.371059
90,cat,11,1,12,4.205964
90,cat,13,1,13,0.761277
90,dog,12,1,1,8.916564
90,dog,10,1,2,8.282418
90,dog,14,1,3,8.043269
90,dog,19,1,4,6.993444
90,dog,7,0,5,6.721329
90,dog,15,1,6,6.629556
90,dog,11,1,7,6.256172
90,dog,17,1,8,5.478916
90,dog,4,0,9,5.402076
90,dog,16,1,10,5.235720
90,dog,6,0,11,3.776016
90,dog,18,1,12,3.051564
90,dog,13,1,13,2.812911
90,plane,22,2,1,8.930256
90,plane,21,2,2,8.539893
90,plane,26,2,3,8.061372
90,plane,27,2,4,7.977899
90,plane,24,2,5,7.711029
90,plane,28,2,6,6.014151
90,plane,20,2,7,5.956042
90,plane,25,2,8,5.430422
90,plane,23,2,9,5.180700
90,plane,29,2,10,4.351807
90,plane,6,0,11,3.744771
90,plane,16,1,12,3.165983
90,plane,8,0,13,2.300981
90,clothes,39,3,1,8.664189
90,clothes,31,3,2,8.581390
90,clothes,36,3,3,8.358330
90,clothes,35,3,4,8.225334
90,clothes,34,3,5,7.580276
90,clothes,37,3,6,6.903324
90,clothes,38,3,7,6.412021
90,clothes,4,0,8,5.387338
90,clothes,9,0,9,5.107145
90,clothes,33,3,10,4.935116
90,clothes,6,0,11,3.764683
90,clothes,32,3,12,3.463918
90,clothes,30,3,13,2.032864
90,car,49,4,1,8.780474
90,car,47,4,2,8.503725
90,car,41,4,3,8.386547
90,car,40,4,4,7.943440
90,car,42,4,5,7.235439
90,car,48,4,6,6.707955
90,car,21,2,7,6.476085
90,car,26,2,8,5.997959
90,car,44,4,9,5.386443
90,car,43,4,10,5.157541
90,car,46,4,11,4.253601
90,car,25,2,12,3.359068
90,car,45,4,13,2.052187
100,cat,3,0,1,9.065212
100,cat,7,0,2,8.953030
100,cat,4,0,3,7.386685
100,cat,9,0,4,7.313423
100,cat,5,0,5,7.085730
100,cat,0,0,6,6.129689
100,cat,1,0,7,5.956617
100,cat,6,0,8,5.830320
100,cat,2,0,9,5.382239
100,cat,19,1,10,5.371035
100,cat,8,0,11,4.183107
100,cat,11,1,12,3.740984
100,cat,13,1,13,1.011275
100,dog,12,1,1,8.897833
100,dog,10,1,2,8.213506
100,dog,14,1,3,8.112722
100,dog,19,1,4,7.419086
100,dog,7,0,5,6.896655
100,dog,15,1,6,6.340200
100,dog,17,1,7,6.027975
100,dog,11,1,8,5.791192
100,dog,4,0,9,5.334525
100,dog,16,1,10,5.307497
100,dog,6,0,11,3.771040
100,dog,13,1,12,3.062909
100,dog,18,1,13,3.051563
100,plane,22,2,1,9.010161
100,plane,21,2,2,8.481637
100,plane,27,2,3,8.086370
100,plane,26,2,4,8.073063
100,plane,24,2,5,7.391687
100,plane,28,2,6,6.293168
100,plane,20,2,7,5.528942
100,plane,25,2,8,5.311711
100,plane,23,2,9,4.946309
100,plane,29,2,10,4.338184
100,plane,6,0,11,3.739795
100,plane,16,1,12,3.237761
100,plane,8,0,13,2.113029
100,clothes,39,3,1,8.724167
100,clothes,31,3,2,8.569204
100,clothes,36,3,3,8.416024
100,clothes,35,3,4,8.320169
100,clothes,34,3,5,7.526156
100,clothes,37,3,6,7.187332
100,clothes,38,3,7,6.154299
100,clothes,4,0,8,5.319787
100,clothes,9,0,9,5.249322
100,clothes,33,3,10,4.562498
100,clothes,6,0,11,3.759707
100,clothes,32,3,12,3.463917
100,clothes,30,3,13,2.032863
100,car,49,4,1,8.683778
100,car,47,4,2,8.276541
100,car,41,4,3,8.239698
100,car,40,4,4,7.898239
100,car,42,4,5,7.022818
100,car,48,4,6,6.740100
100,car,21,2,7,6.417829
100,car,26,2,8,6.009649
100,car,44,4,9,5.311167
100,car,43,4,10,4.912408
100,car,46,4,11,4.253600
100,car,25,2,12,3.240356
100,car,45,4,13,2.052186
110,cat,3,0,1,9.113904
110,cat,7,0,2,8.745320
110,cat,4,0,3,7.171003
110,cat,9,0,4,7.145326
110,cat,5,0,5,7.078613
110,cat,1,0,6,6.395456
110,cat,0,0,7,6.283435
110,cat,6,0,8,5.662978
110,cat,19,1,9,5.644945
110,cat,2,0,10,5.052386
110,cat,11,1,11,3.832899
110,cat,8,0,12,3.744976
110,cat,13,1,13,1.011275
110,dog,12,1,1,8.857730
110,dog,14,1,2,8.409969
110,dog,10,1,3,8.116755
110,dog,19,1,4,7.692996
110,dog,15,1,5,6.696599
110,dog,7,0,6,6.688944
110,dog,17,1,7,6.572324
110,dog,11,1,8,5.883107
110,dog,4,0,9,5.118842
110,dog,16,1,10,4.686728
110,dog,6,0,11,3.603697
110,dog,13,1,12,3.062909
110,dog,18,1,13,2.079356
110,plane,22,2,1,9.064310
110,plane,21,2,2,8.458558
110,plane,26,2,3,8.171140
110,plane,27,2,4,7.738941
110,plane,24,2,5,7.455159
110,plane,28,2,6,6.426385
110,plane,20,2,7,5.790912
110,plane,25,2,8,5.469448
110,plane,23,2,9,4.553227
110,plane,29,2,10,4.470916
110,plane,6,0,11,3.572453
110,plane,16,1,12,2.616991
110,plane,8,0,13,1.674897
110,clothes,39,3,1,8.656633
110,clothes,31,3,2,8.559766
110,clothes,35,3,3,8.435773
110,clothes,36,3,4,8.075450
110,clothes,37,3,5,7.541727
110,clothes,34,3,6,7.311015
110,clothes,38,3,7,6.609011
110,clothes,4,0,8,5.104104
110,clothes,9,0,9,5.081226
110,clothes,33,3,10,4.432768
110,clothes,6,0,11,3.592364
110,clothes,32,3,12,3.463917
110,clothes,30,3,13,2.032863
110,car,49,4,1,8.699614
110,car,47,4,2,8.261752
110,car,41,4,3,8.162699
110,car,40,4,4,7.659639
110,car,42,4,5,7.315270
110,car,48,4,6,6.772728
110,car,21,2,7,6.394749
110,car,26,2,8,6.107726
110,car,44,4,9,5.299494
110,car,43,4,10,4.857468
110,car,45,4,11,3.615635
110,car,25,2,12,3.398094
110,car,46,4,13,2.060606
120,cat,3,0,1,9.051273
120,cat,7,0,2,8.619983
120,cat,4,0,3,7.067590
120,cat,5,0,4,6.985673
120,cat,9,0,5,6.968313
120,cat,0,0,6,6.253605
120,cat,1,0,7,6.245686
120,cat,19,1,8,5.885260
120,cat,6,0,9,5.829676
120,cat,2,0,10,4.383141
120,cat,8,0,11,3.744976
120,cat,11,1,12,3.504307
120,cat,13,1,13,0.030933
120,dog,12,1,1,8.835849
120,dog,14,1,2,8.475209
120,dog,10,1,3,8.382386
120,dog,19,1,4,7.933311
120,dog,15,1,5,6.887398
120,dog,17,1,6,6.820203
120,dog,7,0,7,6.563608
120,dog,11,1,8,5.554515
120,dog,4,0,9,5.015429
120,dog,16,1,10,4.196678
120,dog,6,0,11,3.770396
120,dog,13,1,12,2.082567
120,dog,18,1,13,2.079356
120,plane,22,2,1,9.163231
120,plane,21,2,2,8.570842
120,plane,26,2,3,8.121407
120,plane,27,2,4,8.003791
120,plane,24,2,5,7.892008
120,plane,28,2,6,6.676065
120,plane,20,2,7,5.395701
120,plane,25,2,8,5.331581
120,plane,29,2,9,4.430848
120,plane,23,2,10,4.388767
120,plane,6,0,11,3.739151
120,plane,16,1,12,2.126942
120,plane,8,0,13,1.674897
120,clothes,39,3,1,8.676010
120,clothes,31,3,2,8.608300
120,clothes,35,3,3,8.460659
120,clothes,36,3,4,8.339080
120,clothes,37,3,5,7.565363
120,clothes,34,3,6,7.234160
120,clothes,38,3,7,6.600638
120,clothes,4,0,8,5.000691
120,clothes,9,0,9,4.904213
120,clothes,33,3,10,4.331246
120,clothes,6,0,11,3.759063
120,clothes,32,3,12,2.037489
120,clothes,30,3,13,2.032863
120,car,49,4,1,8.722439
120,car,41,4,2,8.286291
120,car,47,4,3,8.214561
120,car,42,4,4,7.882441
120,car,40,4,5,7.415033
120,car,48,4,6,7.144357
120,car,21,2,7,6.507033
120,car,26,2,8,6.057994
120,car,44,4,9,5.385147
120,car,43,4,10,4.116261
120,car,45,4,11,3.615635
120,car,25,2,12,3.260226
120,car,46,4,13,2.060606
130,cat,3,0,1,8.996263
130,cat,7,0,2,8.550239
130,cat,4,0,3,7.369091
130,cat,5,0,4,6.925679
130,cat,9,0,5,6.777770
130,cat,1,0,6,6.627875
130,cat,6,0,7,5.920129
130,cat,0,0,8,5.640429
130,cat,19,1,9,5.610409
130,cat,2,0,10,4.468519
130,cat,11,1,11,4.041526
130,cat,8,0,12,2.078978
130,cat,13,1,13,0.030933
130,dog,12,1,1,8.806383
130,dog,14,1,2,8.631400
130,dog,10,1,3,8.577320
130,dog,19,1,4,7.658461
130,dog,15,1,5,7.107886
130,dog,17,1,6,6.658027
130,dog,7,0,7,6.493864
130,dog,11,1,8,6.091734
130,dog,4,0,9,5.316931
130,dog,16,1,10,4.109817
130,dog,6,0,11,3.860849
130,dog,13,1,12,2.082567
130,dog,18,1,13,2.079356
130,plane,22,2,1,9.159163
