round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,6.217858,0.293750,0.121875,0.068750,0.105394,0.053829,0.015920,0.166686,0.167248,0.166517,0.166517,0.166517,0.166517
2,6.954358,0.281250,0.137500,0.075000,0.110027,0.056897,0.026482,0.166431,0.167809,0.166318,0.166297,0.166376,0.166769
3,7.685596,0.281250,0.146875,0.084375,0.113796,0.059836,0.034186,0.165990,0.168332,0.166115,0.166081,0.166248,0.167234
4,7.697870,0.284375,0.168750,0.075000,0.117510,0.061528,0.041800,0.165408,0.168767,0.165898,0.165902,0.166194,0.167831
5,7.173966,0.240625,0.131250,0.081250,0.119216,0.063295,0.047556,0.164691,0.169070,0.165703,0.165794,0.166222,0.168520
6,11.577833,0.309375,0.193750,0.140625,0.122712,0.067302,0.055148,0.163568,0.169532,0.165337,0.165589,0.166438,0.169536
7,11.009442,0.293750,0.196875,0.128125,0.125632,0.069817,0.060249,0.162218,0.169810,0.165114,0.165417,0.166741,0.170700
8,10.086984,0.312500,0.196875,0.112500,0.128097,0.071441,0.064128,0.160931,0.170030,0.164905,0.165295,0.167065,0.171775
9,9.072303,0.300000,0.187500,0.093750,0.129812,0.071907,0.070190,0.159639,0.170123,0.164740,0.165211,0.167442,0.172845
10,9.441685,0.284375,0.178125,0.106250,0.131113,0.072879,0.075366,0.158210,0.170141,0.164565,0.165140,0.167956,0.173987
11,7.640381,0.275000,0.143750,0.084375,0.130848,0.072877,0.080807,0.156865,0.170046,0.164530,0.165089,0.168428,0.175042
12,8.301484,0.315625,0.165625,0.087500,0.131322,0.073024,0.083748,0.155469,0.169947,0.164453,0.165030,0.168992,0.176109
13,10.074898,0.275000,0.175000,0.118750,0.132256,0.074200,0.087234,0.153709,0.169820,0.164341,0.164945,0.169764,0.177421
14,8.491134,0.306250,0.156250,0.096875,0.132617,0.074752,0.089354,0.152273,0.169639,0.164250,0.164862,0.170485,0.178491
15,8.898082,0.262500,0.168750,0.100000,0.133339,0.075090,0.092167,0.150603,0.169411,0.164202,0.164766,0.171332,0.179685
16,9.933508,0.296875,0.175000,0.115625,0.133956,0.076117,0.095534,0.148898,0.169260,0.164043,0.164641,0.172225,0.180934
17,8.662467,0.303125,0.162500,0.096875,0.134319,0.076481,0.097499,0.147351,0.169037,0.163952,0.164512,0.173114,0.182034
18,11.857322,0.318750,0.193750,0.143750,0.135197,0.078210,0.099122,0.145164,0.168742,0.163824,0.164299,0.174427,0.183543
19,10.663035,0.309375,0.184375,0.128125,0.135863,0.079362,0.101253,0.143205,0.168488,0.163685,0.164083,0.175658,0.184882
20,9.151670,0.309375,0.178125,0.100000,0.136209,0.078953,0.103129,0.141374,0.168125,0.163645,0.163959,0.176731,0.186167
21,8.170023,0.293750,0.168750,0.084375,0.136348,0.078320,0.105501,0.139650,0.167805,0.163668,0.163828,0.177736,0.187313
22,9.817497,0.293750,0.190625,0.106250,0.137137,0.078377,0.106636,0.137528,0.167415,0.163669,0.163663,0.179056,0.188669
23,9.521175,0.268750,0.159375,0.115625,0.137140,0.078987,0.107091,0.135563,0.167073,0.163576,0.163522,0.180284,0.189981
24,8.993646,0.284375,0.150000,0.109375,0.136787,0.079481,0.108655,0.133647,0.166669,0.163574,0.163359,0.181529,0.191223
25,9.995155,0.278125,0.168750,0.118750,0.136775,0.079961,0.109500,0.131512,0.166220,0.163582,0.163135,0.182919,0.192633
26,8.895007,0.284375,0.153125,0.106250,0.136358,0.080294,0.108533,0.129604,0.165830,0.163566,0.162957,0.184176,0.193867
27,8.778936,0.287500,0.162500,0.100000,0.136487,0.080281,0.109242,0.127821,0.165484,0.163503,0.162742,0.185403,0.195046
28,8.414153,0.265625,0.153125,0.096875,0.136499,0.080084,0.109947,0.126002,0.165051,0.163495,0.162541,0.186672,0.196240
29,9.693963,0.287500,0.178125,0.106250,0.136561,0.079693,0.109616,0.123760,0.164505,0.163556,0.162302,0.188162,0.197715
30,8.732157,0.284375,0.168750,0.096875,0.136958,0.079559,0.110105,0.121831,0.164082,0.163560,0.162074,0.189530,0.198923
31,10.085474,0.265625,0.184375,0.115625,0.137671,0.079883,0.109309,0.119624,0.163655,0.163509,0.161812,0.191069,0.200330
32,8.728340,0.262500,0.162500,0.100000,0.138003,0.079997,0.108977,0.117716,0.163353,0.163438,0.161595,0.192397,0.201502
33,9.333125,0.300000,0.190625,0.096875,0.138527,0.079744,0.109304,0.115773,0.162939,0.163345,0.161310,0.193892,0.202741
34,11.175332,0.306250,0.200000,0.128125,0.139109,0.080417,0.111214,0.113377,0.162420,0.163237,0.161017,0.195685,0.204263
35,9.389545,0.278125,0.175000,0.106250,0.139350,0.080288,0.112153,0.111220,0.161921,0.163197,0.160820,0.197223,0.205619
36,9.645303,0.293750,0.165625,0.112500,0.139128,0.080620,0.113705,0.108979,0.161466,0.163160,0.160615,0.198792,0.206989
37,11.442377,0.318750,0.203125,0.131250,0.139850,0.081296,0.114720,0.106494,0.160939,0.163051,0.160329,0.200638,0.208549
38,11.416561,0.284375,0.206250,0.131250,0.140869,0.081803,0.115419,0.103981,0.160347,0.162979,0.160062,0.202504,0.210126
39,8.486401,0.290625,0.146875,0.100000,0.139710,0.081509,0.114074,0.101882,0.159795,0.163019,0.159942,0.203925,0.211438
40,9.969079,0.331250,0.184375,0.112500,0.139952,0.082141,0.116188,0.099945,0.159532,0.162806,0.159684,0.205408,0.212625
41,11.143326,0.303125,0.200000,0.128125,0.140319,0.082165,0.115435,0.097258,0.158813,0.162837,0.159442,0.207338,0.214312
42,9.411678,0.343750,0.181250,0.103125,0.140040,0.081734,0.115721,0.095053,0.158289,0.162825,0.159257,0.208901,0.215676
43,8.926199,0.275000,0.181250,0.096875,0.140679,0.081406,0.114624,0.093060,0.157821,0.162782,0.159035,0.210392,0.216909
44,10.280270,0.309375,0.190625,0.115625,0.140830,0.081671,0.116186,0.090722,0.157320,0.162704,0.158789,0.212140,0.218326
45,9.340966,0.275000,0.171875,0.106250,0.140748,0.081356,0.116433,0.088399,0.156696,0.162729,0.158621,0.213794,0.219762
46,10.157290,0.290625,0.175000,0.118750,0.140805,0.082063,0.117431,0.086175,0.156200,0.162644,0.158375,0.215488,0.221118
47,8.948827,0.287500,0.159375,0.103125,0.140299,0.082093,0.117734,0.084010,0.155719,0.162640,0.158188,0.217048,0.222395
48,7.434243,0.300000,0.156250,0.075000,0.139570,0.081152,0.117184,0.082230,0.155369,0.162585,0.158032,0.218335,0.223448
49,9.720665,0.321875,0.187500,0.109375,0.139768,0.081364,0.115784,0.080148,0.154965,0.162394,0.157781,0.219982,0.224730
50,9.877396,0.306250,0.175000,0.115625,0.139537,0.081578,0.115596,0.077711,0.154400,0.162338,0.157577,0.221780,0.226194
51,9.310834,0.296875,0.162500,0.109375,0.139143,0.081640,0.115910,0.075535,0.153892,0.162239,0.157390,0.223391,0.227554
52,9.212314,0.287500,0.159375,0.109375,0.138629,0.081833,0.113964,0.073396,0.153402,0.162168,0.157175,0.224969,0.228889
53,8.923104,0.293750,0.150000,0.106250,0.137822,0.082099,0.115615,0.071453,0.152979,0.162024,0.156935,0.226474,0.230135
54,7.997624,0.318750,0.150000,0.090625,0.137191,0.081518,0.114325,0.069482,0.152431,0.162011,0.156737,0.227984,0.231355
55,10.273412,0.334375,0.203125,0.112500,0.138016,0.081493,0.114613,0.067204,0.152000,0.161853,0.156435,0.229742,0.232766
56,8.906245,0.259375,0.159375,0.103125,0.137670,0.080735,0.112396,0.064666,0.151295,0.161944,0.156285,0.231472,0.234337
57,8.428243,0.296875,0.178125,0.087500,0.138289,0.080319,0.112865,0.062852,0.150959,0.161815,0.156047,0.232867,0.235458
58,8.804015,0.281250,0.156250,0.103125,0.137979,0.080286,0.112071,0.060662,0.150411,0.161834,0.155830,0.234442,0.236822
59,7.791687,0.293750,0.143750,0.090625,0.137279,0.080188,0.112604,0.058797,0.149984,0.161790,0.155626,0.235854,0.237948
60,9.618517,0.315625,0.184375,0.103125,0.137345,0.079837,0.112630,0.056433,0.149364,0.161803,0.155372,0.237585,0.239443
61,8.167926,0.275000,0.131250,0.100000,0.136440,0.080031,0.111426,0.054466,0.148860,0.161783,0.155169,0.239020,0.240702
62,9.188286,0.306250,0.159375,0.106250,0.135990,0.080041,0.113758,0.052106,0.148296,0.161803,0.154944,0.240697,0.242153
63,9.086405,0.296875,0.165625,0.103125,0.136005,0.080062,0.113068,0.049862,0.147745,0.161818,0.154715,0.242333,0.243527
64,8.580495,0.300000,0.171875,0.090625,0.136841,0.079958,0.114545,0.048080,0.147412,0.161673,0.154434,0.243774,0.244627
65,8.313798,0.287500,0.165625,0.090625,0.137334,0.080033,0.114848,0.046438,0.147153,0.161471,0.154118,0.245162,0.245659
66,7.317826,0.271875,0.137500,0.081250,0.136553,0.079503,0.114406,0.044568,0.146673,0.161499,0.153870,0.246586,0.246804
67,9.822872,0.321875,0.190625,0.106250,0.137167,0.079725,0.114878,0.042491,0.146229,0.161327,0.153478,0.248344,0.248130
68,9.596418,0.312500,0.165625,0.115625,0.136961,0.080211,0.113986,0.040262,0.145752,0.161211,0.153130,0.250104,0.249541
69,8.381820,0.243750,0.140625,0.100000,0.136420,0.080294,0.112509,0.038205,0.145214,0.161181,0.152814,0.251749,0.250837
70,13.017217,0.356250,0.228125,0.150000,0.138096,0.082060,0.114646,0.035578,0.144816,0.160865,0.152284,0.254013,0.252445
71,9.762783,0.315625,0.196875,0.103125,0.138987,0.081970,0.115476,0.033473,0.144372,0.160715,0.151930,0.255767,0.253744
72,11.270151,0.290625,0.200000,0.131250,0.139669,0.082407,0.116028,0.030769,0.143745,0.160592,0.151584,0.257888,0.255423
73,9.197782,0.284375,0.162500,0.106250,0.139304,0.082488,0.116818,0.028617,0.143281,0.160470,0.151314,0.259570,0.256748
74,11.186393,0.300000,0.193750,0.131250,0.139552,0.082788,0.115402,0.025924,0.142578,0.160368,0.150997,0.261664,0.258468
75,10.668395,0.337500,0.190625,0.125000,0.140031,0.083590,0.115342,0.023742,0.142197,0.160078,0.150646,0.263528,0.259809
76,10.136411,0.328125,0.196875,0.109375,0.140491,0.083330,0.115698,0.021368,0.141608,0.159983,0.150339,0.265444,0.261259
77,9.304275,0.296875,0.171875,0.103125,0.140390,0.083038,0.117657,0.019189,0.141099,0.159881,0.150066,0.267139,0.262626
78,9.089656,0.253125,0.150000,0.109375,0.139880,0.082963,0.117826,0.016751,0.140448,0.159939,0.149821,0.268933,0.264108
79,8.908014,0.303125,0.171875,0.096875,0.139578,0.082242,0.117722,0.014414,0.139767,0.160003,0.149579,0.270681,0.265557
80,7.906735,0.284375,0.146875,0.087500,0.138944,0.081527,0.118584,0.012249,0.139176,0.160079,0.149395,0.272241,0.266860
81,8.716104,0.278125,0.156250,0.100000,0.138406,0.081375,0.117206,0.010082,0.138652,0.160052,0.149139,0.273855,0.268221
82,9.680029,0.312500,0.168750,0.112500,0.138218,0.081754,0.117602,0.007828,0.138129,0.159969,0.148842,0.275599,0.269632
83,10.234828,0.296875,0.184375,0.118750,0.138539,0.082172,0.117075,0.005326,0.137531,0.159928,0.148523,0.277528,0.271162
84,10.347761,0.315625,0.187500,0.118750,0.138991,0.082554,0.116929,0.002921,0.137004,0.159783,0.148225,0.279430,0.272637
85,7.937184,0.303125,0.184375,0.071875,0.139461,0.081151,0.117387,0.000886,0.136485,0.159779,0.147997,0.280994,0.273859
86,9.171750,0.284375,0.165625,0.106250,0.139394,0.081293,0.117459,0.000000,0.135662,0.159410,0.147469,0.282496,0.274963
87,7.846818,0.290625,0.146875,0.087500,0.138673,0.080879,0.116763,0.000000,0.134751,0.158967,0.146863,0.283629,0.275790
88,11.232033,0.306250,0.200000,0.131250,0.139369,0.081565,0.115141,0.000000,0.133591,0.158271,0.145962,0.285258,0.276917
89,8.951135,0.309375,0.171875,0.096875,0.139347,0.081115,0.115753,0.000000,0.132565,0.157761,0.145257,0.286558,0.277860
90,8.951913,0.287500,0.159375,0.103125,0.139067,0.081389,0.117340,0.000000,0.131725,0.157211,0.144561,0.287790,0.278712
91,8.239962,0.265625,0.153125,0.093750,0.138528,0.080771,0.115586,0.000000,0.130583,0.156812,0.143863,0.289059,0.279683
92,10.532572,0.296875,0.184375,0.121875,0.138407,0.080680,0.113920,0.000000,0.129175,0.156282,0.142974,0.290643,0.280927
93,9.804447,0.268750,0.184375,0.109375,0.138795,0.080468,0.113447,0.000000,0.127923,0.155797,0.142155,0.292103,0.282022
94,9.444787,0.293750,0.178125,0.106250,0.138859,0.080563,0.111811,0.000000,0.126903,0.155220,0.141459,0.293425,0.282994
95,8.434019,0.262500,0.159375,0.093750,0.138549,0.080084,0.110501,0.000000,0.125786,0.154784,0.140792,0.294670,0.283969
96,8.538210,0.309375,0.165625,0.093750,0.138604,0.079985,0.111696,0.000000,0.124885,0.154301,0.140106,0.295884,0.284824
97,9.350035,0.306250,0.171875,0.103125,0.137898,0.079443,0.112535,0.000000,0.123540,0.153845,0.139331,0.297305,0.285978
98,10.168048,0.312500,0.187500,0.118750,0.138226,0.079549,0.110754,0.000000,0.122225,0.153317,0.138519,0.298795,0.287145
99,9.902631,0.296875,0.178125,0.112500,0.138167,0.079608,0.111373,0.000000,0.120899,0.152840,0.137747,0.300227,0.288286
100,10.927104,0.281250,0.190625,0.128125,0.138830,0.080106,0.112218,0.000000,0.119481,0.152339,0.136905,0.301752,0.289523
101,10.052813,0.309375,0.178125,0.115625,0.138707,0.080243,0.113004,0.000000,0.118048,0.151952,0.136096,0.303224,0.290680
102,9.127182,0.303125,0.168750,0.103125,0.138480,0.080080,0.113347,0.000000,0.116831,0.151554,0.135426,0.304466,0.291723
103,10.527621,0.296875,0.187500,0.125000,0.138968,0.080757,0.111419,0.000000,0.115676,0.151026,0.134630,0.305847,0.292821
104,9.507977,0.315625,0.175000,0.109375,0.138967,0.080959,0.111520,0.000000,0.114588,0.150567,0.133876,0.307158,0.293812
105,10.858175,0.309375,0.178125,0.134375,0.138986,0.082179,0.110872,0.000000,0.113452,0.150019,0.133032,0.308599,0.294899
