round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,4.059939,0.253125,0.146875,0.081250,0.107338,0.054571,0.024971,0.166869,0.166873,0.166565,0.166565,0.166565,0.166565
2,4.955056,0.315625,0.181250,0.096875,0.114366,0.059032,0.041908,0.166518,0.166736,0.166750,0.166517,0.166665,0.166813
3,4.104087,0.287500,0.143750,0.087500,0.117513,0.062115,0.050090,0.166116,0.166585,0.166887,0.166688,0.166710,0.167014
4,4.298312,0.290625,0.153125,0.087500,0.120503,0.064561,0.059030,0.165645,0.166419,0.167000,0.166814,0.166921,0.167202
5,3.954776,0.300000,0.143750,0.078125,0.122186,0.066092,0.066065,0.165195,0.166234,0.167116,0.166963,0.167116,0.167377
6,4.998704,0.303125,0.162500,0.109375,0.124416,0.068715,0.071650,0.164740,0.165950,0.167234,0.167083,0.167414,0.167579
7,4.367650,0.303125,0.162500,0.081250,0.126019,0.069676,0.077361,0.164247,0.165742,0.167343,0.167225,0.167675,0.167768
8,3.763969,0.290625,0.131250,0.078125,0.126740,0.070767,0.081881,0.163866,0.165585,0.167401,0.167282,0.167952,0.167913
9,5.448930,0.271875,0.171875,0.125000,0.128441,0.073041,0.085564,0.163110,0.165292,0.167599,0.167475,0.168334,0.168189
10,3.988628,0.253125,0.153125,0.071875,0.130028,0.073342,0.089690,0.162725,0.165124,0.167656,0.167541,0.168611,0.168344
11,5.658619,0.296875,0.184375,0.125000,0.131748,0.075176,0.092597,0.162114,0.164818,0.167795,0.167693,0.168996,0.168586
12,5.150367,0.296875,0.175000,0.109375,0.133084,0.076507,0.096394,0.161515,0.164561,0.167913,0.167837,0.169361,0.168812
13,4.899386,0.281250,0.159375,0.106250,0.133565,0.077383,0.101158,0.160930,0.164280,0.168058,0.167996,0.169698,0.169038
14,4.850513,0.284375,0.168750,0.100000,0.134031,0.077562,0.101151,0.160274,0.163973,0.168253,0.168190,0.170022,0.169288
15,5.627671,0.290625,0.181250,0.131250,0.134854,0.078881,0.100560,0.159560,0.163632,0.168446,0.168389,0.170411,0.169563
16,4.722174,0.296875,0.165625,0.096875,0.135384,0.078899,0.103066,0.158837,0.163391,0.168626,0.168573,0.170759,0.169814
17,4.516479,0.265625,0.146875,0.100000,0.134969,0.079097,0.103327,0.158160,0.163098,0.168821,0.168779,0.171081,0.170061
18,5.112443,0.271875,0.168750,0.112500,0.135478,0.079724,0.102972,0.157565,0.162757,0.168974,0.168945,0.171457,0.170302
19,5.363777,0.331250,0.184375,0.109375,0.136135,0.079843,0.104944,0.156917,0.162424,0.169153,0.169124,0.171822,0.170560
20,5.331119,0.284375,0.190625,0.103125,0.137298,0.079711,0.107745,0.156297,0.162072,0.169316,0.169298,0.172203,0.170815
21,4.931738,0.275000,0.159375,0.106250,0.137010,0.079831,0.109447,0.155636,0.161728,0.169499,0.169509,0.172557,0.171071
22,5.587155,0.303125,0.193750,0.115625,0.137876,0.080243,0.109119,0.154932,0.161426,0.169643,0.169708,0.172952,0.171338
23,4.667100,0.250000,0.153125,0.106250,0.137975,0.080839,0.110690,0.154289,0.161205,0.169781,0.169895,0.173259,0.171571
24,4.499911,0.278125,0.162500,0.087500,0.137923,0.080305,0.112356,0.153628,0.160943,0.169956,0.170091,0.173568,0.171814
25,5.339058,0.271875,0.168750,0.121875,0.137931,0.080914,0.113592,0.152856,0.160609,0.170171,0.170329,0.173933,0.172101
26,5.053166,0.318750,0.175000,0.103125,0.138001,0.080895,0.115249,0.152247,0.160318,0.170322,0.170505,0.174266,0.172343
27,5.296703,0.306250,0.178125,0.115625,0.138122,0.081027,0.115007,0.151494,0.159995,0.170530,0.170727,0.174632,0.172623
28,4.487699,0.275000,0.156250,0.090625,0.137869,0.080999,0.116241,0.150906,0.159751,0.170676,0.170906,0.174918,0.172843
29,4.759895,0.271875,0.162500,0.096875,0.137754,0.080790,0.117351,0.150301,0.159442,0.170853,0.171108,0.175212,0.173085
30,6.059485,0.300000,0.187500,0.140625,0.138432,0.082111,0.119532,0.149490,0.159109,0.171047,0.171324,0.175642,0.173389
31,6.364140,0.293750,0.203125,0.143750,0.139241,0.082944,0.120518,0.148591,0.158724,0.171297,0.171606,0.176056,0.173725
32,5.860735,0.290625,0.181250,0.134375,0.139538,0.083849,0.123103,0.147748,0.158422,0.171497,0.171839,0.176465,0.174029
33,4.560749,0.287500,0.156250,0.093750,0.138908,0.083088,0.123734,0.147103,0.158126,0.171702,0.172057,0.176738,0.174274
34,5.107611,0.268750,0.159375,0.118750,0.138448,0.083331,0.124942,0.146393,0.157799,0.171910,0.172289,0.177066,0.174543
35,4.306299,0.265625,0.140625,0.096875,0.137862,0.083267,0.124415,0.145839,0.157542,0.172051,0.172454,0.177357,0.174757
36,5.117547,0.290625,0.159375,0.118750,0.137626,0.083647,0.123887,0.145057,0.157273,0.172260,0.172683,0.177687,0.175040
37,4.384570,0.278125,0.137500,0.100000,0.136820,0.083747,0.123002,0.144461,0.157008,0.172413,0.172851,0.177998,0.175270
38,5.028643,0.300000,0.168750,0.106250,0.136881,0.083527,0.123886,0.143804,0.156695,0.172589,0.173047,0.178335,0.175529
39,5.914822,0.284375,0.178125,0.140625,0.137161,0.084537,0.123726,0.143018,0.156329,0.172799,0.173274,0.178747,0.175833
40,5.777173,0.306250,0.209375,0.112500,0.138603,0.084279,0.123852,0.142195,0.156033,0.172991,0.173491,0.179159,0.176131
41,5.674337,0.290625,0.184375,0.128125,0.139239,0.084869,0.123623,0.141486,0.155737,0.173151,0.173685,0.179535,0.176406
42,5.925447,0.325000,0.193750,0.134375,0.139589,0.085454,0.123188,0.140804,0.155354,0.173307,0.173894,0.179948,0.176694
43,4.462525,0.259375,0.137500,0.103125,0.138623,0.085100,0.123107,0.140107,0.155062,0.173513,0.174114,0.180253,0.176952
44,6.698867,0.334375,0.218750,0.150000,0.139706,0.086140,0.124564,0.139273,0.154709,0.173672,0.174319,0.180751,0.177277
45,4.908369,0.296875,0.181250,0.096875,0.139725,0.085348,0.123806,0.138573,0.154405,0.173867,0.174523,0.181090,0.177542
46,5.090477,0.293750,0.171875,0.109375,0.139777,0.085297,0.123979,0.137896,0.154097,0.174034,0.174694,0.181472,0.177808
47,4.805723,0.275000,0.162500,0.103125,0.139550,0.084644,0.124656,0.137196,0.153777,0.174263,0.174919,0.181770,0.178075
48,6.108662,0.321875,0.206250,0.131250,0.140605,0.085245,0.124737,0.136373,0.153463,0.174449,0.175121,0.182213,0.178381
49,5.194425,0.290625,0.171875,0.115625,0.140623,0.085458,0.125031,0.135652,0.153158,0.174638,0.175314,0.182582,0.178655
50,6.528637,0.321875,0.209375,0.146875,0.141127,0.086185,0.124665,0.134826,0.152752,0.174863,0.175530,0.183038,0.178992
51,5.124657,0.281250,0.181250,0.103125,0.141137,0.085441,0.123759,0.134145,0.152435,0.175063,0.175736,0.183359,0.179262
52,5.745729,0.284375,0.178125,0.134375,0.140914,0.086148,0.124497,0.133337,0.152099,0.175286,0.175965,0.183745,0.179569
53,4.945988,0.281250,0.162500,0.109375,0.140513,0.085916,0.125280,0.132640,0.151792,0.175501,0.176157,0.184074,0.179836
54,5.651944,0.287500,0.190625,0.121875,0.141013,0.085834,0.124607,0.131872,0.151445,0.175727,0.176355,0.184467,0.180134
55,5.091272,0.287500,0.171875,0.109375,0.140417,0.085192,0.122366,0.131082,0.151085,0.175996,0.176580,0.184822,0.180434
56,5.165678,0.265625,0.162500,0.118750,0.140430,0.085760,0.123547,0.130455,0.150789,0.176151,0.176738,0.185179,0.180689
57,4.883970,0.321875,0.168750,0.103125,0.140175,0.085274,0.123809,0.129761,0.150528,0.176356,0.176913,0.185496,0.180946
58,6.471528,0.337500,0.218750,0.140625,0.141163,0.085836,0.123543,0.128943,0.150171,0.176563,0.177106,0.185954,0.181263
59,4.836854,0.262500,0.159375,0.106250,0.140740,0.085252,0.121736,0.128216,0.149855,0.176793,0.177327,0.186269,0.181541
60,3.809531,0.275000,0.134375,0.075000,0.139413,0.084119,0.120061,0.127700,0.149593,0.176944,0.177477,0.186538,0.181747
61,4.689104,0.271875,0.146875,0.106250,0.138599,0.084024,0.119209,0.127001,0.149296,0.177151,0.177688,0.186855,0.182009
62,4.753502,0.290625,0.162500,0.103125,0.138343,0.083796,0.118838,0.126268,0.149022,0.177359,0.177888,0.187185,0.182277
63,5.103988,0.268750,0.168750,0.112500,0.138505,0.083966,0.118538,0.125566,0.148725,0.177552,0.178081,0.187530,0.182547
64,5.777933,0.315625,0.190625,0.125000,0.138825,0.084656,0.120349,0.124800,0.148418,0.177738,0.178276,0.187924,0.182843
65,5.703754,0.287500,0.181250,0.128125,0.139112,0.085059,0.119972,0.124002,0.148088,0.177962,0.178466,0.188336,0.183147
