round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,7.028841,0.287500,0.162500,0.071875,0.107584,0.053797,0.013552,0.159779,0.161724,0.159499,0.159499,0.159499,0.200000
2,8.209201,0.312500,0.162500,0.090625,0.112770,0.057693,0.024763,0.158957,0.163950,0.158930,0.159128,0.159035,0.200000
3,9.943688,0.312500,0.196875,0.109375,0.118259,0.061649,0.034787,0.157561,0.166290,0.158384,0.158938,0.158826,0.200000
4,7.158763,0.278125,0.156250,0.075000,0.120898,0.063434,0.042975,0.156096,0.168014,0.158007,0.158974,0.158909,0.200000
5,7.708159,0.300000,0.150000,0.087500,0.122419,0.065310,0.050394,0.154026,0.170123,0.157537,0.159297,0.159017,0.200000
6,9.161590,0.334375,0.165625,0.109375,0.124529,0.068236,0.057137,0.151660,0.172153,0.157017,0.159473,0.159697,0.200000
7,8.034139,0.303125,0.162500,0.090625,0.126054,0.069548,0.061885,0.148949,0.173784,0.156829,0.159804,0.160634,0.200000
8,7.550422,0.275000,0.156250,0.081250,0.127097,0.070231,0.066626,0.146326,0.175191,0.156727,0.160104,0.161652,0.200000
9,8.958063,0.321875,0.181250,0.096875,0.128592,0.071357,0.070275,0.143068,0.176616,0.156485,0.160502,0.163328,0.200000
10,7.621862,0.284375,0.162500,0.078125,0.129776,0.071690,0.075147,0.140167,0.177819,0.156243,0.160873,0.164899,0.200000
11,7.080446,0.278125,0.150000,0.075000,0.130795,0.072368,0.079769,0.138057,0.178647,0.155799,0.160936,0.166562,0.200000
12,7.591850,0.309375,0.171875,0.075000,0.131534,0.072435,0.082014,0.134974,0.179982,0.155528,0.161214,0.168303,0.200000
13,7.248541,0.281250,0.150000,0.078125,0.131831,0.072949,0.085220,0.131986,0.180823,0.155209,0.161539,0.170442,0.200000
14,9.218452,0.303125,0.178125,0.103125,0.132642,0.073970,0.088262,0.128040,0.181959,0.154737,0.161979,0.173285,0.200000
15,6.807952,0.259375,0.150000,0.068750,0.132691,0.073477,0.089921,0.124481,0.182719,0.154518,0.162630,0.175652,0.200000
16,8.683235,0.281250,0.168750,0.100000,0.133540,0.074342,0.091466,0.120244,0.183653,0.154120,0.163233,0.178750,0.200000
17,7.947174,0.293750,0.168750,0.084375,0.134011,0.074451,0.091779,0.116400,0.184221,0.153784,0.163715,0.181881,0.200000
18,8.576810,0.275000,0.184375,0.090625,0.135190,0.074654,0.094052,0.112026,0.184849,0.153548,0.164455,0.185123,0.200000
19,7.852656,0.268750,0.162500,0.084375,0.135360,0.074877,0.095393,0.107662,0.185537,0.153392,0.165368,0.188042,0.200000
20,8.252054,0.337500,0.181250,0.084375,0.135511,0.075053,0.097347,0.103255,0.186422,0.152994,0.165969,0.191360,0.200000
21,5.349555,0.271875,0.131250,0.046875,0.134657,0.074101,0.098349,0.100309,0.186271,0.152822,0.166590,0.194009,0.200000
22,7.482414,0.259375,0.146875,0.084375,0.134640,0.074575,0.099674,0.096312,0.186964,0.152231,0.167129,0.197363,0.200000
23,6.794738,0.290625,0.146875,0.071875,0.134439,0.074652,0.100115,0.092907,0.187449,0.151717,0.167535,0.200392,0.200000
24,6.736624,0.278125,0.156250,0.065625,0.134721,0.074358,0.100810,0.089583,0.188167,0.151097,0.167985,0.203167,0.200000
25,9.880070,0.303125,0.203125,0.106250,0.136115,0.074950,0.103134,0.084288,0.189029,0.150209,0.168795,0.207679,0.200000
26,7.904172,0.300000,0.156250,0.087500,0.136296,0.075529,0.104287,0.080436,0.189461,0.149582,0.169213,0.211307,0.200000
27,9.531230,0.309375,0.196875,0.103125,0.137399,0.076391,0.106309,0.075756,0.189848,0.148946,0.169650,0.215800,0.200000
28,7.827910,0.268750,0.150000,0.087500,0.137342,0.076793,0.105740,0.071982,0.190155,0.148333,0.169978,0.219552,0.200000
29,9.966978,0.312500,0.190625,0.112500,0.137880,0.077645,0.107501,0.066800,0.190988,0.147753,0.170730,0.223729,0.200000
30,7.838696,0.250000,0.131250,0.096875,0.137298,0.078235,0.108122,0.062230,0.191368,0.147428,0.171485,0.227489,0.200000
31,8.569258,0.290625,0.165625,0.093750,0.137014,0.078192,0.107949,0.057111,0.191858,0.147151,0.172091,0.231788,0.200000
32,6.347434,0.262500,0.143750,0.062500,0.136450,0.077227,0.108688,0.053066,0.192111,0.147142,0.172837,0.234844,0.200000
33,7.780214,0.278125,0.146875,0.090625,0.136079,0.077651,0.109807,0.048658,0.192321,0.147030,0.173667,0.238324,0.200000
34,6.327347,0.300000,0.150000,0.059375,0.135844,0.076798,0.110980,0.045011,0.192608,0.146878,0.174286,0.241217,0.200000
35,7.160389,0.271875,0.156250,0.075000,0.135755,0.076466,0.111151,0.040949,0.192993,0.146578,0.175067,0.244413,0.200000
36,8.601287,0.318750,0.187500,0.087500,0.136443,0.076471,0.111166,0.036369,0.193730,0.146105,0.175694,0.248103,0.200000
37,7.674044,0.281250,0.162500,0.078125,0.136592,0.076143,0.110980,0.031690,0.193899,0.145867,0.176647,0.251897,0.200000
38,7.832005,0.315625,0.178125,0.075000,0.137085,0.076056,0.111434,0.027821,0.193947,0.145281,0.176881,0.256070,0.200000
39,7.030862,0.303125,0.143750,0.078125,0.136468,0.076084,0.110787,0.023658,0.194241,0.144871,0.177520,0.259709,0.200000
40,9.127535,0.271875,0.175000,0.106250,0.137072,0.076746,0.111677,0.018116,0.195061,0.144433,0.178549,0.263840,0.200000
41,8.735154,0.296875,0.168750,0.096875,0.137487,0.077202,0.113956,0.013312,0.195264,0.144136,0.179236,0.268052,0.200000
42,6.147066,0.268750,0.128125,0.065625,0.136308,0.076466,0.110665,0.009017,0.195816,0.144195,0.180108,0.270864,0.200000
43,9.979206,0.365625,0.190625,0.112500,0.136838,0.077467,0.111924,0.003978,0.195918,0.143843,0.180533,0.275729,0.200000
44,7.856762,0.284375,0.156250,0.087500,0.136947,0.077906,0.111586,0.000001,0.196028,0.143567,0.180861,0.279545,0.200000
45,8.591855,0.318750,0.187500,0.087500,0.137661,0.077836,0.112900,0.000000,0.195349,0.142204,0.180174,0.282273,0.200000
46,6.411376,0.265625,0.140625,0.065625,0.136891,0.077072,0.112731,0.000000,0.194636,0.141264,0.179837,0.284263,0.200000
47,9.176691,0.281250,0.178125,0.103125,0.137245,0.077564,0.111731,0.000000,0.193635,0.139798,0.179218,0.287349,0.200000
48,9.487021,0.290625,0.184375,0.106250,0.137702,0.077983,0.112199,0.000000,0.192590,0.138209,0.178750,0.290451,0.200000
49,8.542855,0.278125,0.184375,0.087500,0.138082,0.077684,0.113715,0.000000,0.191616,0.136860,0.178385,0.293139,0.200000
50,10.708290,0.309375,0.206250,0.121875,0.139283,0.079021,0.114220,0.000000,0.190120,0.134973,0.177676,0.297232,0.200000
51,8.427749,0.312500,0.175000,0.090625,0.139154,0.079008,0.115099,0.000000,0.189318,0.133400,0.177243,0.300039,0.200000
52,8.826239,0.309375,0.175000,0.096875,0.139092,0.079261,0.114516,0.000000,0.188466,0.131889,0.176980,0.302665,0.200000
53,5.990568,0.290625,0.128125,0.062500,0.138030,0.078656,0.115949,0.000000,0.187732,0.130868,0.176493,0.304906,0.200000
54,7.305398,0.306250,0.143750,0.081250,0.137137,0.078501,0.116149,0.000000,0.186929,0.129612,0.176046,0.307412,0.200000
55,6.044369,0.240625,0.115625,0.068750,0.136005,0.077865,0.113362,0.000000,0.186226,0.128582,0.175846,0.309346,0.200000
56,9.986784,0.300000,0.181250,0.118750,0.136648,0.078959,0.111478,0.000000,0.185540,0.126786,0.174614,0.313060,0.200000
57,8.115512,0.284375,0.156250,0.090625,0.136616,0.079031,0.111791,0.000000,0.184386,0.125561,0.173663,0.316389,0.200000
58,7.668616,0.284375,0.156250,0.081250,0.136595,0.078749,0.112481,0.000000,0.183768,0.124341,0.173017,0.318874,0.200000
59,6.805381,0.290625,0.143750,0.068750,0.135913,0.078199,0.112006,0.000000,0.182610,0.123310,0.172148,0.321931,0.200000
60,9.064082,0.331250,0.181250,0.100000,0.136409,0.078575,0.112495,0.000000,0.181614,0.121903,0.171145,0.325338,0.200000
61,8.984670,0.296875,0.162500,0.103125,0.136160,0.078837,0.112094,0.000000,0.180433,0.120672,0.170302,0.328593,0.200000
62,7.193729,0.306250,0.153125,0.075000,0.135967,0.078580,0.111810,0.000000,0.179476,0.119721,0.169385,0.331418,0.200000
63,8.348970,0.287500,0.159375,0.093750,0.136267,0.078831,0.113216,0.000000,0.178060,0.118758,0.168243,0.334939,0.200000
64,8.606856,0.296875,0.175000,0.093750,0.136742,0.078731,0.112403,0.000000,0.177062,0.117598,0.167179,0.338161,0.200000
65,8.587851,0.281250,0.162500,0.096875,0.136787,0.078861,0.111913,0.000000,0.175345,0.116631,0.166045,0.341979,0.200000
66,6.905694,0.271875,0.150000,0.071875,0.136714,0.078436,0.112436,0.000000,0.174400,0.116103,0.164995,0.344502,0.200000
67,9.076545,0.296875,0.165625,0.106250,0.136735,0.079079,0.112908,0.000000,0.172725,0.115074,0.163865,0.348335,0.200000
68,9.916867,0.328125,0.171875,0.118750,0.136749,0.079816,0.113684,0.000000,0.171172,0.114052,0.162769,0.352008,0.200000
69,7.643332,0.293750,0.143750,0.087500,0.135841,0.079470,0.112441,0.000000,0.169632,0.113651,0.161822,0.354895,0.200000
70,7.163722,0.296875,0.156250,0.071875,0.135575,0.078858,0.111189,0.000000,0.168115,0.113004,0.160891,0.357989,0.200000
71,8.529553,0.325000,0.181250,0.087500,0.135998,0.078834,0.111549,0.000000,0.166488,0.112071,0.159811,0.361630,0.200000
72,10.020896,0.306250,0.181250,0.118750,0.136344,0.079305,0.110363,0.000000,0.164318,0.110875,0.158928,0.365879,0.200000
73,9.267886,0.287500,0.171875,0.106250,0.136590,0.079507,0.110909,0.000000,0.161826,0.110205,0.158023,0.369945,0.200000
74,7.405358,0.281250,0.131250,0.087500,0.135946,0.079449,0.110862,0.000000,0.159744,0.109816,0.157467,0.372973,0.200000
75,8.954488,0.278125,0.168750,0.100000,0.136420,0.079811,0.112259,0.000000,0.157616,0.109305,0.156564,0.376515,0.200000
76,7.677517,0.253125,0.140625,0.087500,0.135910,0.079603,0.110419,0.000000,0.155249,0.108947,0.155941,0.379862,0.200000
77,7.556043,0.275000,0.168750,0.075000,0.136115,0.078818,0.110219,0.000000,0.153086,0.108324,0.155351,0.383239,0.200000
78,7.197354,0.293750,0.150000,0.075000,0.135688,0.078297,0.110197,0.000000,0.151382,0.107486,0.154906,0.386225,0.200000
79,9.571675,0.306250,0.187500,0.103125,0.136207,0.078492,0.111311,0.000000,0.148866,0.106300,0.154232,0.390602,0.200000
80,8.454950,0.315625,0.150000,0.100000,0.135754,0.079092,0.111273,0.000000,0.146650,0.105196,0.153621,0.394533,0.200000
81,7.856636,0.287500,0.153125,0.087500,0.135657,0.079078,0.111588,0.000000,0.144553,0.104349,0.153151,0.397946,0.200000
82,9.990723,0.318750,0.184375,0.115625,0.136389,0.079783,0.113284,0.000000,0.141720,0.103310,0.152423,0.402546,0.200000
83,7.900269,0.271875,0.168750,0.081250,0.136751,0.079424,0.114472,0.000000,0.139690,0.102731,0.152017,0.405563,0.200000
84,11.114764,0.300000,0.209375,0.125000,0.137677,0.079976,0.114749,0.000000,0.137538,0.101555,0.151647,0.409260,0.200000
85,6.932196,0.328125,0.150000,0.071875,0.137169,0.079495,0.114413,0.000000,0.135814,0.100746,0.151484,0.411956,0.200000
86,7.963742,0.293750,0.168750,0.081250,0.137047,0.078846,0.115580,0.000000,0.133670,0.099982,0.151220,0.415127,0.200000
87,7.272831,0.275000,0.162500,0.071875,0.137236,0.078290,0.114316,0.000000,0.131498,0.099212,0.150877,0.418413,0.200000
88,7.848789,0.287500,0.150000,0.087500,0.136786,0.077987,0.114165,0.000000,0.129578,0.098322,0.150936,0.421164,0.200000
89,9.844399,0.290625,0.171875,0.115625,0.137064,0.078778,0.113648,0.000000,0.126925,0.097448,0.150508,0.425119,0.200000
90,8.389868,0.275000,0.165625,0.090625,0.137417,0.078740,0.113936,0.000000,0.124273,0.096853,0.150020,0.428854,0.200000
91,6.906359,0.271875,0.131250,0.078125,0.136626,0.078486,0.113477,0.000000,0.122429,0.096330,0.149742,0.431499,0.200000
92,6.959773,0.284375,0.125000,0.081250,0.135666,0.078427,0.114682,0.000000,0.120732,0.095866,0.149489,0.433912,0.200000
93,9.750182,0.275000,0.168750,0.115625,0.135681,0.078838,0.114052,0.000000,0.117723,0.095466,0.149104,0.437707,0.200000
94,8.601548,0.300000,0.175000,0.090625,0.136171,0.078691,0.113384,0.000000,0.114722,0.094839,0.148346,0.442093,0.200000
95,8.690773,0.300000,0.156250,0.100000,0.135773,0.078801,0.115005,0.000000,0.111989,0.094530,0.147977,0.445503,0.200000
96,10.343249,0.306250,0.184375,0.118750,0.136040,0.079322,0.115409,0.000000,0.109063,0.094221,0.147406,0.449310,0.200000
97,9.724176,0.290625,0.168750,0.115625,0.136265,0.079812,0.115119,0.000000,0.105823,0.093910,0.147073,0.453194,0.200000
98,8.771168,0.296875,0.181250,0.093750,0.136535,0.079437,0.115097,0.000000,0.102690,0.094145,0.146792,0.456374,0.200000
99,9.801383,0.290625,0.175000,0.115625,0.136747,0.079968,0.114274,0.000000,0.099474,0.093965,0.146530,0.460031,0.200000
100,9.747672,0.312500,0.178125,0.112500,0.136724,0.080512,0.113358,0.000000,0.095894,0.093955,0.146345,0.463805,0.200000
101,8.074945,0.309375,0.156250,0.090625,0.136620,0.080671,0.113680,0.000000,0.093402,0.093565,0.146073,0.466959,0.200000
102,10.327775,0.328125,0.190625,0.115625,0.137222,0.081239,0.115544,0.000000,0.090280,0.092886,0.145442,0.471392,0.200000
103,9.309486,0.290625,0.156250,0.112500,0.136859,0.081661,0.116062,0.000000,0.086406,0.092691,0.145155,0.475748,0.200000
104,9.088380,0.328125,0.184375,0.096875,0.137200,0.081490,0.115441,0.000000,0.083080,0.092514,0.144774,0.479632,0.200000
105,7.928474,0.287500,0.165625,0.081250,0.137208,0.080756,0.116006,0.000000,0.079695,0.092504,0.144621,0.483180,0.200000
106,8.891479,0.290625,0.184375,0.093750,0.138046,0.080562,0.114903,0.000000,0.074760,0.092578,0.144171,0.488490,0.200000
107,8.435603,0.306250,0.159375,0.093750,0.137999,0.080601,0.115948,0.000000,0.070664,0.092628,0.144091,0.492618,0.200000
108,8.748171,0.309375,0.175000,0.093750,0.138372,0.080660,0.116261,0.000000,0.066443,0.092636,0.143754,0.497167,0.200000
109,9.784734,0.315625,0.200000,0.103125,0.139324,0.080668,0.115662,0.000000,0.061644,0.092597,0.143203,0.502555,0.200000
110,9.294262,0.265625,0.178125,0.100000,0.139584,0.080486,0.115826,0.000000,0.054828,0.093581,0.143005,0.508585,0.200000
111,8.049175,0.296875,0.162500,0.084375,0.139264,0.080147,0.116043,0.000000,0.050365,0.093734,0.142958,0.512944,0.200000
112,9.778265,0.284375,0.181250,0.109375,0.139615,0.080238,0.115848,0.000000,0.042882,0.094441,0.143169,0.519508,0.200000
113,9.432327,0.300000,0.184375,0.103125,0.139980,0.080245,0.114616,0.000000,0.037627,0.094709,0.143069,0.524596,0.200000
114,8.471589,0.287500,0.165625,0.090625,0.139513,0.079774,0.114516,0.000000,0.031407,0.095590,0.142957,0.530046,0.200000
115,11.835854,0.318750,0.215625,0.134375,0.140832,0.080938,0.113935,0.000000,0.024738,0.095867,0.142458,0.536937,0.200000
116,7.669008,0.290625,0.140625,0.087500,0.139647,0.080621,0.112151,0.000000,0.019446,0.096555,0.142287,0.541712,0.200000
117,8.426875,0.281250,0.165625,0.087500,0.139165,0.079834,0.113342,0.000000,0.012218,0.098279,0.141943,0.547560,0.200000
118,9.658888,0.300000,0.184375,0.109375,0.139765,0.080031,0.113795,0.000000,0.005099,0.099721,0.141649,0.553531,0.200000
