round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,7.169500,0.325000,0.193750,0.096875,0.109310,0.055220,0.016609,0.166604,0.168619,0.166194,0.166194,0.166194,0.166194
2,4.928856,0.296875,0.140625,0.059375,0.113455,0.057454,0.027416,0.166030,0.169882,0.165732,0.165847,0.165788,0.166721
3,4.971237,0.259375,0.121875,0.071875,0.115717,0.059838,0.034797,0.165125,0.171107,0.165195,0.165392,0.165412,0.167769
4,5.664322,0.275000,0.146875,0.078125,0.118403,0.061927,0.042738,0.163645,0.172297,0.164637,0.164906,0.165198,0.169316
5,5.523497,0.259375,0.146875,0.068750,0.120660,0.063090,0.049958,0.161685,0.173289,0.164140,0.164467,0.165223,0.171196
6,6.500880,0.268750,0.156250,0.096875,0.122716,0.065217,0.057858,0.159047,0.174311,0.163487,0.164120,0.165323,0.173712
7,5.998870,0.284375,0.143750,0.087500,0.124295,0.067084,0.064793,0.156837,0.174996,0.162897,0.163718,0.165793,0.175758
8,5.009243,0.300000,0.115625,0.078125,0.124092,0.068332,0.066886,0.154483,0.175419,0.162522,0.163370,0.166369,0.177838
9,6.927920,0.284375,0.159375,0.109375,0.125805,0.070418,0.071166,0.151132,0.175989,0.161982,0.162770,0.167475,0.180653
10,4.854749,0.265625,0.137500,0.053125,0.126308,0.069920,0.076410,0.148412,0.176229,0.161712,0.162314,0.168386,0.182947
11,6.064885,0.278125,0.159375,0.081250,0.127527,0.070579,0.079215,0.145254,0.176514,0.161119,0.161730,0.169811,0.185572
12,6.091307,0.300000,0.168750,0.078125,0.128978,0.070794,0.082679,0.141713,0.176695,0.160623,0.161287,0.171234,0.188448
13,8.255194,0.315625,0.184375,0.128125,0.130321,0.072986,0.086648,0.136885,0.176690,0.159927,0.160578,0.173525,0.192397
14,8.451767,0.353125,0.200000,0.128125,0.131943,0.074663,0.090484,0.131791,0.176610,0.159229,0.159875,0.176153,0.196342
15,7.185303,0.259375,0.156250,0.118750,0.132271,0.075803,0.090408,0.126475,0.176107,0.159118,0.159299,0.178475,0.200527
16,5.957210,0.268750,0.140625,0.087500,0.132032,0.075901,0.091539,0.121772,0.175614,0.159210,0.158924,0.180335,0.204144
17,5.257635,0.259375,0.140625,0.065625,0.131853,0.075139,0.092092,0.117313,0.174920,0.159365,0.158599,0.182248,0.207555
18,6.732446,0.278125,0.159375,0.100000,0.132263,0.075773,0.093406,0.112056,0.174334,0.159154,0.158196,0.184879,0.211381
19,6.814905,0.278125,0.162500,0.096875,0.132638,0.076120,0.094144,0.106752,0.173453,0.158928,0.157716,0.187790,0.215360
20,7.581456,0.281250,0.184375,0.106250,0.133553,0.076397,0.095912,0.100229,0.172424,0.158731,0.157243,0.191408,0.219965
21,6.527161,0.293750,0.162500,0.090625,0.133422,0.076208,0.095857,0.094063,0.171340,0.158703,0.157096,0.194464,0.224334
22,7.245023,0.278125,0.171875,0.106250,0.133917,0.076599,0.098340,0.087696,0.169900,0.158647,0.156843,0.197865,0.229050
23,7.194832,0.259375,0.168750,0.109375,0.134627,0.077249,0.099219,0.081321,0.168593,0.158615,0.156747,0.201073,0.233651
24,7.695385,0.290625,0.193750,0.109375,0.135773,0.077410,0.100003,0.074153,0.167172,0.158656,0.156665,0.204609,0.238744
25,8.234174,0.306250,0.209375,0.112500,0.137360,0.078015,0.102052,0.067347,0.165935,0.158614,0.156562,0.208066,0.243476
26,7.336126,0.296875,0.171875,0.109375,0.137294,0.078445,0.103254,0.060344,0.164257,0.158790,0.156670,0.211535,0.248404
27,7.496648,0.312500,0.178125,0.112500,0.137642,0.079125,0.105237,0.053731,0.162859,0.158770,0.156769,0.214891,0.252981
28,6.577937,0.284375,0.159375,0.093750,0.137716,0.079301,0.106872,0.048161,0.161637,0.158786,0.156799,0.217734,0.256884
29,8.098063,0.340625,0.181250,0.125000,0.137837,0.080470,0.107693,0.042092,0.160399,0.158233,0.156236,0.222164,0.260875
30,8.223497,0.293750,0.187500,0.131250,0.138414,0.081430,0.108276,0.034578,0.158759,0.158419,0.156174,0.226058,0.266012
31,8.385934,0.315625,0.190625,0.125000,0.138554,0.081610,0.109779,0.026465,0.156730,0.158786,0.156060,0.230369,0.271590
32,7.275950,0.281250,0.168750,0.112500,0.138717,0.082106,0.109768,0.020323,0.155287,0.158770,0.155794,0.234171,0.275655
33,6.815931,0.281250,0.165625,0.096875,0.138850,0.082029,0.110391,0.014304,0.153916,0.159176,0.155599,0.237243,0.279762
34,6.548353,0.271875,0.153125,0.100000,0.138519,0.081932,0.110587,0.008265,0.152339,0.159605,0.155496,0.240306,0.283990
35,6.298472,0.281250,0.146875,0.093750,0.138122,0.081782,0.112068,0.002521,0.150945,0.159752,0.155211,0.243895,0.287675
36,8.335115,0.278125,0.184375,0.128125,0.138476,0.082163,0.113837,0.000000,0.147783,0.159187,0.153652,0.247404,0.291975
37,6.698713,0.290625,0.171875,0.087500,0.138682,0.081795,0.114394,0.000000,0.145240,0.158294,0.152084,0.249885,0.294497
38,5.949163,0.278125,0.150000,0.081250,0.138246,0.081121,0.115538,0.000000,0.142738,0.157537,0.150753,0.251769,0.297202
39,7.779507,0.293750,0.171875,0.118750,0.138342,0.081636,0.113816,0.000000,0.139711,0.156337,0.149045,0.254383,0.300525
40,6.842731,0.293750,0.165625,0.100000,0.138414,0.081933,0.113526,0.000000,0.137422,0.155340,0.147542,0.256566,0.303130
41,7.718965,0.321875,0.184375,0.112500,0.138792,0.082449,0.114573,0.000000,0.134879,0.154030,0.145763,0.259469,0.305860
42,7.969733,0.331250,0.175000,0.128125,0.138368,0.083080,0.116374,0.000000,0.131834,0.152754,0.143894,0.262205,0.309311
43,7.384861,0.293750,0.178125,0.103125,0.138947,0.082871,0.117264,0.000000,0.129080,0.151723,0.142257,0.264690,0.312251
44,6.721437,0.284375,0.162500,0.096875,0.138612,0.082375,0.118060,0.000000,0.126315,0.150849,0.140576,0.267073,0.315187
45,6.895166,0.315625,0.159375,0.106250,0.138323,0.082805,0.119255,0.000000,0.124052,0.149887,0.139087,0.269225,0.317748
46,6.805435,0.284375,0.159375,0.103125,0.138034,0.082543,0.117683,0.000000,0.121098,0.149284,0.137560,0.270985,0.321073
47,7.068225,0.296875,0.171875,0.103125,0.137964,0.082262,0.117833,0.000000,0.117998,0.148497,0.135843,0.273388,0.324274
48,7.114998,0.306250,0.178125,0.096875,0.138222,0.081950,0.118258,0.000000,0.115229,0.147617,0.134184,0.275766,0.327203
49,7.140908,0.290625,0.178125,0.096875,0.138634,0.081764,0.117872,0.000000,0.112593,0.146597,0.132393,0.278583,0.329834
50,6.398850,0.290625,0.162500,0.087500,0.138299,0.081292,0.115857,0.000000,0.110090,0.145584,0.130943,0.280826,0.332557
51,7.322485,0.284375,0.171875,0.109375,0.138259,0.081333,0.116854,0.000000,0.107008,0.144466,0.129400,0.283096,0.336030
52,7.300100,0.262500,0.168750,0.103125,0.138267,0.081205,0.115701,0.000000,0.103744,0.143353,0.127774,0.285819,0.339311
53,6.679334,0.287500,0.156250,0.103125,0.138301,0.081505,0.116127,0.000000,0.101376,0.142315,0.126650,0.287504,0.342154
54,7.143631,0.281250,0.162500,0.106250,0.137767,0.081475,0.117268,0.000000,0.098046,0.141391,0.125015,0.289982,0.345566
55,6.355107,0.265625,0.153125,0.090625,0.137328,0.081037,0.117993,0.000000,0.095140,0.140511,0.123791,0.291904,0.348654
56,7.943905,0.281250,0.181250,0.118750,0.137656,0.081348,0.118543,0.000000,0.091571,0.139490,0.122218,0.294320,0.352400
57,7.480056,0.300000,0.184375,0.103125,0.138238,0.081501,0.119341,0.000000,0.088762,0.138357,0.121061,0.296284,0.355536
58,6.101583,0.281250,0.146875,0.090625,0.137884,0.081353,0.119509,0.000000,0.086211,0.137608,0.120116,0.297809,0.358257
59,6.787679,0.287500,0.168750,0.096875,0.138072,0.081443,0.119407,0.000000,0.083862,0.136435,0.118873,0.300042,0.360788
60,5.599150,0.278125,0.137500,0.081250,0.137037,0.080741,0.115930,0.000000,0.081230,0.135634,0.117767,0.301793,0.363577
61,6.085882,0.287500,0.143750,0.084375,0.136373,0.080349,0.114248,0.000000,0.078887,0.134338,0.116520,0.304180,0.366075
62,6.548388,0.281250,0.153125,0.096875,0.136490,0.080468,0.114965,0.000000,0.076407,0.133178,0.115030,0.306702,0.368682
63,6.914800,0.325000,0.162500,0.100000,0.136065,0.080486,0.115429,0.000000,0.073656,0.131966,0.113282,0.309480,0.371615
64,6.899060,0.309375,0.159375,0.106250,0.135889,0.080942,0.114500,0.000000,0.071388,0.130550,0.111550,0.312419,0.374094
65,8.372437,0.353125,0.215625,0.112500,0.136931,0.080996,0.114863,0.000000,0.068394,0.129108,0.109534,0.315544,0.377419
66,8.070191,0.309375,0.187500,0.121875,0.137513,0.081605,0.115390,0.000000,0.065577,0.127605,0.107735,0.318501,0.380582
67,7.401466,0.300000,0.165625,0.112500,0.137437,0.081968,0.115172,0.000000,0.062989,0.126179,0.106024,0.321370,0.383438
68,6.132293,0.296875,0.168750,0.071875,0.137833,0.081152,0.116682,0.000000,0.061301,0.125110,0.104824,0.323135,0.385630
69,6.969663,0.309375,0.162500,0.106250,0.137274,0.081164,0.115570,0.000000,0.058515,0.123876,0.103236,0.325573,0.388800
70,6.352084,0.306250,0.162500,0.084375,0.137292,0.081031,0.115588,0.000000,0.056766,0.122699,0.101862,0.327752,0.390921
71,6.612821,0.256250,0.168750,0.087500,0.137659,0.080612,0.117339,0.000000,0.054634,0.121306,0.100539,0.329861,0.393660
72,7.686058,0.293750,0.178125,0.112500,0.138069,0.080962,0.119257,0.000000,0.052102,0.119639,0.098924,0.332804,0.396531
73,8.099075,0.284375,0.175000,0.128125,0.137979,0.081453,0.118632,0.000000,0.048893,0.118057,0.097225,0.335683,0.400142
74,5.356946,0.262500,0.131250,0.075000,0.136934,0.080668,0.116670,0.000000,0.046785,0.117244,0.096242,0.336900,0.402830
75,8.729870,0.328125,0.196875,0.137500,0.137542,0.081625,0.117697,0.000000,0.043745,0.115691,0.094493,0.339630,0.406441
76,6.492451,0.253125,0.150000,0.096875,0.137303,0.081551,0.118650,0.000000,0.041267,0.114799,0.093409,0.340986,0.409540
77,7.636697,0.268750,0.178125,0.115625,0.137909,0.082210,0.119213,0.000000,0.038668,0.113723,0.092175,0.342680,0.412754
78,5.495094,0.259375,0.131250,0.081250,0.137424,0.081875,0.118322,0.000000,0.036663,0.112937,0.091208,0.344210,0.414982
79,7.882595,0.303125,0.187500,0.115625,0.137751,0.082004,0.118145,0.000000,0.033670,0.111744,0.089680,0.346481,0.418425
80,6.760686,0.293750,0.159375,0.096875,0.137446,0.081534,0.117140,0.000000,0.030878,0.110793,0.088411,0.348376,0.421542
81,6.795065,0.278125,0.162500,0.100000,0.137636,0.081602,0.118112,0.000000,0.028459,0.110090,0.087073,0.349950,0.424428
82,5.608776,0.303125,0.146875,0.068750,0.136618,0.080628,0.115951,0.000000,0.026194,0.109403,0.085928,0.351473,0.427002
83,7.426946,0.278125,0.171875,0.109375,0.136529,0.080657,0.114763,0.000000,0.022869,0.108275,0.084317,0.353963,0.430577
84,6.911299,0.281250,0.168750,0.093750,0.136556,0.080231,0.115423,0.000000,0.019944,0.107199,0.083062,0.355951,0.433843
85,8.883656,0.315625,0.203125,0.134375,0.137454,0.081048,0.115775,0.000000,0.016573,0.105653,0.081344,0.358906,0.437524
86,6.001375,0.265625,0.134375,0.096875,0.136627,0.081314,0.114956,0.000000,0.014062,0.104828,0.080642,0.360055,0.440414
87,5.875186,0.265625,0.137500,0.087500,0.136400,0.080958,0.116102,0.000000,0.011815,0.103860,0.079352,0.362216,0.442758
88,7.800679,0.303125,0.181250,0.115625,0.137159,0.081256,0.117977,0.000000,0.008978,0.102912,0.077895,0.364124,0.446091
89,6.898704,0.284375,0.171875,0.096875,0.137133,0.080774,0.118776,0.000000,0.005957,0.102300,0.076302,0.366143,0.449298
90,8.359447,0.278125,0.196875,0.121875,0.138097,0.081117,0.119114,0.000000,0.002427,0.101590,0.074725,0.368066,0.453192
91,8.086034,0.315625,0.200000,0.112500,0.138706,0.081342,0.119700,0.000000,0.000000,0.100574,0.073003,0.370101,0.456322
92,7.147877,0.300000,0.184375,0.093750,0.138854,0.080893,0.118782,0.000000,0.000000,0.098820,0.071090,0.371568,0.458522
93,7.918106,0.306250,0.178125,0.125000,0.138958,0.081745,0.118373,0.000000,0.000000,0.097002,0.069040,0.373030,0.460928
94,8.020793,0.309375,0.184375,0.118750,0.139081,0.081994,0.117943,0.000000,0.000000,0.095090,0.067026,0.374266,0.463618
95,7.984104,0.318750,0.193750,0.112500,0.139369,0.081929,0.117702,0.000000,0.000000,0.093335,0.065002,0.375372,0.466291
96,6.745324,0.309375,0.143750,0.112500,0.138430,0.082408,0.116794,0.000000,0.000000,0.091732,0.063183,0.376815,0.468269
