round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,3.781908,0.293750,0.137500,0.071875,0.106586,0.054044,0.029650,0.166914,0.166761,0.166581,0.166581,0.166581,0.166581
2,5.212235,0.290625,0.171875,0.115625,0.113066,0.059538,0.040212,0.166429,0.166522,0.166784,0.166668,0.166673,0.166925
3,5.791808,0.334375,0.200000,0.115625,0.118855,0.063759,0.050188,0.165725,0.166198,0.167095,0.166827,0.166893,0.167261
4,6.387745,0.350000,0.196875,0.150000,0.123014,0.068815,0.058254,0.165009,0.165816,0.167403,0.166934,0.167206,0.167630
5,5.426485,0.265625,0.175000,0.118750,0.126176,0.071540,0.065468,0.164392,0.165466,0.167602,0.167109,0.167479,0.167952
6,6.677428,0.293750,0.206250,0.150000,0.129626,0.074751,0.074450,0.163462,0.165134,0.167782,0.167451,0.167832,0.168340
7,5.517491,0.318750,0.171875,0.125000,0.131075,0.076802,0.080732,0.162657,0.164861,0.167937,0.167694,0.168195,0.168655
8,6.464184,0.275000,0.196875,0.146875,0.133410,0.079014,0.087430,0.161678,0.164455,0.168151,0.168027,0.168641,0.169049
9,6.088959,0.331250,0.203125,0.125000,0.134887,0.079909,0.090333,0.160783,0.164123,0.168326,0.168325,0.169045,0.169398
10,6.474337,0.293750,0.190625,0.156250,0.136124,0.082034,0.093919,0.159834,0.163743,0.168486,0.168659,0.169500,0.169777
11,4.934578,0.287500,0.162500,0.103125,0.136271,0.081928,0.098234,0.159049,0.163417,0.168668,0.168937,0.169848,0.170081
12,6.001234,0.296875,0.184375,0.134375,0.136859,0.082816,0.102191,0.158141,0.162977,0.168884,0.169260,0.170299,0.170440
13,7.119522,0.312500,0.215625,0.165625,0.138292,0.084258,0.105782,0.156985,0.162517,0.169180,0.169652,0.170789,0.170877
14,4.944196,0.278125,0.156250,0.109375,0.138379,0.084344,0.108494,0.156203,0.162262,0.169335,0.169874,0.171164,0.171163
15,5.715222,0.293750,0.168750,0.134375,0.138133,0.084953,0.110868,0.155272,0.161897,0.169540,0.170187,0.171590,0.171515
16,5.630851,0.328125,0.184375,0.115625,0.138535,0.085032,0.115352,0.154484,0.161613,0.169667,0.170421,0.171998,0.171818
17,5.923274,0.293750,0.178125,0.140625,0.138885,0.086066,0.117517,0.153482,0.161314,0.169899,0.170725,0.172412,0.172167
18,5.950107,0.281250,0.178125,0.137500,0.139105,0.086811,0.119717,0.152595,0.160949,0.170096,0.171002,0.172849,0.172509
19,6.325630,0.300000,0.203125,0.140625,0.140147,0.087322,0.121032,0.151727,0.160582,0.170280,0.171267,0.173289,0.172854
20,6.263470,0.300000,0.187500,0.146875,0.140562,0.088127,0.123140,0.150758,0.160185,0.170535,0.171574,0.173725,0.173224
21,6.188729,0.303125,0.184375,0.143750,0.140748,0.088690,0.124282,0.149816,0.159829,0.170743,0.171851,0.174181,0.173581
22,6.147319,0.300000,0.181250,0.146875,0.140747,0.089318,0.126309,0.148823,0.159471,0.170983,0.172145,0.174628,0.173950
23,5.389815,0.300000,0.153125,0.128125,0.139681,0.089242,0.127112,0.147868,0.159067,0.171275,0.172450,0.175037,0.174303
24,6.574521,0.287500,0.196875,0.153125,0.140097,0.089630,0.127830,0.146769,0.158690,0.171531,0.172756,0.175539,0.174714
25,5.505476,0.278125,0.165625,0.128125,0.140033,0.089798,0.129019,0.145852,0.158400,0.171731,0.173007,0.175967,0.175044
26,5.831722,0.334375,0.184375,0.131250,0.140605,0.090344,0.129915,0.145033,0.158159,0.171842,0.173188,0.176425,0.175353
27,5.980854,0.293750,0.187500,0.131250,0.141034,0.090276,0.131663,0.144102,0.157809,0.172059,0.173464,0.176864,0.175703
28,5.461766,0.259375,0.165625,0.125000,0.140844,0.089876,0.131793,0.143082,0.157462,0.172349,0.173790,0.177254,0.176063
29,6.303967,0.271875,0.193750,0.146875,0.141461,0.090314,0.130237,0.142111,0.157040,0.172591,0.174088,0.177730,0.176440
30,6.475611,0.268750,0.181250,0.159375,0.141575,0.091175,0.130647,0.141084,0.156627,0.172849,0.174399,0.178213,0.176828
31,5.046380,0.268750,0.153125,0.115625,0.140951,0.090590,0.131518,0.140189,0.156319,0.173095,0.174687,0.178562,0.177148
32,5.440276,0.284375,0.159375,0.128125,0.140423,0.090542,0.132168,0.139325,0.155975,0.173307,0.174947,0.178972,0.177474
33,5.159608,0.290625,0.162500,0.115625,0.140291,0.090374,0.133082,0.138558,0.155682,0.173486,0.175180,0.179329,0.177765
34,6.318351,0.278125,0.187500,0.146875,0.140348,0.090535,0.132713,0.137478,0.155239,0.173780,0.175527,0.179807,0.178168
35,5.426288,0.253125,0.159375,0.128125,0.139965,0.090339,0.135081,0.136568,0.154848,0.174041,0.175827,0.180204,0.178512
36,5.791199,0.281250,0.178125,0.131250,0.140174,0.090170,0.134192,0.135626,0.154484,0.174280,0.176111,0.180634,0.178864
37,5.795252,0.275000,0.165625,0.140625,0.140042,0.090647,0.134440,0.134691,0.154142,0.174501,0.176386,0.181067,0.179213
38,5.986457,0.287500,0.181250,0.140625,0.140047,0.090601,0.134319,0.133662,0.153721,0.174782,0.176712,0.181527,0.179595
39,5.833153,0.300000,0.178125,0.134375,0.140212,0.090772,0.134320,0.132838,0.153370,0.174962,0.176949,0.181962,0.179919
40,5.868011,0.290625,0.178125,0.134375,0.140204,0.090731,0.135329,0.131856,0.152991,0.175212,0.177252,0.182406,0.180283
41,6.338142,0.325000,0.187500,0.150000,0.140154,0.091270,0.135546,0.130859,0.152562,0.175432,0.177573,0.182907,0.180666
42,4.540906,0.287500,0.134375,0.106250,0.139053,0.090878,0.137296,0.130168,0.152237,0.175592,0.177817,0.183254,0.180932
43,5.404469,0.290625,0.153125,0.131250,0.138348,0.090881,0.137767,0.129285,0.151811,0.175835,0.178143,0.183657,0.181269
44,6.177189,0.321875,0.193750,0.134375,0.138542,0.090532,0.138642,0.128242,0.151382,0.176103,0.178511,0.184110,0.181652
45,4.899206,0.259375,0.150000,0.112500,0.138523,0.090563,0.139376,0.127535,0.151077,0.176255,0.178734,0.184474,0.181925
46,6.401195,0.343750,0.193750,0.153125,0.138840,0.091332,0.138994,0.126529,0.150677,0.176479,0.179066,0.184953,0.182295
47,4.859070,0.268750,0.153125,0.106250,0.138291,0.090331,0.139318,0.125706,0.150312,0.176722,0.179360,0.185299,0.182602
48,6.876635,0.275000,0.209375,0.159375,0.140068,0.091246,0.138205,0.124678,0.149873,0.176948,0.179662,0.185846,0.182994
49,6.510491,0.287500,0.190625,0.153125,0.140472,0.091637,0.138996,0.123631,0.149429,0.177191,0.180020,0.186343,0.183386
50,5.943766,0.315625,0.184375,0.134375,0.141024,0.091812,0.139704,0.122818,0.149074,0.177333,0.180272,0.186798,0.183704
