round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,5.328253,0.293750,0.115625,0.053125,0.104882,0.052903,0.013116,0.166529,0.168209,0.166315,0.166315,0.166315,0.166315
2,7.171482,0.271875,0.146875,0.075000,0.110012,0.056202,0.022434,0.165908,0.170268,0.165565,0.165753,0.165880,0.166626
3,8.318433,0.306250,0.171875,0.087500,0.114890,0.059458,0.032869,0.164519,0.172350,0.164701,0.165207,0.165542,0.167681
4,8.051150,0.296875,0.162500,0.087500,0.118384,0.062075,0.041398,0.162453,0.174329,0.163811,0.164753,0.165461,0.169194
5,7.425543,0.253125,0.150000,0.081250,0.120537,0.063721,0.047009,0.159896,0.175962,0.163058,0.164375,0.165470,0.171239
6,6.736276,0.265625,0.134375,0.071875,0.121914,0.064991,0.054018,0.157349,0.177190,0.162416,0.164200,0.165703,0.173143
7,7.786287,0.318750,0.150000,0.084375,0.123170,0.066419,0.061254,0.154171,0.178474,0.161528,0.163924,0.166392,0.175511
8,7.178897,0.300000,0.162500,0.068750,0.125145,0.066964,0.067891,0.151100,0.179601,0.160856,0.163490,0.167266,0.177687
9,9.599200,0.300000,0.168750,0.112500,0.126678,0.069178,0.072227,0.146514,0.180913,0.159876,0.162934,0.168891,0.180873
10,7.786640,0.287500,0.143750,0.090625,0.127282,0.070266,0.075996,0.142071,0.181833,0.159486,0.162435,0.170289,0.183885
11,7.877585,0.315625,0.165625,0.078125,0.128391,0.070561,0.080327,0.137888,0.182483,0.158871,0.161902,0.172066,0.186791
12,8.091695,0.309375,0.134375,0.100000,0.128505,0.072165,0.083708,0.133713,0.183173,0.158122,0.161157,0.174320,0.189515
13,7.384673,0.275000,0.153125,0.078125,0.129576,0.072511,0.085841,0.129511,0.183642,0.157920,0.160397,0.176171,0.192359
14,8.173047,0.281250,0.153125,0.090625,0.129981,0.073054,0.086888,0.124362,0.184006,0.157426,0.159492,0.179101,0.195613
15,6.390340,0.234375,0.128125,0.068750,0.130089,0.072784,0.088754,0.119731,0.184072,0.157448,0.158747,0.181260,0.198743
16,10.463423,0.309375,0.187500,0.118750,0.131383,0.074111,0.092801,0.112982,0.184168,0.156882,0.157667,0.185202,0.203099
17,8.118554,0.303125,0.153125,0.090625,0.131438,0.074543,0.095781,0.107182,0.184034,0.156822,0.156895,0.188237,0.206830
18,9.086184,0.300000,0.175000,0.100000,0.132221,0.075249,0.096361,0.101218,0.183984,0.156321,0.155963,0.192014,0.210501
19,9.623451,0.337500,0.171875,0.112500,0.132584,0.076526,0.097242,0.094976,0.184064,0.155580,0.155126,0.196143,0.214111
20,7.944510,0.293750,0.165625,0.081250,0.132999,0.076295,0.099347,0.089138,0.183801,0.155172,0.154395,0.199903,0.217591
21,9.140686,0.303125,0.181250,0.096875,0.133941,0.076579,0.102983,0.082871,0.183505,0.154593,0.153670,0.203901,0.221460
22,10.291694,0.328125,0.181250,0.121875,0.134589,0.077918,0.104735,0.075882,0.183213,0.153932,0.152795,0.208500,0.225678
23,10.873912,0.321875,0.184375,0.128125,0.135014,0.079274,0.106229,0.067842,0.182757,0.153421,0.151961,0.213713,0.230306
