round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,6.217858,0.293750,0.121875,0.068750,0.105394,0.053829,0.015920,0.200009,0.201485,0.199502,0.199502,0.199502,0.000000
2,7.430670,0.275000,0.140625,0.084375,0.110369,0.057619,0.027783,0.199525,0.203333,0.198975,0.198978,0.199189,0.000000
3,8.019784,0.271875,0.150000,0.090625,0.114445,0.060691,0.037112,0.198520,0.205043,0.198732,0.198571,0.199135,0.000000
4,7.414490,0.300000,0.146875,0.078125,0.117189,0.062610,0.044844,0.197187,0.206397,0.198682,0.198423,0.199311,0.000000
5,6.142349,0.293750,0.134375,0.059375,0.118930,0.063298,0.051559,0.195722,0.207277,0.198804,0.198423,0.199775,0.000000
6,9.944134,0.325000,0.187500,0.112500,0.121945,0.065826,0.056129,0.192884,0.208693,0.198866,0.198525,0.201031,0.000000
7,8.603356,0.300000,0.146875,0.100000,0.123063,0.067738,0.061923,0.190125,0.209519,0.199176,0.198748,0.202431,0.000000
8,9.825607,0.275000,0.178125,0.112500,0.125558,0.069730,0.067467,0.186568,0.210290,0.199648,0.198948,0.204545,0.000000
9,8.484057,0.293750,0.165625,0.090625,0.126876,0.070320,0.070314,0.182793,0.210549,0.200403,0.199363,0.206893,0.000000
10,8.787895,0.259375,0.159375,0.100000,0.127955,0.071314,0.074425,0.178463,0.210609,0.201404,0.199754,0.209769,0.000000
11,7.589940,0.293750,0.178125,0.068750,0.129117,0.070624,0.078337,0.174150,0.210362,0.202473,0.200340,0.212674,0.000000
12,7.864825,0.300000,0.150000,0.084375,0.129197,0.071024,0.084309,0.169778,0.209923,0.203427,0.201031,0.215841,0.000000
13,10.306210,0.287500,0.190625,0.115625,0.130838,0.072319,0.087421,0.163867,0.209383,0.204617,0.201919,0.220214,0.000000
14,8.273203,0.271875,0.153125,0.093750,0.131144,0.072759,0.088013,0.158467,0.208460,0.205988,0.202979,0.224106,0.000000
15,7.249233,0.281250,0.156250,0.068750,0.131190,0.072019,0.088755,0.152899,0.207090,0.207732,0.204103,0.228176,0.000000
16,10.329227,0.312500,0.184375,0.115625,0.132318,0.073223,0.092550,0.146222,0.205861,0.208922,0.205267,0.233727,0.000000
17,8.985895,0.306250,0.159375,0.103125,0.132426,0.074029,0.093738,0.139631,0.204286,0.210558,0.206453,0.239072,0.000000
18,12.050343,0.334375,0.212500,0.140625,0.134195,0.075902,0.096760,0.131548,0.202812,0.212041,0.207646,0.245953,0.000000
19,9.593160,0.275000,0.165625,0.112500,0.134798,0.076865,0.098994,0.124706,0.200974,0.213681,0.208813,0.251826,0.000000
20,10.154513,0.290625,0.184375,0.115625,0.135659,0.077535,0.101641,0.116847,0.199024,0.215629,0.210205,0.258296,0.000000
21,8.112531,0.293750,0.156250,0.090625,0.135516,0.077619,0.101621,0.110166,0.197368,0.217395,0.211422,0.263647,0.000000
22,10.840285,0.309375,0.184375,0.128125,0.135954,0.078495,0.103536,0.101282,0.194811,0.219550,0.213153,0.271205,0.000000
23,9.391276,0.278125,0.159375,0.112500,0.135877,0.079074,0.104626,0.093781,0.192802,0.221302,0.214552,0.277563,0.000000
24,8.628087,0.321875,0.162500,0.096875,0.135598,0.078917,0.104234,0.086969,0.190561,0.223087,0.215745,0.283639,0.000000
25,11.049033,0.321875,0.196875,0.128125,0.136552,0.079976,0.106566,0.078766,0.188383,0.224991,0.216732,0.291128,0.000000
26,8.290427,0.259375,0.140625,0.096875,0.136039,0.080077,0.105471,0.071748,0.185942,0.227163,0.217730,0.297416,0.000000
27,7.893479,0.265625,0.150000,0.087500,0.135854,0.079614,0.104570,0.064646,0.183680,0.229233,0.218768,0.303672,0.000000
28,9.121650,0.281250,0.175000,0.100000,0.136347,0.079432,0.106015,0.055780,0.181023,0.231953,0.220032,0.311210,0.000000
29,9.000789,0.306250,0.159375,0.103125,0.135749,0.079265,0.107071,0.046521,0.177880,0.234964,0.221455,0.319180,0.000000
30,10.126809,0.281250,0.178125,0.118750,0.136355,0.079944,0.107243,0.037922,0.175243,0.237335,0.222539,0.326960,0.000000
31,9.191658,0.253125,0.178125,0.100000,0.137125,0.079898,0.108232,0.029238,0.172480,0.240017,0.223813,0.334452,0.000000
32,9.390247,0.265625,0.153125,0.115625,0.136712,0.080251,0.106958,0.019761,0.169403,0.242747,0.225459,0.342629,0.000000
33,9.441031,0.321875,0.203125,0.093750,0.137693,0.079829,0.107346,0.011390,0.167024,0.244934,0.226479,0.350173,0.000000
34,10.431037,0.278125,0.171875,0.125000,0.137707,0.080374,0.107168,0.000820,0.162835,0.248403,0.228292,0.359649,0.000000
35,10.015257,0.290625,0.162500,0.121875,0.137459,0.080887,0.109380,0.000000,0.156702,0.249333,0.227883,0.366081,0.000000
36,9.860337,0.265625,0.159375,0.121875,0.137570,0.081409,0.108408,0.000000,0.150378,0.250287,0.227135,0.372200,0.000000
37,9.552607,0.287500,0.162500,0.112500,0.137335,0.081708,0.110253,0.000000,0.144766,0.251245,0.226191,0.377799,0.000000
38,10.363065,0.300000,0.184375,0.121875,0.138135,0.082652,0.111197,0.000000,0.140598,0.251380,0.225112,0.382911,0.000000
39,11.471552,0.293750,0.196875,0.134375,0.139173,0.083446,0.113337,0.000000,0.134725,0.252363,0.223624,0.389288,0.000000
40,7.953371,0.275000,0.143750,0.090625,0.138199,0.082641,0.110863,0.000000,0.128510,0.254295,0.222689,0.394506,0.000000
41,9.987844,0.300000,0.181250,0.112500,0.138728,0.082650,0.113118,0.000000,0.122429,0.255515,0.221507,0.400549,0.000000
42,11.068429,0.321875,0.193750,0.128125,0.139198,0.083180,0.114202,0.000000,0.116215,0.256636,0.220145,0.407004,0.000000
43,9.221845,0.265625,0.159375,0.106250,0.138872,0.082511,0.114241,0.000000,0.107994,0.259267,0.218993,0.413746,0.000000
44,9.869425,0.287500,0.181250,0.112500,0.139158,0.082472,0.115419,0.000000,0.101018,0.261169,0.217812,0.420002,0.000000
45,10.357033,0.303125,0.178125,0.118750,0.139071,0.082641,0.116833,0.000000,0.093547,0.263275,0.216828,0.426350,0.000000
46,9.614318,0.300000,0.168750,0.112500,0.139288,0.082986,0.117544,0.000000,0.088326,0.264136,0.215974,0.431564,0.000000
47,7.935193,0.337500,0.140625,0.093750,0.137941,0.082528,0.116888,0.000000,0.081741,0.266332,0.215058,0.436869,0.000000
48,9.612829,0.287500,0.165625,0.112500,0.137940,0.082719,0.116554,0.000000,0.075345,0.268156,0.213903,0.442596,0.000000
49,8.392367,0.256250,0.171875,0.087500,0.138478,0.081906,0.116274,0.000000,0.069614,0.269768,0.212782,0.447836,0.000000
50,8.191419,0.275000,0.143750,0.093750,0.137798,0.081807,0.116653,0.000000,0.064814,0.270803,0.211665,0.452718,0.000000
51,9.039708,0.278125,0.168750,0.100000,0.137694,0.081188,0.116947,0.000000,0.057403,0.273064,0.210427,0.459106,0.000000
52,9.022981,0.287500,0.156250,0.106250,0.137322,0.081193,0.117672,0.000000,0.050873,0.274828,0.209483,0.464817,0.000000
53,8.279069,0.281250,0.140625,0.096875,0.136422,0.080988,0.115965,0.000000,0.044910,0.276327,0.208446,0.470317,0.000000
54,8.094592,0.278125,0.150000,0.090625,0.136173,0.080609,0.112039,0.000000,0.039174,0.277808,0.207342,0.475676,0.000000
55,9.571396,0.293750,0.171875,0.109375,0.136274,0.080559,0.111406,0.000000,0.031602,0.279781,0.205612,0.483005,0.000000
56,9.072943,0.284375,0.165625,0.103125,0.136338,0.080656,0.110570,0.000000,0.025222,0.281100,0.204190,0.489488,0.000000
57,8.574025,0.275000,0.146875,0.103125,0.136015,0.080828,0.109962,0.000000,0.019277,0.282179,0.202924,0.495620,0.000000
58,10.077259,0.300000,0.193750,0.109375,0.137382,0.081091,0.111274,0.000000,0.013120,0.283434,0.201242,0.502204,0.000000
59,10.032263,0.281250,0.184375,0.112500,0.138020,0.080993,0.111136,0.000000,0.005035,0.285280,0.199619,0.510066,0.000000
60,9.906865,0.312500,0.168750,0.118750,0.137607,0.081240,0.111286,0.000000,0.000000,0.286155,0.197136,0.516709,0.000000
61,8.169753,0.306250,0.146875,0.090625,0.136897,0.080855,0.111818,0.000000,0.000000,0.285568,0.193796,0.520636,0.000000
62,8.075826,0.300000,0.150000,0.090625,0.136617,0.080782,0.112519,0.000000,0.000000,0.284750,0.190880,0.524370,0.000000
63,10.264406,0.312500,0.175000,0.121875,0.136681,0.081069,0.112907,0.000000,0.000000,0.283983,0.186644,0.529372,0.000000
64,10.549439,0.300000,0.187500,0.121875,0.136920,0.081013,0.113752,0.000000,0.000000,0.283534,0.182122,0.534344,0.000000
65,10.449998,0.315625,0.200000,0.115625,0.138066,0.081243,0.113836,0.000000,0.000000,0.282929,0.178569,0.538502,0.000000
66,8.613910,0.231250,0.140625,0.103125,0.137414,0.080878,0.112633,0.000000,0.000000,0.283048,0.174664,0.542289,0.000000
67,7.448110,0.287500,0.150000,0.078125,0.136747,0.080026,0.111803,0.000000,0.000000,0.282969,0.171537,0.545494,0.000000
68,9.419659,0.325000,0.184375,0.103125,0.137465,0.080369,0.112309,0.000000,0.000000,0.282015,0.168632,0.549353,0.000000
69,9.630443,0.293750,0.168750,0.112500,0.137504,0.080732,0.113963,0.000000,0.000000,0.281108,0.165313,0.553579,0.000000
70,12.637883,0.328125,0.209375,0.150000,0.138660,0.082375,0.115367,0.000000,0.000000,0.280082,0.161138,0.558780,0.000000
71,12.049839,0.306250,0.228125,0.134375,0.140092,0.082446,0.115771,0.000000,0.000000,0.279301,0.157065,0.563634,0.000000
72,9.613005,0.293750,0.159375,0.115625,0.139545,0.082709,0.115788,0.000000,0.000000,0.278788,0.153768,0.567444,0.000000
73,9.421662,0.268750,0.159375,0.112500,0.139014,0.082816,0.115330,0.000000,0.000000,0.278313,0.150546,0.571142,0.000000
74,9.869632,0.296875,0.187500,0.109375,0.139601,0.082783,0.116305,0.000000,0.000000,0.277886,0.147537,0.574577,0.000000
75,10.568263,0.318750,0.187500,0.118750,0.139685,0.082721,0.117823,0.000000,0.000000,0.277846,0.143648,0.578506,0.000000
76,9.925308,0.309375,0.171875,0.118750,0.139675,0.083167,0.117955,0.000000,0.000000,0.277441,0.140754,0.581805,0.000000
77,9.568039,0.303125,0.165625,0.112500,0.139226,0.083396,0.117632,0.000000,0.000000,0.277372,0.137465,0.585163,0.000000
78,8.588697,0.284375,0.159375,0.096875,0.139091,0.082988,0.117574,0.000000,0.000000,0.277351,0.134707,0.587942,0.000000
79,9.695716,0.312500,0.171875,0.112500,0.139088,0.082898,0.116892,0.000000,0.000000,0.277640,0.131116,0.591244,0.000000
80,8.616720,0.268750,0.146875,0.100000,0.138324,0.082229,0.117117,0.000000,0.000000,0.278519,0.126966,0.594516,0.000000
81,8.909981,0.275000,0.153125,0.103125,0.138087,0.082094,0.116715,0.000000,0.000000,0.279444,0.123324,0.597232,0.000000
