round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,7.463628,0.253125,0.146875,0.081250,0.107338,0.054571,0.024971,0.169444,0.168943,0.165403,0.165403,0.165403,0.165403
2,9.069283,0.315625,0.181250,0.096875,0.114361,0.059032,0.041917,0.166645,0.165918,0.168712,0.165488,0.164913,0.168323
3,7.645674,0.287500,0.143750,0.087500,0.117499,0.062115,0.050098,0.159274,0.158430,0.176615,0.171558,0.160861,0.173262
4,7.940373,0.290625,0.153125,0.087500,0.120491,0.064561,0.059038,0.148205,0.150256,0.184529,0.178446,0.160395,0.178170
5,7.252617,0.296875,0.153125,0.075000,0.122482,0.065746,0.064490,0.135278,0.139415,0.195140,0.187142,0.159196,0.183828
6,8.353276,0.265625,0.153125,0.093750,0.124461,0.067617,0.069848,0.119380,0.128203,0.206340,0.196375,0.159543,0.190158
7,7.083174,0.300000,0.153125,0.071875,0.126097,0.068559,0.074194,0.111336,0.122437,0.211058,0.200457,0.161286,0.193426
8,8.214915,0.296875,0.143750,0.096875,0.126897,0.070280,0.079586,0.095025,0.112789,0.221211,0.208941,0.162836,0.199198
9,9.775920,0.265625,0.165625,0.115625,0.128403,0.072257,0.084227,0.073695,0.099780,0.235911,0.220920,0.162852,0.206842
10,8.925767,0.293750,0.187500,0.090625,0.130082,0.072638,0.086715,0.057969,0.087229,0.248192,0.231060,0.162575,0.212975
11,10.038615,0.278125,0.165625,0.121875,0.131055,0.074579,0.090401,0.039608,0.074965,0.260523,0.241809,0.163484,0.219611
12,8.664828,0.303125,0.171875,0.093750,0.132279,0.075284,0.092482,0.029450,0.066535,0.267706,0.248614,0.163966,0.223729
13,9.859738,0.312500,0.171875,0.112500,0.133054,0.076485,0.095661,0.013192,0.056577,0.278646,0.257946,0.164219,0.229419
14,11.144888,0.334375,0.206250,0.125000,0.134718,0.077651,0.099041,0.001881,0.044256,0.289164,0.266815,0.163508,0.234377
15,7.686265,0.262500,0.140625,0.087500,0.134342,0.077643,0.100423,0.000000,0.032958,0.296834,0.272559,0.160853,0.236796
16,8.685264,0.287500,0.168750,0.093750,0.135119,0.077693,0.102062,0.000000,0.020931,0.304500,0.278553,0.157070,0.238945
17,8.509774,0.271875,0.140625,0.103125,0.134565,0.078347,0.103740,0.000000,0.008190,0.312897,0.284496,0.153247,0.241170
18,9.951069,0.278125,0.178125,0.115625,0.135151,0.078682,0.104331,0.000000,0.000000,0.322153,0.290896,0.144928,0.242022
19,8.788544,0.300000,0.171875,0.093750,0.135398,0.078343,0.105429,0.000000,0.000000,0.327732,0.294084,0.137229,0.240956
20,8.254479,0.271875,0.159375,0.090625,0.135472,0.078195,0.107159,0.000000,0.000000,0.333519,0.296728,0.129745,0.240008
21,9.647062,0.284375,0.178125,0.109375,0.136072,0.078638,0.107502,0.000000,0.000000,0.337480,0.298794,0.124362,0.239364
22,9.462182,0.287500,0.159375,0.112500,0.135941,0.079342,0.109638,0.000000,0.000000,0.343005,0.301678,0.116937,0.238379
23,12.427752,0.300000,0.200000,0.156250,0.137038,0.080864,0.110182,0.000000,0.000000,0.351796,0.306943,0.104214,0.237046
24,8.716624,0.290625,0.162500,0.096875,0.137042,0.080751,0.110950,0.000000,0.000000,0.357491,0.310221,0.096408,0.235880
25,9.567936,0.278125,0.171875,0.109375,0.137348,0.080916,0.111550,0.000000,0.000000,0.363024,0.313599,0.088479,0.234898
26,9.469458,0.287500,0.168750,0.109375,0.137209,0.080999,0.111894,0.000000,0.000000,0.369173,0.317076,0.079817,0.233934
27,9.600322,0.312500,0.168750,0.112500,0.137064,0.081130,0.113043,0.000000,0.000000,0.375787,0.321509,0.069985,0.232719
28,8.686493,0.284375,0.156250,0.100000,0.137109,0.081612,0.113548,0.000000,0.000000,0.380069,0.323879,0.064066,0.231986
29,9.623252,0.325000,0.159375,0.115625,0.136770,0.082397,0.115621,0.000000,0.000000,0.383640,0.325961,0.059019,0.231380
30,11.914204,0.318750,0.212500,0.134375,0.137929,0.082887,0.118241,0.000000,0.000000,0.389296,0.329582,0.050561,0.230561
31,10.808825,0.293750,0.184375,0.128125,0.138457,0.083728,0.118645,0.000000,0.000000,0.393925,0.332598,0.043373,0.230104
32,7.919888,0.290625,0.143750,0.087500,0.137845,0.083435,0.120158,0.000000,0.000000,0.397130,0.334799,0.038402,0.229670
33,7.328480,0.275000,0.131250,0.084375,0.136942,0.083078,0.118386,0.000000,0.000000,0.401640,0.337879,0.031267,0.229215
34,9.924538,0.278125,0.175000,0.112500,0.136956,0.082806,0.117528,0.000000,0.000000,0.408141,0.342323,0.021073,0.228464
35,9.889096,0.300000,0.181250,0.109375,0.137715,0.083043,0.118887,0.000000,0.000000,0.411262,0.344214,0.016453,0.228071
36,8.194340,0.287500,0.146875,0.093750,0.137104,0.082800,0.119084,0.000000,0.000000,0.414999,0.346368,0.011005,0.227628
37,8.030508,0.278125,0.137500,0.093750,0.136362,0.082669,0.118003,0.000000,0.000000,0.419069,0.349230,0.004573,0.227128
38,8.716925,0.300000,0.168750,0.090625,0.136569,0.082052,0.118551,0.000000,0.000000,0.422422,0.351206,0.000000,0.226372
