round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,7.028841,0.287500,0.162500,0.071875,0.107584,0.053797,0.013552,0.199777,0.201772,0.199484,0.199484,0.199484,0.000000
2,7.925620,0.281250,0.165625,0.087500,0.113163,0.057615,0.025320,0.198990,0.203736,0.198979,0.199177,0.199118,0.000000
3,7.451004,0.284375,0.159375,0.078125,0.117053,0.060285,0.035020,0.198065,0.205389,0.198493,0.199084,0.198969,0.000000
4,6.399608,0.278125,0.140625,0.068750,0.119054,0.062031,0.041850,0.196880,0.206893,0.198047,0.199203,0.198977,0.000000
5,7.638953,0.312500,0.193750,0.068750,0.123136,0.063436,0.049065,0.195527,0.208559,0.197454,0.199142,0.199318,0.000000
6,8.544093,0.303125,0.156250,0.100000,0.124631,0.065942,0.058293,0.193556,0.210551,0.196593,0.199498,0.199802,0.000000
7,6.990980,0.284375,0.153125,0.075000,0.126009,0.066954,0.062617,0.191662,0.212000,0.196082,0.199897,0.200359,0.000000
8,8.033452,0.284375,0.146875,0.093750,0.126907,0.068663,0.068999,0.189378,0.213552,0.195487,0.200228,0.201355,0.000000
9,8.309606,0.284375,0.156250,0.096875,0.128348,0.070171,0.074094,0.186859,0.215004,0.194965,0.200511,0.202662,0.000000
10,7.897762,0.278125,0.162500,0.087500,0.129666,0.071008,0.076031,0.184396,0.216005,0.194644,0.200697,0.204258,0.000000
11,6.585188,0.290625,0.137500,0.068750,0.129554,0.071243,0.079792,0.182166,0.216954,0.194434,0.200893,0.205553,0.000000
12,8.668934,0.321875,0.200000,0.084375,0.131279,0.071484,0.084231,0.178835,0.218107,0.194130,0.201149,0.207779,0.000000
13,8.259302,0.303125,0.178125,0.087500,0.132212,0.072199,0.087541,0.175601,0.219165,0.193785,0.201513,0.209936,0.000000
14,7.324566,0.278125,0.162500,0.075000,0.133015,0.072407,0.090478,0.172725,0.220029,0.193386,0.201841,0.212019,0.000000
15,7.168659,0.328125,0.190625,0.062500,0.134383,0.071976,0.092438,0.169870,0.220988,0.192881,0.202072,0.214188,0.000000
16,9.137298,0.293750,0.187500,0.100000,0.135280,0.072717,0.092189,0.165943,0.222008,0.192262,0.202590,0.217197,0.000000
17,7.248484,0.300000,0.162500,0.075000,0.135584,0.072754,0.094311,0.162787,0.222754,0.191766,0.203051,0.219641,0.000000
18,8.901846,0.300000,0.193750,0.093750,0.136891,0.073330,0.096145,0.158936,0.223798,0.191206,0.203519,0.222541,0.000000
19,5.442227,0.262500,0.128125,0.053125,0.136161,0.072964,0.096689,0.156648,0.224235,0.190925,0.203887,0.224306,0.000000
20,8.177009,0.321875,0.181250,0.084375,0.136771,0.073344,0.098549,0.153137,0.225150,0.190164,0.204097,0.227452,0.000000
21,5.281462,0.306250,0.131250,0.050000,0.135614,0.072719,0.099305,0.150913,0.225671,0.189702,0.204336,0.229378,0.000000
22,7.419880,0.290625,0.159375,0.078125,0.135717,0.072740,0.099221,0.147484,0.226345,0.189107,0.204815,0.232249,0.000000
