round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,6.217858,0.293750,0.121875,0.068750,0.105394,0.053829,0.015920,0.166674,0.166950,0.166594,0.166594,0.166594,0.166594
2,6.954358,0.281250,0.137500,0.075000,0.110027,0.056897,0.026482,0.166556,0.167217,0.166500,0.166491,0.166529,0.166706
3,7.685596,0.281250,0.146875,0.084375,0.113796,0.059836,0.034186,0.166361,0.167464,0.166405,0.166393,0.166473,0.166904
4,7.697870,0.284375,0.168750,0.075000,0.117510,0.061528,0.041800,0.166109,0.167670,0.166304,0.166310,0.166452,0.167154
5,7.173966,0.240625,0.131250,0.081250,0.119216,0.063295,0.047556,0.165809,0.167816,0.166214,0.166258,0.166466,0.167437
6,11.577833,0.309375,0.193750,0.140625,0.122712,0.067302,0.055148,0.165336,0.168042,0.166045,0.166161,0.166561,0.167855
7,11.009442,0.293750,0.196875,0.128125,0.125632,0.069817,0.060249,0.164782,0.168189,0.165936,0.166078,0.166691,0.168324
8,10.086984,0.312500,0.196875,0.112500,0.128097,0.071441,0.064128,0.164258,0.168312,0.165832,0.166015,0.166828,0.168755
9,9.072303,0.300000,0.187500,0.093750,0.129812,0.071907,0.070190,0.163740,0.168381,0.165747,0.165971,0.166984,0.169177
10,9.441685,0.284375,0.178125,0.106250,0.131113,0.072879,0.075366,0.163171,0.168419,0.165657,0.165930,0.167197,0.169626
11,7.640381,0.275000,0.143750,0.084375,0.130848,0.072877,0.080807,0.162650,0.168411,0.165624,0.165899,0.167387,0.170029
12,8.301484,0.315625,0.165625,0.087500,0.131322,0.073024,0.083748,0.162110,0.168405,0.165571,0.165861,0.167618,0.170436
13,10.074898,0.275000,0.175000,0.118750,0.132256,0.074200,0.087234,0.161430,0.168396,0.165498,0.165810,0.167930,0.170936
14,8.491134,0.306250,0.156250,0.096875,0.132617,0.074752,0.089354,0.160876,0.168360,0.165436,0.165761,0.168224,0.171343
15,8.898082,0.262500,0.168750,0.100000,0.133339,0.075090,0.092167,0.160237,0.168311,0.165389,0.165708,0.168563,0.171792
16,9.933508,0.296875,0.175000,0.115625,0.133956,0.076117,0.095534,0.159578,0.168294,0.165295,0.165642,0.168924,0.172268
17,8.662617,0.303125,0.162500,0.096875,0.134316,0.076489,0.097795,0.158985,0.168248,0.165229,0.165575,0.169280,0.172682
18,11.857344,0.318750,0.193750,0.143750,0.135196,0.078219,0.099388,0.158144,0.168184,0.165138,0.165471,0.169807,0.173255
19,8.635900,0.290625,0.150000,0.103125,0.134795,0.078446,0.099918,0.157473,0.168086,0.165110,0.165406,0.170216,0.173709
20,9.439299,0.300000,0.181250,0.103125,0.135315,0.078474,0.102580,0.156756,0.168002,0.165065,0.165325,0.170663,0.174188
21,8.083660,0.268750,0.137500,0.096875,0.134718,0.078587,0.102206,0.156101,0.167898,0.165045,0.165265,0.171071,0.174619
22,10.112016,0.281250,0.171875,0.118750,0.135097,0.079066,0.104599,0.155298,0.167770,0.165009,0.165172,0.171602,0.175148
23,9.340411,0.278125,0.162500,0.109375,0.135265,0.079391,0.107018,0.154553,0.167658,0.164972,0.165089,0.172099,0.175629
24,10.148542,0.303125,0.184375,0.115625,0.135753,0.079709,0.107824,0.153774,0.167544,0.164921,0.164992,0.172627,0.176143
25,10.263349,0.284375,0.178125,0.121875,0.136359,0.080449,0.109779,0.153005,0.167452,0.164842,0.164882,0.173181,0.176638
26,8.625875,0.268750,0.143750,0.103125,0.135798,0.080694,0.111466,0.152319,0.167355,0.164800,0.164799,0.173649,0.177079
27,9.176241,0.281250,0.168750,0.103125,0.136055,0.080514,0.110289,0.151599,0.167240,0.164751,0.164702,0.174158,0.177550
28,9.462697,0.303125,0.175000,0.109375,0.136435,0.080690,0.111082,0.150854,0.167145,0.164686,0.164595,0.174697,0.178022
29,8.788655,0.278125,0.150000,0.103125,0.135901,0.080653,0.111548,0.150142,0.167018,0.164653,0.164497,0.175199,0.178490
30,7.885396,0.278125,0.137500,0.090625,0.134874,0.080192,0.109506,0.149452,0.166874,0.164655,0.164414,0.175669,0.178935
31,9.542893,0.253125,0.178125,0.106250,0.135706,0.080268,0.109578,0.148675,0.166770,0.164613,0.164290,0.176233,0.179419
32,8.969034,0.278125,0.168750,0.100000,0.135953,0.079963,0.110944,0.147910,0.166639,0.164574,0.164197,0.176780,0.179899
33,9.307622,0.321875,0.196875,0.093750,0.136586,0.079251,0.110896,0.147153,0.166526,0.164520,0.164093,0.177323,0.180384
34,9.179261,0.268750,0.178125,0.100000,0.137118,0.079127,0.108537,0.146419,0.166391,0.164448,0.163979,0.177914,0.180849
