round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,4.155358,0.293750,0.121875,0.068750,0.105394,0.053829,0.015920,0.166706,0.167711,0.166396,0.166396,0.166396,0.166396
2,4.704358,0.281250,0.137500,0.075000,0.110027,0.056897,0.026482,0.166197,0.168786,0.165999,0.165949,0.166112,0.166957
3,5.154346,0.281250,0.146875,0.084375,0.113796,0.059836,0.034186,0.165156,0.169765,0.165608,0.165490,0.165773,0.168208
4,5.447870,0.284375,0.168750,0.075000,0.117510,0.061528,0.041800,0.163606,0.170592,0.165164,0.165110,0.165596,0.169932
5,4.736466,0.240625,0.131250,0.081250,0.119216,0.063295,0.047556,0.161717,0.171063,0.164801,0.164942,0.165623,0.171855
6,7.359083,0.309375,0.193750,0.140625,0.122712,0.067302,0.055148,0.158869,0.171672,0.164166,0.164627,0.166079,0.174587
7,7.165692,0.293750,0.196875,0.128125,0.125632,0.069817,0.060249,0.155190,0.171781,0.163924,0.164401,0.166765,0.177939
8,6.711984,0.312500,0.196875,0.112500,0.128097,0.071441,0.064128,0.151578,0.171733,0.163715,0.164330,0.167543,0.181101
9,6.328382,0.300000,0.187500,0.096875,0.129833,0.072023,0.070205,0.147654,0.171302,0.163678,0.164334,0.168575,0.184457
10,5.401165,0.281250,0.156250,0.087500,0.130596,0.072417,0.074261,0.143958,0.170791,0.163724,0.164388,0.169697,0.187443
11,5.461954,0.268750,0.159375,0.087500,0.131361,0.072488,0.078148,0.139848,0.170023,0.163881,0.164424,0.171087,0.190736
12,3.997538,0.290625,0.125000,0.053125,0.130747,0.071942,0.081552,0.136891,0.169406,0.164068,0.164397,0.172176,0.193062
13,7.522151,0.309375,0.215625,0.118750,0.133230,0.073421,0.085460,0.131866,0.168461,0.164034,0.164090,0.174556,0.196992
14,5.703398,0.278125,0.159375,0.100000,0.133662,0.074168,0.088197,0.127455,0.167215,0.164142,0.164065,0.176715,0.200408
15,5.039430,0.256250,0.150000,0.081250,0.133620,0.073978,0.090229,0.122822,0.165827,0.164469,0.164090,0.178938,0.203853
16,7.039627,0.325000,0.190625,0.121875,0.134973,0.075682,0.094422,0.118071,0.164566,0.164333,0.163834,0.181794,0.207402
17,5.097316,0.296875,0.153125,0.081250,0.135028,0.075790,0.095823,0.114361,0.163557,0.164292,0.163643,0.184008,0.210140
18,7.838304,0.315625,0.215625,0.137500,0.136727,0.077309,0.098386,0.108134,0.161847,0.164378,0.163201,0.187838,0.214602
19,4.838964,0.296875,0.134375,0.084375,0.135620,0.077079,0.098254,0.103358,0.160272,0.164724,0.163102,0.190635,0.217910
20,6.845877,0.290625,0.190625,0.118750,0.136635,0.077784,0.100872,0.097274,0.158435,0.165020,0.162807,0.194381,0.222084
21,5.334108,0.265625,0.150000,0.093750,0.136223,0.077739,0.100404,0.091665,0.156464,0.165687,0.162686,0.197630,0.225868
22,4.557850,0.259375,0.121875,0.084375,0.135321,0.077765,0.101335,0.087252,0.154883,0.166109,0.162501,0.200337,0.228919
23,7.168371,0.303125,0.196875,0.131250,0.136451,0.078831,0.103462,0.080996,0.152664,0.166588,0.162008,0.204415,0.233329
24,5.430537,0.296875,0.159375,0.084375,0.136044,0.078120,0.102217,0.075131,0.150325,0.167463,0.161740,0.207937,0.237404
25,6.226901,0.296875,0.171875,0.109375,0.136248,0.078621,0.104532,0.069113,0.148028,0.168137,0.161337,0.211824,0.241561
26,5.323250,0.259375,0.146875,0.090625,0.135936,0.078426,0.104538,0.063450,0.145929,0.168802,0.161153,0.215289,0.245377
27,6.569788,0.262500,0.187500,0.103125,0.136789,0.078440,0.106809,0.056430,0.143446,0.169688,0.160805,0.219607,0.250024
28,6.059788,0.300000,0.171875,0.096875,0.136776,0.078274,0.107942,0.050048,0.140895,0.170444,0.160620,0.223610,0.254383
29,5.814706,0.312500,0.171875,0.087500,0.136606,0.077640,0.108159,0.043491,0.138337,0.171211,0.160545,0.227638,0.258779
30,4.981474,0.287500,0.140625,0.087500,0.135918,0.077765,0.105960,0.038302,0.136349,0.171692,0.160446,0.230932,0.262279
31,6.684121,0.281250,0.190625,0.112500,0.136749,0.078210,0.106458,0.031111,0.133553,0.172395,0.160120,0.235729,0.267091
32,6.596541,0.262500,0.184375,0.115625,0.137726,0.078836,0.106749,0.024327,0.131060,0.172927,0.159917,0.240246,0.271524
33,6.158998,0.325000,0.184375,0.093750,0.138288,0.078884,0.107990,0.018538,0.128834,0.173393,0.159654,0.244207,0.275373
34,6.670042,0.309375,0.187500,0.112500,0.138623,0.079066,0.107972,0.011557,0.126029,0.173999,0.159375,0.249011,0.280029
35,6.245330,0.306250,0.168750,0.109375,0.138459,0.079382,0.108515,0.004413,0.123121,0.174963,0.159079,0.253798,0.284627
36,6.025422,0.284375,0.159375,0.109375,0.138163,0.079567,0.109019,0.000000,0.119524,0.175587,0.158239,0.257895,0.288755
37,6.524421,0.315625,0.178125,0.118750,0.138780,0.080822,0.109377,0.000000,0.116117,0.175151,0.156589,0.260915,0.291228
38,7.233354,0.275000,0.184375,0.134375,0.139124,0.081706,0.111375,0.000000,0.110684,0.175035,0.154420,0.264922,0.294939
39,6.829750,0.315625,0.190625,0.121875,0.139519,0.082043,0.109789,0.000000,0.106482,0.174614,0.152778,0.268062,0.298064
40,5.930588,0.300000,0.168750,0.103125,0.138810,0.081409,0.107166,0.000000,0.101262,0.174648,0.150984,0.271539,0.301567
41,6.103819,0.287500,0.184375,0.090625,0.139336,0.080621,0.109286,0.000000,0.096535,0.174683,0.149230,0.274840,0.304712
42,6.741422,0.321875,0.187500,0.121875,0.139401,0.080962,0.109445,0.000000,0.091619,0.174512,0.147494,0.278212,0.308164
43,6.079124,0.278125,0.168750,0.109375,0.139248,0.080544,0.109671,0.000000,0.085620,0.175097,0.145659,0.281637,0.311986
44,6.294202,0.275000,0.168750,0.109375,0.139241,0.080809,0.111438,0.000000,0.080165,0.175682,0.143976,0.284682,0.315496
45,5.661859,0.271875,0.168750,0.090625,0.139299,0.080323,0.111178,0.000000,0.074757,0.176399,0.142450,0.287553,0.318842
46,6.257060,0.309375,0.178125,0.106250,0.139065,0.080208,0.111094,0.000000,0.069520,0.176576,0.141095,0.290455,0.322355
47,6.425100,0.318750,0.193750,0.106250,0.139549,0.080177,0.112495,0.000000,0.065614,0.176220,0.139830,0.293030,0.325306
48,6.291449,0.290625,0.184375,0.096875,0.139806,0.079835,0.112134,0.000000,0.060576,0.176449,0.138273,0.296009,0.328692
49,6.219583,0.290625,0.178125,0.106250,0.140049,0.079882,0.111199,0.000000,0.055800,0.176503,0.136878,0.298826,0.331993
50,6.778224,0.271875,0.196875,0.100000,0.140812,0.079323,0.112951,0.000000,0.049844,0.176877,0.135181,0.302151,0.335947
51,6.206215,0.300000,0.171875,0.106250,0.140743,0.079364,0.113997,0.000000,0.044766,0.177145,0.133746,0.304997,0.339346
52,5.508365,0.287500,0.150000,0.096875,0.139768,0.079129,0.112587,0.000000,0.039729,0.177655,0.132296,0.307595,0.342725
53,5.750376,0.306250,0.159375,0.100000,0.139157,0.079221,0.113793,0.000000,0.034971,0.177946,0.130768,0.310447,0.345867
54,6.209999,0.318750,0.175000,0.106250,0.138718,0.079136,0.113116,0.000000,0.029340,0.178507,0.128897,0.313654,0.349602
55,6.823953,0.296875,0.196875,0.112500,0.139863,0.079546,0.113634,0.000000,0.024512,0.178743,0.127124,0.316701,0.352920
56,5.817511,0.262500,0.150000,0.109375,0.139128,0.079833,0.112744,0.000000,0.019237,0.179239,0.125473,0.319622,0.356428
57,6.138629,0.275000,0.181250,0.100000,0.139463,0.079652,0.112321,0.000000,0.014137,0.179656,0.123766,0.322591,0.359851
58,6.946954,0.271875,0.187500,0.121875,0.140260,0.080267,0.113494,0.000000,0.009007,0.179922,0.121977,0.325650,0.363444
59,5.517567,0.312500,0.159375,0.087500,0.139618,0.079949,0.114749,0.000000,0.004280,0.180517,0.120375,0.328306,0.366522
60,5.885309,0.337500,0.162500,0.096875,0.138911,0.079824,0.114593,0.000000,0.000000,0.180641,0.118717,0.331073,0.369569
61,5.804781,0.309375,0.159375,0.103125,0.138566,0.080193,0.115130,0.000000,0.000000,0.179787,0.116147,0.332628,0.371438
62,7.624291,0.325000,0.203125,0.143750,0.139254,0.081240,0.115340,0.000000,0.000000,0.178632,0.112686,0.334660,0.374023
