round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,6.907567,0.293750,0.137500,0.071875,0.106586,0.054044,0.029650,0.167122,0.166831,0.166512,0.166512,0.166512,0.166512
2,9.861971,0.290625,0.171875,0.115625,0.113066,0.059538,0.040212,0.166209,0.166382,0.166888,0.166673,0.166692,0.167156
3,10.739866,0.334375,0.200000,0.115625,0.118855,0.063759,0.050188,0.164916,0.165785,0.167464,0.166950,0.167108,0.167777
4,12.306739,0.350000,0.196875,0.150000,0.123014,0.068815,0.058254,0.163524,0.165045,0.168070,0.167153,0.167717,0.168491
5,10.290470,0.265625,0.175000,0.118750,0.126176,0.071540,0.065468,0.162345,0.164376,0.168461,0.167483,0.168233,0.169103
6,12.792355,0.293750,0.206250,0.150000,0.129626,0.074751,0.074450,0.160560,0.163732,0.168812,0.168141,0.168907,0.169848
7,10.566232,0.318750,0.171875,0.125000,0.131075,0.076802,0.080732,0.158997,0.163188,0.169130,0.168621,0.169605,0.170460
8,12.432612,0.275000,0.196875,0.146875,0.133403,0.079008,0.086301,0.157078,0.162395,0.169560,0.169273,0.170471,0.171224
9,11.396699,0.331250,0.203125,0.125000,0.134876,0.079903,0.089317,0.155366,0.161746,0.169918,0.169843,0.171243,0.171884
10,12.604950,0.293750,0.190625,0.156250,0.136109,0.082028,0.093005,0.153502,0.160995,0.170235,0.170503,0.172138,0.172627
11,10.070606,0.271875,0.168750,0.115625,0.136572,0.082350,0.097776,0.151797,0.160308,0.170677,0.171101,0.172846,0.173271
12,11.339810,0.296875,0.184375,0.131250,0.137179,0.083037,0.101844,0.150069,0.159490,0.171111,0.171682,0.173695,0.173952
13,13.740625,0.312500,0.215625,0.165625,0.138577,0.084423,0.105601,0.147791,0.158570,0.171729,0.172446,0.174650,0.174814
14,9.564107,0.290625,0.162500,0.109375,0.138638,0.084454,0.108420,0.146266,0.158001,0.172028,0.172894,0.175412,0.175400
15,10.474776,0.306250,0.159375,0.125000,0.138139,0.085075,0.109933,0.144736,0.157210,0.172385,0.173392,0.176259,0.176018
16,10.547539,0.296875,0.175000,0.121875,0.138253,0.085246,0.113635,0.143075,0.156528,0.172753,0.173931,0.177053,0.176659
17,10.977022,0.293750,0.171875,0.131250,0.138061,0.085612,0.115134,0.141244,0.155763,0.173250,0.174550,0.177847,0.177346
18,9.755928,0.287500,0.162500,0.112500,0.137789,0.085423,0.116836,0.139654,0.155111,0.173643,0.175105,0.178527,0.177959
19,10.924100,0.306250,0.184375,0.125000,0.138414,0.085743,0.118685,0.138072,0.154452,0.173970,0.175604,0.179310,0.178592
20,10.593680,0.290625,0.178125,0.121875,0.138785,0.085895,0.119869,0.136278,0.153884,0.174388,0.176163,0.180049,0.179238
21,13.363401,0.340625,0.209375,0.159375,0.139780,0.087401,0.122582,0.134339,0.153098,0.174749,0.176760,0.181057,0.179998
22,11.868036,0.287500,0.178125,0.146875,0.139966,0.088281,0.124973,0.132439,0.152355,0.175189,0.177371,0.181930,0.180715
23,12.139891,0.296875,0.181250,0.150000,0.139909,0.088905,0.126357,0.130420,0.151481,0.175776,0.178083,0.182762,0.181478
24,10.919079,0.287500,0.175000,0.128125,0.139843,0.088820,0.128400,0.128613,0.150766,0.176202,0.178680,0.183577,0.182162
25,11.369300,0.290625,0.175000,0.137500,0.140043,0.089596,0.130295,0.126991,0.150073,0.176522,0.179189,0.184419,0.182806
26,10.237688,0.284375,0.165625,0.121875,0.139996,0.089618,0.131503,0.125313,0.149445,0.176932,0.179700,0.185182,0.183428
27,11.016871,0.321875,0.168750,0.134375,0.139556,0.089908,0.132229,0.123508,0.148866,0.177328,0.180226,0.185987,0.184085
28,11.341260,0.309375,0.175000,0.137500,0.139322,0.090056,0.132216,0.121736,0.148122,0.177757,0.180840,0.186772,0.184773
29,12.687915,0.290625,0.203125,0.153125,0.140458,0.090720,0.132545,0.119762,0.147374,0.178162,0.181429,0.187753,0.185519
30,13.276449,0.300000,0.193750,0.165625,0.140859,0.091622,0.131349,0.117627,0.146635,0.178627,0.182106,0.188690,0.186315
31,11.596887,0.281250,0.178125,0.140625,0.140886,0.091682,0.130499,0.115874,0.145761,0.179116,0.182712,0.189523,0.187014
32,12.415995,0.271875,0.187500,0.150000,0.141210,0.091946,0.132592,0.113744,0.144949,0.179641,0.183363,0.190493,0.187809
33,9.580427,0.309375,0.153125,0.115625,0.140297,0.091620,0.132125,0.112305,0.144306,0.180011,0.183846,0.191157,0.188375
34,9.963716,0.271875,0.153125,0.121875,0.140216,0.091790,0.132897,0.110700,0.143697,0.180380,0.184306,0.191942,0.188976
35,9.574973,0.246875,0.153125,0.112500,0.139883,0.091069,0.132912,0.108912,0.143069,0.180882,0.184872,0.192647,0.189617
36,10.337658,0.281250,0.171875,0.118750,0.139816,0.090327,0.132124,0.107225,0.142243,0.181405,0.185459,0.193393,0.190275
37,9.668113,0.271875,0.146875,0.118750,0.139127,0.090000,0.132974,0.105673,0.141466,0.181893,0.185992,0.194092,0.190884
38,10.100842,0.265625,0.165625,0.118750,0.139233,0.089573,0.131958,0.103981,0.140741,0.182344,0.186522,0.194881,0.191530
39,11.152291,0.325000,0.178125,0.131250,0.138959,0.089533,0.132351,0.102178,0.139975,0.182804,0.187075,0.195741,0.192227
40,10.670616,0.290625,0.168750,0.128125,0.138920,0.089634,0.132403,0.100399,0.139299,0.183252,0.187609,0.196549,0.192893
41,13.800967,0.328125,0.203125,0.171875,0.139246,0.090545,0.132536,0.097963,0.138308,0.183868,0.188392,0.197664,0.193804
42,9.951958,0.309375,0.156250,0.118750,0.139102,0.090725,0.134040,0.096625,0.137682,0.184137,0.188785,0.198422,0.194349
43,10.279871,0.300000,0.153125,0.125000,0.138368,0.090558,0.133972,0.094873,0.136826,0.184631,0.189392,0.199260,0.195020
44,11.868786,0.325000,0.193750,0.137500,0.138739,0.090479,0.134615,0.092834,0.136097,0.185076,0.190067,0.200163,0.195765
45,10.844554,0.278125,0.171875,0.128125,0.138914,0.090543,0.135170,0.091048,0.135397,0.185496,0.190649,0.200977,0.196434
46,11.307330,0.321875,0.184375,0.134375,0.138856,0.090305,0.134018,0.089009,0.134547,0.186023,0.191367,0.201872,0.197182
47,10.604038,0.312500,0.159375,0.131250,0.138298,0.090498,0.133467,0.087375,0.133750,0.186463,0.191960,0.202633,0.197819
48,11.746901,0.315625,0.184375,0.140625,0.138486,0.090640,0.134808,0.085370,0.132919,0.187032,0.192660,0.203455,0.198564
49,10.143516,0.265625,0.165625,0.118750,0.138486,0.090171,0.132863,0.083667,0.132222,0.187462,0.193210,0.204231,0.199208
50,11.974075,0.309375,0.190625,0.140625,0.139034,0.090453,0.132394,0.081834,0.131382,0.187893,0.193792,0.205176,0.199923
51,10.816905,0.253125,0.162500,0.131250,0.138828,0.090268,0.131490,0.080019,0.130472,0.188441,0.194446,0.205990,0.200633
52,13.578271,0.315625,0.203125,0.165625,0.139540,0.091135,0.132557,0.077615,0.129675,0.188993,0.195184,0.207032,0.201501
53,11.774177,0.309375,0.171875,0.146875,0.139405,0.091824,0.132532,0.075800,0.128951,0.189384,0.195773,0.207889,0.202203
54,10.484093,0.290625,0.162500,0.125000,0.139438,0.091718,0.133996,0.074318,0.128039,0.189802,0.196298,0.208713,0.202831
