round,image_id,category,quality,freshness,ctr,lr,awt,social_proof,cos_ui_own,own_query_score,cum_views,cum_likes
30,10,1,0.490499,0.015625,0.611399,0.898305,0.856629,0.905257,0.070773,0.516120,118.0,106.0
30,11,1,0.199080,0.015625,0.449438,0.425000,0.554553,0.675160,0.079305,0.340715,40.0,17.0
30,12,1,0.612538,0.015625,0.658635,0.932927,0.899266,0.961558,0.067478,0.542606,164.0,153.0
30,13,1,0.080769,0.015625,0.529412,0.370370,0.521049,0.605025,0.082567,0.329102,27.0,10.0
30,14,1,0.448982,0.015625,0.664894,0.856000,0.807602,0.910102,0.074119,0.511558,125.0,107.0
30,15,1,0.251850,0.015625,0.657534,0.583333,0.634531,0.725615,0.071659,0.413513,48.0,28.0
30,16,1,0.071009,0.015625,0.462500,0.378378,0.440550,0.655911,0.077447,0.314661,37.0,14.0
30,17,1,0.225512,0.015625,0.648936,0.655738,0.633490,0.772773,0.076298,0.431545,61.0,40.0
30,18,1,0.023145,0.015625,0.000000,0.000000,0.000000,0.000000,0.079356,0.022213,0.0,0.0
30,19,1,0.378901,0.015625,0.427746,0.810811,0.722397,0.821341,0.076849,0.444014,74.0,60.0
30,20,2,0.154859,0.015625,0.657895,0.460000,0.561048,0.715587,0.112386,0.392129,50.0,23.0
30,21,2,0.496025,0.015625,0.569869,0.896552,0.847814,1.000000,0.105039,0.531435,261.0,234.0
30,22,2,0.753268,0.015625,0.000000,0.000000,0.000000,0.000000,0.056707,0.016512,0.0,0.0
30,23,2,0.075313,0.015625,0.440000,0.181818,0.393588,0.541662,0.056907,0.251473,22.0,4.0
30,24,2,0.346724,0.015625,0.577465,0.792683,0.757431,0.835783,0.109883,0.479054,82.0,65.0
30,25,2,0.118530,0.015625,0.692308,0.314815,0.503568,0.705893,0.109838,0.363987,54.0,17.0
30,26,2,0.401554,0.015625,0.530000,0.773585,0.785232,0.874767,0.115062,0.480635,106.0,82.0
30,27,2,0.428317,0.015625,0.619266,0.874074,0.789294,0.924332,0.117778,0.517995,135.0,118.0
30,28,2,0.226272,0.015625,0.626263,0.580645,0.603964,0.766042,0.077330,0.411414,62.0,36.0
30,29,2,0.109343,0.015625,0.450704,0.375000,0.435730,0.632472,0.024078,0.294680,32.0,12.0
30,30,3,0.108891,0.015625,0.333333,0.000000,0.527534,0.176722,0.032863,0.166866,2.0,0.0
30,31,3,0.559639,0.015625,0.612245,0.893333,0.877547,0.943222,0.047589,0.518611,150.0,134.0
30,32,3,0.161426,0.015625,0.000000,0.000000,0.000000,0.000000,0.037489,0.011675,0.0,0.0
30,33,3,0.041007,0.015625,0.612903,0.289474,0.400533,0.646074,0.059082,0.310840,38.0,11.0
