round,image_id,category,quality,freshness,ctr,lr,awt,social_proof,cos_ui_own,own_query_score
300,21,2,0.496025,0.000000,0.289793,0.278648,0.869366,0.371089,0.105039,0.338956
300,22,2,0.753268,0.000000,0.389018,0.353352,0.957244,0.409951,0.056707,0.375436
300,23,2,0.075313,0.000000,0.184749,0.097006,0.375032,0.191214,0.056907,0.158870
300,24,2,0.346724,0.000000,0.238581,0.173264,0.624776,0.272254,0.109883,0.253053
300,25,2,0.118530,0.000000,0.202320,0.083317,0.339155,0.183521,0.109838,0.164993
300,26,2,0.401554,0.000000,0.288686,0.242713,0.775089,0.348877,0.115062,0.314186
300,27,2,0.428317,0.000000,0.284022,0.214877,0.812838,0.327702,0.117778,0.312403
300,28,2,0.226272,0.000000,0.155592,0.098601,0.247051,0.159876,0.077330,0.131925
300,29,2,0.109343,0.000000,0.129261,0.075446,0.249122,0.108486,0.024078,0.101380
300,30,3,0.108891,0.000000,0.100077,0.050534,0.003437,0.002249,0.032863,0.032041
300,31,3,0.559639,0.000000,0.340963,0.328791,0.869920,0.396610,0.047589,0.344117
300,32,3,0.161426,0.000000,0.147953,0.083401,0.270415,0.135729,0.037489,0.117570
300,33,3,0.041007,0.000000,0.169290,0.082007,0.358663,0.156769,0.059082,0.145598
300,34,3,0.306667,0.000000,0.248010,0.189118,0.627307,0.294286,0.068562,0.250584
300,35,3,0.482934,0.000000,0.272027,0.233643,0.823044,0.335548,0.063713,0.303022
300,36,3,0.444939,0.000000,0.247694,0.172520,0.790926,0.282399,0.048569,0.269702
300,37,3,0.300442,0.000000,0.241770,0.167844,0.646319,0.271585,0.047735,0.239860
300,38,3,0.255183,0.000000,0.204506,0.137820,0.608227,0.226960,0.053900,0.216331
300,39,3,0.542584,0.000000,0.358077,0.303992,0.858960,0.389330,0.069106,0.344490
300,40,4,0.357393,0.000000,0.181926,0.139924,0.594027,0.223949,0.081755,0.217923
300,41,4,0.440077,0.000000,0.236390,0.198580,0.787195,0.293235,0.081042,0.282603
300,42,4,0.374670,0.000000,0.224395,0.177721,0.607334,0.273721,0.063496,0.236773
300,43,4,0.072453,0.000000,0.100067,0.049999,0.000175,0.000140,0.093616,0.047046
300,44,4,0.146514,0.000000,0.181956,0.087302,0.410234,0.166770,0.067609,0.161578
300,45,4,0.031405,0.000000,0.100000,0.050000,0.000000,0.000000,0.052185,0.036024
300,46,4,0.216687,0.000000,0.176462,0.075923,0.439816,0.155240,0.060606,0.160254
300,47,4,0.446234,0.000000,0.296710,0.253589,0.822144,0.354732,0.064283,0.313274
300,48,4,0.301519,0.000000,0.159527,0.072246,0.374093,0.136959,0.082171,0.147902
300,49,4,0.532519,0.000000,0.378488,0.322300,0.863336,0.399523,0.081131,0.356244
310,0,0,0.139619,0.000000,0.179817,0.074456,0.285419,0.156842,0.083227,0.139383
310,1,0,0.247320,0.000000,0.155363,0.063052,0.279954,0.112437,0.087434,0.126186
310,2,0,0.039080,0.000000,0.117509,0.055699,0.121297,0.065491,0.089504,0.083113
310,3,0,0.724847,0.000000,0.391247,0.343901,0.933704,0.408375,0.078817,0.377005
310,4,0,0.368557,0.000000,0.267546,0.181713,0.649253,0.300981,0.083973,0.262243
310,5,0,0.268096,0.000000,0.208777,0.137495,0.550474,0.238414,0.080691,0.216483
310,6,0,0.150631,0.000000,0.157329,0.080311,0.311274,0.143681,0.093382,0.142389
310,7,0,0.568517,0.000000,0.336448,0.296614,0.893716,0.381362,0.084806,0.350778
310,8,0,0.168080,0.000000,0.218772,0.132132,0.538869,0.235303,0.078978,0.213762
310,9,0,0.311360,0.000000,0.223810,0.178735,0.716441,0.281944,0.082317,0.264141
310,10,1,0.490499,0.000000,0.274919,0.226438,0.849688,0.345824,0.070773,0.312043
310,11,1,0.199080,0.000000,0.157251,0.103276,0.325052,0.168948,0.079305,0.149758
310,12,1,0.612538,0.000000,0.383259,0.344276,0.908591,0.408065,0.067478,0.368388
310,13,1,0.080769,0.000000,0.099994,0.050000,0.000000,0.000000,0.082567,0.044094
310,14,1,0.448982,0.000000,0.306324,0.229469,0.852715,0.339919,0.074119,0.317161
310,15,1,0.251850,0.000000,0.197645,0.157456,0.547518,0.242476,0.071659,0.216308
310,16,1,0.071009,0.000000,0.154615,0.063100,0.226349,0.121541,0.077447,0.115381
310,17,1,0.225512,0.000000,0.272952,0.137000,0.598996,0.271747,0.076298,0.238673
310,18,1,0.023145,0.000000,0.150614,0.057919,0.185396,0.114267,0.079356,0.105699
310,19,1,0.378901,0.000000,0.220035,0.140581,0.747169,0.252328,0.076849,0.255686
310,20,2,0.154859,0.000000,0.155143,0.089163,0.379561,0.156553,0.112386,0.163390
310,21,2,0.496025,0.000000,0.296308,0.297908,0.847668,0.378269,0.105039,0.342068
310,22,2,0.753268,0.000000,0.376277,0.352955,0.949160,0.409393,0.056707,0.373718
310,23,2,0.075313,0.000000,0.158831,0.067778,0.315607,0.123896,0.056907,0.127933
310,24,2,0.346724,0.000000,0.179977,0.107060,0.512611,0.194393,0.109883,0.200168
310,25,2,0.118530,0.000000,0.190226,0.084475,0.315869,0.174902,0.109838,0.158376
310,26,2,0.401554,0.000000,0.234919,0.195951,0.702497,0.296175,0.115062,0.277380
310,27,2,0.428317,0.000000,0.287812,0.247645,0.803580,0.336297,0.117778,0.319876
310,28,2,0.226272,0.000000,0.137802,0.080642,0.276861,0.113551,0.077330,0.123889
310,29,2,0.109343,0.000000,0.164648,0.076414,0.279628,0.141795,0.024078,0.118256
310,30,3,0.108891,0.000000,0.108971,0.065369,0.044142,0.055396,0.032863,0.052859
310,31,3,0.559639,0.000000,0.385807,0.320487,0.878091,0.400971,0.047589,0.352466
310,32,3,0.161426,0.000000,0.135210,0.062335,0.255719,0.082809,0.037489,0.100377
310,33,3,0.041007,0.000000,0.143119,0.072794,0.232384,0.118651,0.059082,0.111250
310,34,3,0.306667,0.000000,0.191719,0.128318,0.507424,0.212304,0.068562,0.196842
310,35,3,0.482934,0.000000,0.271240,0.247365,0.819155,0.341049,0.063713,0.306965
310,36,3,0.444939,0.000000,0.199343,0.165681,0.765404,0.258038,0.048569,0.254172
310,37,3,0.300442,0.000000,0.246454,0.198539,0.662460,0.301587,0.047735,0.255277
310,38,3,0.255183,0.000000,0.204925,0.131850,0.579545,0.225311,0.053900,0.210777
310,39,3,0.542584,0.000000,0.299014,0.266099,0.840141,0.362868,0.069106,0.323169
310,40,4,0.357393,0.000000,0.188588,0.152522,0.438987,0.231358,0.081755,0.195216
310,41,4,0.440077,0.000000,0.300351,0.251233,0.824498,0.353287,0.081042,0.319326
310,42,4,0.374670,0.000000,0.214328,0.154858,0.721473,0.252251,0.063496,0.249224
310,43,4,0.072453,0.000000,0.096416,0.050000,0.000019,0.000015,0.093616,0.046546
310,44,4,0.146514,0.000000,0.202957,0.121436,0.471366,0.214898,0.067609,0.190821
310,45,4,0.031405,0.000000,0.100000,0.050000,0.000000,0.000000,0.052185,0.036049
310,46,4,0.216687,0.000000,0.168496,0.120423,0.400170,0.188206,0.060606,0.166430
310,47,4,0.446234,0.000000,0.259940,0.222168,0.807172,0.322519,0.064283,0.295642
310,48,4,0.301519,0.000000,0.221635,0.164151,0.643791,0.258072,0.082171,0.243760
310,49,4,0.532519,0.000000,0.357363,0.321490,0.872211,0.397799,0.081131,0.356066
320,0,0,0.139619,0.000000,0.128286,0.074023,0.138042,0.109177,0.083227,0.097376
320,1,0,0.247320,0.000000,0.174906,0.141749,0.567007,0.221668,0.087434,0.215392
320,2,0,0.039080,0.000000,0.155449,0.081029,0.237793,0.142731,0.089504,0.128208
320,3,0,0.724847,0.000000,0.398444,0.347769,0.950139,0.412795,0.078817,0.384108
320,4,0,0.368557,0.000000,0.249112,0.202741,0.701469,0.312214,0.083973,0.276188
320,5,0,0.268096,0.000000,0.234415,0.161710,0.616729,0.271129,0.080691,0.243165
320,6,0,0.150631,0.000000,0.185829,0.107559,0.381480,0.200665,0.093382,0.174735
320,7,0,0.568517,0.000000,0.340869,0.323200,0.896275,0.397675,0.084806,0.361071
320,8,0,0.168080,0.000000,0.145018,0.076526,0.227514,0.118715,0.078978,0.116979
320,9,0,0.311360,0.000000,0.211375,0.126813,0.473210,0.240762,0.082317,0.202646
320,10,1,0.490499,0.000000,0.306449,0.248878,0.830467,0.352421,0.070773,0.319359
320,11,1,0.199080,0.000000,0.189686,0.112955,0.400366,0.205079,0.079305,0.176719
320,12,1,0.612538,0.000000,0.397570,0.347478,0.895453,0.412671,0.067478,0.370939
320,13,1,0.080769,0.000000,0.099999,0.050000,0.000000,0.000000,0.082567,0.044133
320,14,1,0.448982,0.000000,0.348857,0.273569,0.822536,0.377239,0.074119,0.333361
320,15,1,0.251850,0.000000,0.234467,0.140020,0.597665,0.251537,0.071659,0.229898
320,16,1,0.071009,0.000000,0.152972,0.054460,0.240121,0.101260,0.077447,0.112857
320,17,1,0.225512,0.000000,0.264801,0.161444,0.621986,0.290065,0.076298,0.250423
320,18,1,0.023145,0.000000,0.175443,0.054595,0.286280,0.140442,0.079356,0.131939
320,19,1,0.378901,0.000000,0.261816,0.193045,0.759396,0.300796,0.076849,0.282767
320,20,2,0.154859,0.000000,0.203732,0.088021,0.484667,0.186442,0.112386,0.194940
320,21,2,0.496025,0.000000,0.298308,0.263752,0.860290,0.364048,0.105039,0.337543
320,22,2,0.753268,0.000000,0.375558,0.351821,0.947086,0.409094,0.056707,0.374667
320,23,2,0.075313,0.000000,0.155280,0.048834,0.247021,0.093483,0.056907,0.106565
320,24,2,0.346724,0.000000,0.219220,0.167958,0.609544,0.260239,0.109883,0.246688
320,25,2,0.118530,0.000000,0.170045,0.069092,0.272532,0.139975,0.109838,0.139275
320,26,2,0.401554,0.000000,0.196877,0.125134,0.512749,0.215281,0.115062,0.211666
320,27,2,0.428317,0.000000,0.239569,0.193785,0.664228,0.284640,0.117778,0.270485
320,28,2,0.226272,0.000000,0.215586,0.134959,0.463453,0.235570,0.077330,0.200605
320,29,2,0.109343,0.000000,0.145364,0.080704,0.123113,0.122287,0.024078,0.084819
320,30,3,0.108891,0.000000,0.191195,0.111995,0.380104,0.198332,0.032863,0.159510
320,31,3,0.559639,0.000000,0.373813,0.335778,0.878465,0.404887,0.047589,0.355900
320,32,3,0.161426,0.000000,0.189780,0.074382,0.373131,0.157897,0.037489,0.145265
320,33,3,0.041007,0.000000,0.162170,0.101665,0.259547,0.166003,0.059082,0.132890
320,34,3,0.306667,0.000000,0.150094,0.094728,0.202531,0.144665,0.068562,0.118283
320,35,3,0.482934,0.000000,0.282300,0.216708,0.835944,0.325086,0.063713,0.304587
320,36,3,0.444939,0.000000,0.239446,0.212551,0.803315,0.304564,0.048569,0.284416
320,37,3,0.300442,0.000000,0.163531,0.108071,0.527034,0.181360,0.047735,0.182759
320,38,3,0.255183,0.000000,0.174605,0.088287,0.337553,0.168123,0.053900,0.145421
320,39,3,0.542584,0.000000,0.264848,0.257863,0.886714,0.344721,0.069106,0.323792
320,40,4,0.357393,0.000000,0.230619,0.170854,0.686157,0.268846,0.081755,0.256800
320,41,4,0.440077,0.000000,0.262632,0.216993,0.849092,0.318138,0.081042,0.307734
320,42,4,0.374670,0.000000,0.193324,0.133123,0.626594,0.221115,0.063496,0.220745
320,43,4,0.072453,0.000000,0.136808,0.094280,0.208118,0.133162,0.093616,0.121997
320,44,4,0.146514,0.000000,0.184806,0.108819,0.369847,0.191253,0.067609,0.164152
320,45,4,0.031405,0.000000,0.107313,0.049594,0.040295,0.012666,0.052185,0.046632
320,46,4,0.216687,0.000000,0.192821,0.096953,0.356560,0.186270,0.060606,0.157938
320,47,4,0.446234,0.000000,0.203999,0.190085,0.568127,0.273619,0.064283,0.231354
320,48,4,0.301519,0.000000,0.201120,0.136636,0.460871,0.225543,0.082171,0.197954
320,49,4,0.532519,0.000000,0.357389,0.312740,0.852918,0.393805,0.081131,0.351847
330,0,0,0.139619,0.000000,0.202635,0.114740,0.424927,0.206985,0.083227,0.185350
330,1,0,0.247320,0.000000,0.167000,0.139878,0.493560,0.214536,0.087434,0.200159
330,2,0,0.039080,0.000000,0.169675,0.064059,0.328495,0.129794,0.089504,0.141793
330,3,0,0.724847,0.000000,0.388543,0.354662,0.940623,0.415030,0.078817,0.384300
330,4,0,0.368557,0.000000,0.237261,0.167823,0.569876,0.275823,0.083973,0.238791
330,5,0,0.268096,0.000000,0.254472,0.144506,0.638495,0.270809,0.080691,0.247732
330,6,0,0.150631,0.000000,0.182712,0.073688,0.399264,0.154050,0.093382,0.163693
330,7,0,0.568517,0.000000,0.289165,0.300328,0.867202,0.376927,0.084806,0.342539
330,8,0,0.168080,0.000000,0.138054,0.064644,0.218705,0.105939,0.078978,0.110384
330,9,0,0.311360,0.000000,0.246216,0.154575,0.688633,0.270177,0.082317,0.257935
330,10,1,0.490499,0.000000,0.247370,0.211565,0.831488,0.300099,0.070773,0.296837
330,11,1,0.199080,0.000000,0.185923,0.111145,0.513711,0.195957,0.079305,0.195705
330,12,1,0.612538,0.000000,0.364237,0.325101,0.895641,0.407005,0.067478,0.363071
330,13,1,0.080769,0.000000,0.100000,0.050000,0.000000,0.000000,0.082567,0.044157
330,14,1,0.448982,0.000000,0.301061,0.282706,0.832212,0.375972,0.074119,0.331559
330,15,1,0.251850,0.000000,0.233539,0.109094,0.639725,0.231543,0.071659,0.229281
330,16,1,0.071009,0.000000,0.209005,0.114850,0.274309,0.218775,0.077447,0.159218
330,17,1,0.225512,0.000000,0.197334,0.138632,0.386404,0.230385,0.076298,0.184271
330,18,1,0.023145,0.000000,0.142869,0.063102,0.159429,0.104038,0.079356,0.099632
330,19,1,0.378901,0.000000,0.228216,0.189204,0.713351,0.280154,0.076849,0.266602
330,20,2,0.154859,0.000000,0.168737,0.075530,0.261163,0.153056,0.112386,0.141696
330,21,2,0.496025,0.000000,0.312413,0.301700,0.812929,0.382985,0.105039,0.342412
330,22,2,0.753268,0.000000,0.398647,0.354201,0.948590,0.415313,0.056707,0.381205
330,23,2,0.075313,0.000000,0.206109,0.087151,0.460609,0.192744,0.056907,0.177851
330,24,2,0.346724,0.000000,0.201207,0.096705,0.584776,0.200364,0.109883,0.217136
330,25,2,0.118530,0.000000,0.218462,0.100544,0.333026,0.209204,0.109838,0.175554
330,26,2,0.401554,0.000000,0.219533,0.200862,0.687116,0.282914,0.115062,0.273363
330,27,2,0.428317,0.000000,0.259473,0.221582,0.750891,0.321501,0.117778,0.301854
330,28,2,0.226272,0.000000,0.256783,0.160910,0.605719,0.278098,0.077330,0.245389
330,29,2,0.109343,0.000000,0.156480,0.068026,0.379261,0.119694,0.024078,0.130822
330,30,3,0.108891,0.000000,0.167244,0.086892,0.273412,0.155880,0.032863,0.125157
330,31,3,0.559639,0.000000,0.391424,0.340346,0.857675,0.411165,0.047589,0.357922
330,32,3,0.161426,0.000000,0.211034,0.088676,0.450594,0.193405,0.037489,0.171905
330,33,3,0.041007,0.000000,0.187769,0.076596,0.334390,0.163436,0.059082,0.145593
330,34,3,0.306667,0.000000,0.222091,0.124785,0.535863,0.240187,0.068562,0.212258
330,35,3,0.482934,0.000000,0.239089,0.161521,0.778937,0.273635,0.063713,0.270473
330,36,3,0.444939,0.000000,0.272832,0.246653,0.826337,0.342606,0.048569,0.307410
330,37,3,0.300442,0.000000,0.244479,0.155667,0.614128,0.267381,0.047735,0.234535
330,38,3,0.255183,0.000000,0.179310,0.094616,0.491152,0.178088,0.053900,0.177727
330,39,3,0.542584,0.000000,0.308387,0.314554,0.868684,0.396706,0.069106,0.347353
330,40,4,0.357393,0.000000,0.221732,0.158619,0.566666,0.255114,0.081755,0.230115
330,41,4,0.440077,0.000000,0.276761,0.248378,0.637278,0.343309,0.081042,0.282322
330,42,4,0.374670,0.000000,0.195931,0.153121,0.666270,0.238969,0.063496,0.236160
330,43,4,0.072453,0.000000,0.151948,0.057979,0.156938,0.098742,0.093616,0.102293
330,44,4,0.146514,0.000000,0.217684,0.102935,0.424146,0.208943,0.067609,0.181322
330,45,4,0.031405,0.000000,0.100791,0.049956,0.004327,0.001409,0.052185,0.037236
330,46,4,0.216687,0.000000,0.174988,0.100615,0.368601,0.183473,0.060606,0.158509
330,47,4,0.446234,0.000000,0.216749,0.200526,0.650806,0.289859,0.064283,0.254056
330,48,4,0.301519,0.000000,0.224013,0.142626,0.518956,0.242014,0.082171,0.216536
330,49,4,0.532519,0.000000,0.335079,0.311429,0.847998,0.393742,0.081131,0.349213
340,0,0,0.139619,0.000000,0.258137,0.104104,0.484113,0.246691,0.083227,0.209737
340,1,0,0.247320,0.000000,0.149055,0.086242,0.295140,0.143212,0.087434,0.139275
340,2,0,0.039080,0.000000,0.162597,0.078041,0.286951,0.147456,0.089504,0.139431
340,3,0,0.724847,0.000000,0.401244,0.342496,0.929340,0.413189,0.078817,0.382937
340,4,0,0.368557,0.000000,0.254075,0.204712,0.711027,0.310950,0.083973,0.281048
340,5,0,0.268096,0.000000,0.237359,0.135512,0.620158,0.265707,0.080691,0.240500
340,6,0,0.150631,0.000000,0.144392,0.082187,0.278072,0.131804,0.093382,0.134267
340,7,0,0.568517,0.000000,0.255364,0.280583,0.887215,0.358299,0.084806,0.336206
340,8,0,0.168080,0.000000,0.241139,0.130214,0.432027,0.252451,0.078978,0.202472
340,9,0,0.311360,0.000000,0.297418,0.235221,0.712840,0.345123,0.082317,0.298446
340,10,1,0.490499,0.000000,0.315717,0.276838,0.841732,0.368949,0.070773,0.333397
340,11,1,0.199080,0.000000,0.222249,0.147768,0.532464,0.255859,0.079305,0.222332
340,12,1,0.612538,0.000000,0.367327,0.324021,0.869875,0.403908,0.067478,0.359437
340,13,1,0.080769,0.000000,0.100000,0.050000,0.000000,0.000000,0.082567,0.044200
340,14,1,0.448982,0.000000,0.233787,0.182734,0.844002,0.283675,0.074119,0.291297
340,15,1,0.251850,0.000000,0.221352,0.156823,0.464455,0.251617,0.071659,0.208476
340,16,1,0.071009,0.000000,0.219211,0.098126,0.319782,0.207474,0.077447,0.164439
340,17,1,0.225512,0.000000,0.194885,0.097506,0.507793,0.194952,0.076298,0.193149
340,18,1,0.023145,0.000000,0.151197,0.076627,0.246380,0.124925,0.079356,0.123334
340,19,1,0.378901,0.000000,0.267525,0.205373,0.611050,0.308118,0.076849,0.262103
340,20,2,0.154859,0.000000,0.233502,0.131030,0.459139,0.243368,0.112386,0.213820
340,21,2,0.496025,0.000000,0.377765,0.321764,0.823642,0.402121,0.105039,0.361564
340,22,2,0.753268,0.000000,0.316378,0.315147,0.846882,0.381612,0.056707,0.339870
340,23,2,0.075313,0.000000,0.194067,0.072243,0.372697,0.167851,0.056907,0.153466
340,24,2,0.346724,0.000000,0.234139,0.179749,0.760105,0.273233,0.109883,0.282937
340,25,2,0.118530,0.000000,0.224011,0.080403,0.425776,0.203568,0.109838,0.189352
340,26,2,0.401554,0.000000,0.161441,0.107659,0.596638,0.172404,0.115062,0.213066
340,27,2,0.428317,0.000000,0.286535,0.246842,0.755906,0.341720,0.117778,0.315829
340,28,2,0.226272,0.000000,0.156283,0.103761,0.397789,0.165089,0.077330,0.163632
340,29,2,0.109343,0.000000,0.171576,0.098787,0.339622,0.172042,0.024078,0.141159
340,30,3,0.108891,0.000000,0.190661,0.098041,0.399481,0.185052,0.032863,0.159331
340,31,3,0.559639,0.000000,0.393980,0.336836,0.879323,0.410936,0.047589,0.363013
340,32,3,0.161426,0.000000,0.212280,0.122762,0.406744,0.225137,0.037489,0.176573
340,33,3,0.041007,0.000000,0.188716,0.053642,0.357858,0.142088,0.059082,0.142529
340,34,3,0.306667,0.000000,0.198396,0.123718,0.508543,0.218105,0.068562,0.200643
340,35,3,0.482934,0.000000,0.201840,0.165951,0.572055,0.249609,0.063713,0.224870
340,36,3,0.444939,0.000000,0.275870,0.260869,0.784842,0.350975,0.048569,0.305539
340,37,3,0.300442,0.000000,0.258863,0.182422,0.665080,0.303927,0.047735,0.258291
340,38,3,0.255183,0.000000,0.193647,0.121549,0.408838,0.212901,0.053900,0.176381
340,39,3,0.542584,0.000000,0.280338,0.208340,0.847879,0.322105,0.069106,0.308516
340,40,4,0.357393,0.000000,0.160092,0.123789,0.368555,0.187886,0.081755,0.167703
340,41,4,0.440077,0.000000,0.276798,0.245232,0.767819,0.343955,0.081042,0.307079
340,42,4,0.374670,0.000000,0.165105,0.109359,0.378071,0.181806,0.063496,0.161566
340,43,4,0.072453,0.000000,0.143057,0.058145,0.178691,0.084431,0.093616,0.102809
340,44,4,0.146514,0.000000,0.214587,0.106549,0.534340,0.217787,0.067609,0.204170
340,45,4,0.031405,0.000000,0.100085,0.049995,0.000465,0.000152,0.052185,0.036239
340,46,4,0.216687,0.000000,0.171782,0.078363,0.490493,0.151169,0.060606,0.171231
340,47,4,0.446234,0.000000,0.214936,0.179547,0.632774,0.270697,0.064283,0.244270
340,48,4,0.301519,0.000000,0.242159,0.146227,0.664897,0.257932,0.082171,0.250264
340,49,4,0.532519,0.000000,0.374198,0.325482,0.869313,0.402894,0.081131,0.363955
350,0,0,0.139619,0.000000,0.202096,0.102450,0.361990,0.204277,0.083227,0.172258
350,1,0,0.247320,0.000000,0.215178,0.158446,0.562133,0.255021,0.087434,0.231676
350,2,0,0.039080,0.000000,0.146107,0.068748,0.218808,0.110843,0.089504,0.116627
350,3,0,0.724847,0.000000,0.384049,0.338148,0.927081,0.405734,0.078817,0.379569
350,4,0,0.368557,0.000000,0.264860,0.218594,0.766706,0.324254,0.083973,0.298879
350,5,0,0.268096,0.000000,0.182580,0.099510,0.564219,0.182790,0.080691,0.201992
350,6,0,0.150631,0.000000,0.183051,0.066235,0.427714,0.143302,0.093382,0.166838
350,7,0,0.568517,0.000000,0.331694,0.304989,0.854087,0.386189,0.084806,0.351132
350,8,0,0.168080,0.000000,0.201914,0.090656,0.453223,0.193773,0.078978,0.183953
350,9,0,0.311360,0.000000,0.161035,0.119690,0.543994,0.199495,0.082317,0.202545
350,10,1,0.490499,0.000000,0.323053,0.288102,0.829020,0.379273,0.070773,0.337285
350,11,1,0.199080,0.000000,0.178099,0.096231,0.547992,0.184977,0.079305,0.197837
350,12,1,0.612538,0.000000,0.348049,0.321913,0.902672,0.399871,0.067478,0.363257
350,13,1,0.080769,0.000000,0.098736,0.050000,0.000000,0.000000,0.082567,0.044054
350,14,1,0.448982,0.000000,0.297592,0.284827,0.735826,0.358977,0.074119,0.313184
350,15,1,0.251850,0.000000,0.245512,0.142842,0.626296,0.262878,0.071659,0.242029
350,16,1,0.071009,0.000000,0.148227,0.064781,0.128295,0.116146,0.077447,0.097179
350,17,1,0.225512,0.000000,0.221697,0.065823,0.419038,0.190611,0.076298,0.174469
350,18,1,0.023145,0.000000,0.187421,0.101498,0.326642,0.182230,0.079356,0.158479
350,19,1,0.378901,0.000000,0.242803,0.177299,0.654898,0.282294,0.076849,0.258143
350,20,2,0.154859,0.000000,0.285323,0.118821,0.475924,0.274786,0.112386,0.228158
350,21,2,0.496025,0.000000,0.291869,0.282143,0.842927,0.371047,0.105039,0.342282
350,22,2,0.753268,0.000000,0.373120,0.352608,0.929025,0.408724,0.056707,0.375741
350,23,2,0.075313,0.000000,0.179958,0.064816,0.269700,0.152044,0.056907,0.128769
350,24,2,0.346724,0.000000,0.196987,0.111696,0.621843,0.208442,0.109883,0.229303
350,25,2,0.118530,0.000000,0.182179,0.113386,0.359599,0.193266,0.109838,0.176203
350,26,2,0.401554,0.000000,0.298351,0.247810,0.732330,0.338041,0.115062,0.313025
350,27,2,0.428317,0.000000,0.307615,0.240181,0.755882,0.345273,0.117778,0.319309
350,28,2,0.226272,0.000000,0.171889,0.103051,0.534004,0.179214,0.077330,0.194054
350,29,2,0.109343,0.000000,0.147988,0.066546,0.186960,0.107048,0.024078,0.092429
350,30,3,0.108891,0.000000,0.209919,0.081732,0.390809,0.187389,0.032863,0.158359
350,31,3,0.559639,0.000000,0.352987,0.335445,0.889520,0.404523,0.047589,0.359462
350,32,3,0.161426,0.000000,0.118596,0.065587,0.124797,0.078113,0.037489,0.075063
350,33,3,0.041007,0.000000,0.165381,0.051882,0.184778,0.108151,0.059082,0.101226
350,34,3,0.306667,0.000000,0.180848,0.095159,0.525871,0.180317,0.068562,0.190179
350,35,3,0.482934,0.000000,0.236070,0.170689,0.691038,0.270371,0.063713,0.257057
350,36,3,0.444939,0.000000,0.236786,0.221931,0.834948,0.313712,0.048569,0.297029
350,37,3,0.300442,0.000000,0.267372,0.160208,0.645886,0.286250,0.047735,0.249621
350,38,3,0.255183,0.000000,0.172114,0.117494,0.513809,0.189641,0.053900,0.188619
350,39,3,0.542584,0.000000,0.281576,0.254400,0.891904,0.349873,0.069106,0.331517
350,40,4,0.357393,0.000000,0.213613,0.157773,0.630169,0.248393,0.081755,0.241222
350,41,4,0.440077,0.000000,0.266364,0.214737,0.807424,0.327535,0.081042,0.305761
350,42,4,0.374670,0.000000,0.188407,0.149794,0.550426,0.229683,0.063496,0.213338
350,43,4,0.072453,0.000000,0.162610,0.047100,0.317861,0.102290,0.093616,0.132798
350,44,4,0.146514,0.000000,0.174080,0.097128,0.448979,0.172953,0.067609,0.173764
350,45,4,0.031405,0.000000,0.100009,0.049999,0.000050,0.000016,0.052185,0.036134
350,46,4,0.216687,0.000000,0.166148,0.073655,0.360276,0.144266,0.060606,0.144872
350,47,4,0.446234,0.000000,0.251144,0.203385,0.792100,0.299707,0.064283,0.289247
350,48,4,0.301519,0.000000,0.263978,0.201632,0.516963,0.309059,0.082171,0.246115
350,49,4,0.532519,0.000000,0.390805,0.332346,0.870872,0.405727,0.081131,0.369613
360,0,0,0.139619,0.000000,0.214590,0.109858,0.419872,0.216104,0.083227,0.188495
360,1,0,0.247320,0.000000,0.260335,0.118479,0.595506,0.259688,0.087434,0.237970
360,2,0,0.039080,0.000000,0.182129,0.083284,0.310891,0.163803,0.089504,0.151110
360,3,0,0.724847,0.000000,0.332306,0.332844,0.952100,0.398955,0.078817,0.376029
360,4,0,0.368557,0.000000,0.251200,0.176133,0.748181,0.289278,0.083973,0.280161
360,5,0,0.268096,0.000000,0.217536,0.101302,0.591003,0.211382,0.080691,0.217640
360,6,0,0.150631,0.000000,0.164823,0.067890,0.311857,0.125316,0.093382,0.140124
360,7,0,0.568517,0.000000,0.305558,0.320584,0.871336,0.395522,0.084806,0.356234
360,8,0,0.168080,0.000000,0.164531,0.069733,0.292754,0.137821,0.078978,0.135344
360,9,0,0.311360,0.000000,0.255191,0.174625,0.700720,0.291771,0.082317,0.271601
360,10,1,0.490499,0.000000,0.289327,0.241111,0.816718,0.342956,0.070773,0.316095
360,11,1,0.199080,0.000000,0.180139,0.143926,0.529444,0.220645,0.079305,0.210309
360,12,1,0.612538,0.000000,0.328661,0.313579,0.915112,0.391572,0.067478,0.360796
360,13,1,0.080769,0.000000,0.099863,0.050000,0.000000,0.000000,0.082567,0.044144
360,14,1,0.448982,0.000000,0.214329,0.171530,0.634819,0.259219,0.074119,0.245175
360,15,1,0.251850,0.000000,0.276436,0.146196,0.592310,0.285364,0.071659,0.245051
360,16,1,0.071009,0.000000,0.158421,0.071751,0.243349,0.137179,0.077447,0.125182
360,17,1,0.225512,0.000000,0.189400,0.125509,0.633150,0.208054,0.076298,0.224366
360,18,1,0.023145,0.000000,0.120091,0.058097,0.097555,0.065716,0.079356,0.077777
360,19,1,0.378901,0.000000,0.246145,0.162753,0.658796,0.284394,0.076849,0.257639
360,20,2,0.154859,0.000000,0.218878,0.124764,0.303347,0.228714,0.112386,0.180176
360,21,2,0.496025,0.000000,0.279573,0.291412,0.839050,0.366456,0.105039,0.341548
360,22,2,0.753268,0.000000,0.371390,0.348882,0.947910,0.408231,0.056707,0.379098
360,23,2,0.075313,0.000000,0.145080,0.055521,0.146796,0.093885,0.056907,0.089006
