round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,8.728910,0.296875,0.175000,0.096875,0.108847,0.055446,0.027260,0.200000,0.160147,0.159963,0.159963,0.159963,0.159963
2,7.559448,0.309375,0.146875,0.084375,0.113543,0.059085,0.037227,0.200000,0.159956,0.160036,0.159996,0.159941,0.160070
3,8.450517,0.296875,0.159375,0.096875,0.117582,0.062632,0.044317,0.200000,0.159715,0.160063,0.160010,0.160042,0.160169
4,9.243608,0.300000,0.171875,0.106250,0.121181,0.065781,0.055198,0.200000,0.159413,0.160123,0.160067,0.160115,0.160282
5,10.000253,0.306250,0.175000,0.118750,0.124146,0.069041,0.065791,0.200000,0.159127,0.160142,0.160093,0.160247,0.160391
6,8.860701,0.312500,0.156250,0.103125,0.125730,0.070899,0.074457,0.200000,0.158769,0.160215,0.160164,0.160349,0.160502
7,7.878913,0.290625,0.153125,0.087500,0.127172,0.072025,0.080312,0.200000,0.158503,0.160236,0.160199,0.160468,0.160594
8,6.899361,0.271875,0.140625,0.071875,0.128043,0.072477,0.086574,0.200000,0.158296,0.160239,0.160235,0.160562,0.160668
9,7.651138,0.309375,0.165625,0.075000,0.129364,0.072623,0.091177,0.200000,0.158011,0.160273,0.160284,0.160675,0.160757
10,8.776697,0.275000,0.159375,0.100000,0.130574,0.074023,0.095988,0.200000,0.157720,0.160283,0.160335,0.160813,0.160850
11,6.693362,0.265625,0.137500,0.071875,0.131223,0.074279,0.097608,0.200000,0.157500,0.160296,0.160369,0.160918,0.160917
12,10.814545,0.331250,0.209375,0.118750,0.133252,0.075809,0.098803,0.200000,0.157155,0.160289,0.160419,0.161123,0.161014
13,8.472427,0.268750,0.146875,0.100000,0.133137,0.076510,0.099567,0.200000,0.156808,0.160339,0.160479,0.161264,0.161111
14,8.377972,0.293750,0.159375,0.090625,0.133546,0.076856,0.103451,0.200000,0.156518,0.160368,0.160521,0.161401,0.161192
15,8.186965,0.296875,0.171875,0.084375,0.134178,0.076755,0.104532,0.200000,0.156209,0.160412,0.160572,0.161530,0.161277
