round,reward,w0,w1,w2,w3,w4,w5
72,5.4585889564803605,0.24387069748324997,0.05,0.20246996121777136,0.05925760168945328,0.24578144933709187,0.19885844884398188
73,5.415225303370606,0.24366366012419327,0.05,0.20260802730966482,0.059235949182032115,0.2461465977274347,0.1985872009213958
74,5.41906594405169,0.24343075904545208,0.05,0.20276590791426063,0.05921332397873452,0.24655908765960013,0.1982941843114082
75,4.560736794972323,0.24325092443200105,0.05,0.20285479243883056,0.059198336778582945,0.24683155109086044,0.19806444743625043
76,5.3096605093832485,0.24305521009302433,0.05,0.2029981800974654,0.05919129277203752,0.24720745654583134,0.19779133416669817
77,5.4724511715750985,0.24286994126839215,0.05,0.203098919842648,0.059195353469953915,0.2475061017322317,0.1975457181797871
78,4.85976386698995,0.24269714198692938,0.05,0.20320115990640503,0.059201234761055384,0.24778077181923838,0.1973179412310542
79,3.701914472264568,0.2425460535405703,0.05,0.20327035543556934,0.05919726396517929,0.24801905650850287,0.19712786801814178
80,5.298283117435935,0.24234558734605188,0.05,0.2034191125053348,0.059191965561316486,0.2484026670143409,0.19686954737074955
81,4.794246716500932,0.24215484111756022,0.05,0.2035253145383863,0.05918212513003045,0.24871892971259754,0.19662947550787177
82,4.033081816363302,0.24200185538499225,0.05,0.20359423681548627,0.05917983814757665,0.24896129932198827,0.1964314556374105
83,4.114922424099391,0.2418479078348941,0.05,0.203669830046112,0.05918546037062436,0.24922350769474952,0.19623772784183202
84,4.7312848389419155,0.2416703769846928,0.05,0.20379121216873794,0.05917432353461958,0.249560961418128,0.19600579918625807
85,4.377325665986069,0.24151567182399217,0.05,0.20386161163844188,0.05917901706103915,0.24980770961765086,0.19580629086608428
86,5.596714258565356,0.24131237934608255,0.05,0.2039954334631657,0.05916887847104213,0.25021934175134564,0.1955405447874686
87,5.297534545211201,0.2411370366005449,0.05,0.2040838501382735,0.05917001591619666,0.2505178509587882,0.19530133871281283
88,5.276927715523101,0.24095738323620464,0.05,0.20418568273565169,0.059178305088930246,0.25082696682557115,0.19506196782260798
89,5.549678147699115,0.2407520808972429,0.05,0.20431918678014693,0.05917277103017294,0.2512036387872161,0.19479263668278726
90,6.105631161131487,0.2405291758263279,0.05,0.20444819289821028,0.059170650328882336,0.2516005730206985,0.19450754087058017
91,5.370147942656623,0.24036144210999297,0.05,0.20451164079779563,0.05918331102367152,0.2518618325955669,0.1942802048021143
92,5.431438398044344,0.2401668832890664,0.05,0.20466039236452982,0.0591783003002356,0.25221052153682694,0.19401762416213897
93,4.211982761454431,0.23999817147605496,0.05,0.20474796929605765,0.0591682050457185,0.25246500163351066,0.193804735601281
94,5.525644916522926,0.2398119691491762,0.05,0.20487426322074576,0.059176063928588915,0.25280245056809536,0.19355561276937625
95,4.429659953950523,0.23962997002378136,0.05,0.20497844256804754,0.0591650712497342,0.25309455517771234,0.19332943051817297
