round,reward,w0,w1,w2,w3,w4,w5
123,4.552126596656229,0.14960623788834557,0.05,0.2562544222909866,0.06205063388647339,0.4083372800585407,0.07477120762063202
124,4.666932560225026,0.14874169444602844,0.05,0.25680654328600816,0.0620049877685424,0.40982816454495463,0.07368252310405884
125,3.9211812128271926,0.1480324923605852,0.05,0.25717105944467017,0.061934806331316136,0.41094376609951794,0.07278835811461352
126,6.092278847542497,0.14704794331676307,0.05,0.25798758077701023,0.0618839832810173,0.4129747792067086,0.07143564150877957
127,5.133460960233399,0.1461292723115852,0.05,0.2585552902719812,0.06178149833038065,0.4145588438045481,0.07019465051651702
128,4.518501030398799,0.1453283694894012,0.05,0.2590042277057718,0.06172169733397768,0.4158697503973491,0.06912520542553544
129,5.012093543809726,0.14446888479545528,0.05,0.2595220012504144,0.06172021744015127,0.4173693402008873,0.06801281822421945
130,4.872712154958848,0.14372075607200044,0.05,0.2598237930417931,0.06175912280875149,0.4186068552870897,0.06704213906320995
131,4.1736445380452825,0.1429598914009477,0.05,0.26023841426061267,0.061737673687928075,0.4199204348619935,0.06608434132927331
132,5.788983683206211,0.14174911693249262,0.05,0.2612352405330178,0.06159447042115498,0.42236104357587917,0.06456419272864337
133,5.674960493699535,0.14067845262081197,0.05,0.26190481025479473,0.061432746985984395,0.42428763464920227,0.06312299198433298
134,4.7575187501112195,0.13973683878223678,0.05,0.2623449318399755,0.0613560891165496,0.4257859192947696,0.06194304495895416
135,4.819807455500423,0.1388726614047345,0.05,0.2627919510679779,0.061331257929323195,0.42718150214754796,0.06087686466444986
136,3.4528327648663835,0.13810594959967348,0.05,0.26319003471852565,0.061242416750145905,0.4284291168099971,0.05994923494906994
137,4.256502969632263,0.13742058975035057,0.05,0.2636184891163882,0.06122374208277633,0.4297163476954704,0.05898005852255537
138,6.41774204723478,0.1363113502849211,0.05,0.2644855565685826,0.06116848102805862,0.43204201422177985,0.05748183816436679
139,4.36564029208506,0.1354535055395942,0.05,0.2648448736979042,0.06106641129022809,0.43330337341171515,0.056403096183996596
140,6.354487471920127,0.1342488552357595,0.05,0.2657650498012531,0.061012966383565966,0.4357476258688705,0.05481109788702107
141,5.082410860455498,0.13317490110039648,0.05,0.266361379608382,0.06085641121559307,0.4374443290129949,0.05348463291747621
142,5.059112006984461,0.13206269285450994,0.05,0.2671844230782165,0.06069065043523348,0.4393785511432021,0.0520824153792307
143,5.37625075498841,0.1310758151585594,0.05,0.26778265086191977,0.06062467994551625,0.44100272253359596,0.05079723222551657
144,5.223541882542575,0.13005076315292943,0.05,0.268457027354365,0.060562190123325234,0.44278688856925635,0.049469782890986545
145,4.754524045368466,0.12906338714369733,0.05,0.26897727599901483,0.06054428531900131,0.4442978395827938,0.04829376252729646
146,5.567235186913055,0.12810023054900715,0.05,0.2695763362579667,0.06054599861035864,0.4460024225288864,0.04703524040476299
147,5.7444715727413955,0.1270658139013543,0.05,0.2701989390532982,0.060503352958544025,0.4479705783907629,0.04564976042607652
148,4.502050741528813,0.12608495967266403,0.05,0.27074585021653835,0.06038946953954088,0.4496238091155424,0.04440501105778868
149,5.363406683274659,0.1250540688369875,0.05,0.27137026519352914,0.060341695311409864,0.4515054258552515,0.04306957542183741
150,5.002821584725129,0.12412579456640592,0.05,0.27187717806254746,0.06025019573971134,0.4531704112072476,0.041826463132883365
151,4.068230116594652,0.12330576190354489,0.05,0.27221868568955,0.06021100501211069,0.45455448466958237,0.04077234969578218
152,4.527638817097795,0.12244107333238674,0.05,0.2726840885605003,0.060226362791721146,0.45605380357833714,0.03968812453994055
153,4.310306500270923,0.12162140273450912,0.05,0.27309584525753383,0.060197739960670356,0.4574734153462267,0.038655016556878224
154,4.4589377916244946,0.1207889463840224,0.05,0.2736343675262047,0.06013155029733371,0.45889408033981605,0.03760870849525753
155,4.265081434617632,0.12001089637736416,0.05,0.27408983039133133,0.06008494996517683,0.46019708285506433,0.03661917009790467
156,4.435284416403089,0.11919145225547986,0.05,0.27456149482605413,0.06006349898224544,0.46162087903971005,0.03559761291124188
157,6.218466273296927,0.1181829327126252,0.05,0.27529356795263726,0.060045599600080414,0.46366700579637893,0.0342114546171946
158,5.473860848906899,0.11722625699388067,0.05,0.2758085858650058,0.0600112479805141,0.465244664450822,0.03296824393533625
159,4.456177236290495,0.11651133484566632,0.05,0.27614533500671656,0.06000479914185545,0.46632819415423304,0.031997806270875714
160,4.214076013784087,0.11576169538874427,0.05,0.2766085770707208,0.0599409766091274,0.4675996605285622,0.03105244943322742
161,6.46676322083791,0.11474689529247326,0.05,0.27737598362238214,0.059914270196254234,0.46974859916672057,0.029642824352321146
162,4.338020859340229,0.11388741018754482,0.05,0.2777538894966405,0.05984651186913016,0.4711026946113266,0.028536337681270008
163,4.828432849294608,0.11296470916098794,0.05,0.2784076746539561,0.05968726961395455,0.4728150256447533,0.02734156113458268
164,5.812284361386605,0.1119037853290291,0.05,0.27918790400757076,0.05954450805247773,0.47495081271375567,0.02588860473490349
165,6.036445287819193,0.11067803109925928,0.05,0.2799368611523767,0.05940977897360274,0.47715990569890687,0.0243640696026467
166,6.018104282374396,0.10948600879399671,0.05,0.28059810388791934,0.059333096520105044,0.47926962717721705,0.022851434576588697
167,6.314440050089277,0.10828073239646621,0.05,0.2812987874076962,0.059273326581390035,0.4814054544593616,0.021310141148264156
