round,image_id,category,quality,freshness,ctr,lr,awt,social_proof,cos_ui_own,own_query_score
170,40,4,0.357393,0.618226,0.266916,0.262315,0.709650,0.344062,0.081755,0.351906
170,41,4,0.440077,0.439998,0.220277,0.158363,0.583516,0.264185,0.081042,0.271533
170,42,4,0.374670,0.998764,0.364674,0.303099,0.750659,0.406841,0.063496,0.435647
170,43,4,0.072453,0.903416,0.153159,0.060102,0.240784,0.116804,0.093616,0.234696
170,44,4,0.146514,0.689342,0.202287,0.102185,0.414423,0.206736,0.067609,0.254546
170,45,4,0.031405,0.951144,0.118999,0.059294,0.077298,0.055776,0.052185,0.189986
170,46,4,0.216687,0.417879,0.111374,0.062006,0.081596,0.044660,0.060606,0.117382
170,47,4,0.446234,0.411187,0.198441,0.159919,0.647840,0.246452,0.064283,0.268270
170,48,4,0.301519,0.202837,0.213565,0.120500,0.638043,0.227777,0.082171,0.235451
170,49,4,0.532519,0.641344,0.376216,0.418048,0.853520,0.476727,0.081131,0.438568
180,0,0,0.139619,0.913744,0.168097,0.077970,0.326011,0.150398,0.083227,0.256958
180,1,0,0.247320,0.604284,0.220286,0.154545,0.580607,0.261035,0.087434,0.294048
180,2,0,0.039080,0.376352,0.100000,0.050000,0.000005,0.000002,0.089504,0.094772
180,3,0,0.724847,0.758512,0.379501,0.454441,0.947749,0.484313,0.078817,0.476925
180,4,0,0.368557,0.877995,0.305784,0.271265,0.780503,0.389185,0.083973,0.413306
180,5,0,0.268096,0.978493,0.227880,0.146353,0.684930,0.250921,0.080691,0.358330
180,6,0,0.150631,0.889366,0.161717,0.068459,0.248756,0.135807,0.093382,0.238936
180,7,0,0.568517,0.431510,0.322007,0.335909,0.878872,0.400758,0.084806,0.382929
180,8,0,0.168080,0.708548,0.198351,0.115336,0.486860,0.206077,0.078978,0.272958
180,9,0,0.311360,0.949324,0.203601,0.122495,0.658939,0.226471,0.082317,0.339620
180,10,1,0.490499,0.330722,0.196974,0.170686,0.752267,0.255136,0.070773,0.279020
180,11,1,0.199080,0.747691,0.130177,0.059359,0.245995,0.085711,0.079305,0.201995
180,12,1,0.612538,0.452362,0.365947,0.376789,0.899255,0.451164,0.067478,0.405148
180,13,1,0.080769,0.451742,0.130458,0.054595,0.158790,0.068104,0.082567,0.144815
180,14,1,0.448982,0.649095,0.277343,0.215882,0.799092,0.319963,0.074119,0.359041
180,15,1,0.251850,0.607621,0.200161,0.126254,0.453789,0.214379,0.071659,0.255321
180,16,1,0.071009,0.250822,0.099828,0.050000,0.000000,0.000000,0.077447,0.074647
180,17,1,0.225512,0.888624,0.209037,0.150830,0.654085,0.243130,0.076298,0.336941
180,18,1,0.023145,0.413460,0.100000,0.050000,0.000000,0.000000,0.079356,0.097286
180,19,1,0.378901,0.963053,0.261136,0.224855,0.786048,0.335770,0.076849,0.402152
180,20,2,0.154859,0.438756,0.153152,0.070481,0.262302,0.128266,0.112386,0.182511
180,21,2,0.496025,0.631503,0.342154,0.370011,0.842903,0.435455,0.105039,0.423013
180,22,2,0.753268,0.902978,0.409413,0.479970,0.940942,0.498963,0.056707,0.500320
180,23,2,0.075313,0.808482,0.182348,0.095354,0.365357,0.181309,0.056907,0.252052
180,24,2,0.346724,0.538510,0.198531,0.123061,0.491698,0.216504,0.109883,0.261241
180,25,2,0.118530,0.449373,0.167917,0.094006,0.426674,0.173865,0.109838,0.223023
180,26,2,0.401554,0.470468,0.254778,0.186958,0.742344,0.303797,0.115062,0.325577
180,27,2,0.428317,0.704882,0.265795,0.214665,0.793606,0.319171,0.117778,0.374801
180,28,2,0.226272,0.371389,0.134655,0.076105,0.222218,0.103614,0.077330,0.152536
180,29,2,0.109343,0.827696,0.152349,0.066442,0.209763,0.119004,0.024078,0.202624
180,30,3,0.108891,0.783261,0.208902,0.078779,0.320209,0.181757,0.032863,0.236262
180,31,3,0.559639,0.471442,0.247200,0.242302,0.761953,0.325746,0.047589,0.323296
180,32,3,0.161426,0.399845,0.100059,0.050050,0.000240,0.000258,0.037489,0.085067
180,33,3,0.041007,0.941094,0.146371,0.073239,0.185033,0.113803,0.059082,0.222234
180,34,3,0.306667,0.503178,0.193109,0.147676,0.546018,0.233225,0.068562,0.260783
180,35,3,0.482934,0.996338,0.390020,0.413530,0.852353,0.477468,0.063713,0.483873
180,36,3,0.444939,0.974967,0.253869,0.216293,0.772585,0.310922,0.048569,0.388205
180,37,3,0.300442,0.882176,0.193528,0.121743,0.414449,0.213642,0.047735,0.278618
180,38,3,0.255183,0.676028,0.187756,0.131458,0.666186,0.216522,0.053900,0.294201
180,39,3,0.542584,0.396972,0.304319,0.272605,0.908791,0.369876,0.069106,0.361849
180,40,4,0.357393,0.618226,0.170195,0.143769,0.559720,0.213115,0.081755,0.275069
180,41,4,0.440077,0.439998,0.218988,0.186552,0.711014,0.277707,0.081042,0.298825
180,42,4,0.374670,0.998764,0.283314,0.232651,0.782266,0.344790,0.063496,0.408690
180,43,4,0.072453,0.903416,0.161737,0.067980,0.217896,0.133704,0.093616,0.235484
180,44,4,0.146514,0.689342,0.155818,0.074618,0.326709,0.138776,0.067609,0.218590
180,45,4,0.031405,0.951144,0.116217,0.050023,0.040635,0.035186,0.052185,0.178109
180,46,4,0.216687,0.417879,0.101235,0.051304,0.008761,0.005434,0.060606,0.095869
180,47,4,0.446234,0.411187,0.260190,0.236177,0.792665,0.325732,0.064283,0.325008
180,48,4,0.301519,0.202837,0.176925,0.115312,0.407752,0.186090,0.082171,0.186004
180,49,4,0.532519,0.641344,0.368192,0.423008,0.878015,0.470728,0.081131,0.441580
190,0,0,0.139619,0.913744,0.151323,0.074528,0.257095,0.119500,0.083227,0.237328
190,1,0,0.247320,0.604284,0.171475,0.094082,0.420925,0.174826,0.087434,0.237965
190,2,0,0.039080,0.376352,0.100000,0.050000,0.000001,0.000000,0.089504,0.094341
190,3,0,0.724847,0.758512,0.391703,0.434897,0.938731,0.478127,0.078817,0.473159
190,4,0,0.368557,0.877995,0.260122,0.219087,0.769115,0.345453,0.083973,0.389965
190,5,0,0.268096,0.978493,0.272184,0.229061,0.679813,0.328588,0.080691,0.388606
190,6,0,0.150631,0.889366,0.172646,0.090073,0.464906,0.165172,0.093382,0.283125
190,7,0,0.568517,0.431510,0.286040,0.341193,0.863375,0.400847,0.084806,0.376897
190,8,0,0.168080,0.708548,0.195909,0.086053,0.495389,0.179398,0.078978,0.264783
190,9,0,0.311360,0.949324,0.213096,0.118357,0.623522,0.223871,0.082317,0.333640
190,10,1,0.490499,0.330722,0.183695,0.154276,0.580173,0.240176,0.070773,0.244505
190,11,1,0.199080,0.747691,0.249115,0.148011,0.526458,0.277246,0.079305,0.307867
190,12,1,0.612538,0.452362,0.393451,0.469409,0.913410,0.492696,0.067478,0.432858
190,13,1,0.080769,0.451742,0.158937,0.046696,0.257739,0.101323,0.082567,0.168468
190,14,1,0.448982,0.649095,0.360387,0.323404,0.814213,0.411698,0.074119,0.404358
190,15,1,0.251850,0.607621,0.224625,0.147097,0.572048,0.251625,0.071659,0.286943
190,16,1,0.071009,0.250822,0.102716,0.053177,0.011645,0.012958,0.077447,0.079213
190,17,1,0.225512,0.888624,0.206005,0.099405,0.513696,0.202983,0.076298,0.298702
190,18,1,0.023145,0.413460,0.100000,0.050000,0.000000,0.000000,0.079356,0.096821
190,19,1,0.378901,0.963053,0.293872,0.230861,0.728588,0.352691,0.076849,0.400555
190,20,2,0.154859,0.438756,0.163116,0.063105,0.329205,0.119280,0.112386,0.191874
190,21,2,0.496025,0.631503,0.294043,0.312321,0.867053,0.388374,0.105039,0.404056
190,22,2,0.753268,0.902978,0.397207,0.465277,0.941556,0.489642,0.056707,0.495022
190,23,2,0.075313,0.808482,0.171406,0.062136,0.271566,0.136825,0.056907,0.222367
190,24,2,0.346724,0.538510,0.245949,0.148389,0.645775,0.263850,0.109883,0.304169
190,25,2,0.118530,0.449373,0.218807,0.111643,0.459739,0.224009,0.109838,0.245923
190,26,2,0.401554,0.470468,0.188709,0.150916,0.604019,0.242390,0.115062,0.278840
190,27,2,0.428317,0.704882,0.289890,0.216311,0.676360,0.330834,0.117778,0.360999
190,28,2,0.226272,0.371389,0.148575,0.068172,0.253559,0.117973,0.077330,0.160342
190,29,2,0.109343,0.827696,0.134810,0.049926,0.141017,0.066666,0.024078,0.177367
190,30,3,0.108891,0.783261,0.152903,0.073605,0.232668,0.130960,0.032863,0.205034
190,31,3,0.559639,0.471442,0.267075,0.232816,0.750523,0.323862,0.047589,0.322480
190,32,3,0.161426,0.399845,0.100006,0.050005,0.000026,0.000028,0.037489,0.084530
190,33,3,0.041007,0.941094,0.185238,0.071971,0.362253,0.160062,0.059082,0.262769
190,34,3,0.306667,0.503178,0.223770,0.139407,0.648379,0.244261,0.068562,0.281980
190,35,3,0.482934,0.996338,0.396356,0.435141,0.852481,0.479546,0.063713,0.488347
190,36,3,0.444939,0.974967,0.288949,0.256584,0.773702,0.346959,0.048569,0.404957
190,37,3,0.300442,0.882176,0.194182,0.138293,0.595193,0.221431,0.047735,0.311570
190,38,3,0.255183,0.676028,0.198490,0.099307,0.519419,0.197843,0.053900,0.263461
190,39,3,0.542584,0.396972,0.299819,0.276475,0.879542,0.369381,0.069106,0.357423
190,40,4,0.357393,0.618226,0.224522,0.185896,0.689755,0.279810,0.081755,0.320787
190,41,4,0.440077,0.439998,0.218575,0.147791,0.783844,0.254068,0.081042,0.300884
190,42,4,0.374670,0.998764,0.295311,0.244532,0.807279,0.358997,0.063496,0.418258
190,43,4,0.072453,0.903416,0.204202,0.105699,0.453274,0.201277,0.093616,0.295655
190,44,4,0.146514,0.689342,0.218687,0.133627,0.509329,0.240644,0.067609,0.282057
190,45,4,0.031405,0.951144,0.113962,0.064121,0.133365,0.070938,0.052185,0.200021
190,46,4,0.216687,0.417879,0.100133,0.050140,0.000941,0.000592,0.060606,0.093023
190,47,4,0.446234,0.411187,0.212672,0.199742,0.829667,0.290097,0.064283,0.313550
190,48,4,0.301519,0.202837,0.205326,0.132175,0.543769,0.227364,0.082171,0.221405
190,49,4,0.532519,0.641344,0.398028,0.416525,0.865074,0.479711,0.081131,0.444062
200,0,0,0.139619,0.913744,0.174918,0.060380,0.445003,0.134509,0.083227,0.270710
200,1,0,0.247320,0.604284,0.196453,0.135554,0.519459,0.227221,0.087434,0.272203
200,2,0,0.039080,0.376352,0.100000,0.050000,0.000000,0.000000,0.089504,0.093944
200,3,0,0.724847,0.758512,0.424067,0.484802,0.945397,0.503908,0.078817,0.490718
200,4,0,0.368557,0.877995,0.247399,0.220626,0.766344,0.327312,0.083973,0.384962
200,5,0,0.268096,0.978493,0.234831,0.114756,0.553912,0.246689,0.080691,0.331299
200,6,0,0.150631,0.889366,0.216976,0.105437,0.431978,0.216308,0.093382,0.293783
200,7,0,0.568517,0.431510,0.301870,0.354761,0.872636,0.418559,0.084806,0.385865
200,8,0,0.168080,0.708548,0.165613,0.062629,0.432572,0.126682,0.078978,0.237923
200,9,0,0.311360,0.949324,0.226125,0.152351,0.710571,0.257169,0.082317,0.359976
200,10,1,0.490499,0.330722,0.260675,0.246478,0.806824,0.332537,0.070773,0.321485
200,11,1,0.199080,0.747691,0.240304,0.153074,0.506308,0.272025,0.079305,0.303077
200,12,1,0.612538,0.452362,0.402699,0.455118,0.898728,0.485567,0.067478,0.428634
200,13,1,0.080769,0.451742,0.136982,0.062183,0.174375,0.092506,0.082567,0.152682
200,14,1,0.448982,0.649095,0.262206,0.238832,0.735435,0.330914,0.074119,0.352112
200,15,1,0.251850,0.607621,0.199135,0.081896,0.625187,0.190636,0.071659,0.271911
200,16,1,0.071009,0.250822,0.100293,0.050342,0.001250,0.001442,0.077447,0.074604
200,17,1,0.225512,0.888624,0.172999,0.084415,0.368884,0.157238,0.076298,0.260398
200,18,1,0.023145,0.413460,0.100000,0.050000,0.000000,0.000000,0.079356,0.096392
200,19,1,0.378901,0.963053,0.252476,0.265381,0.788675,0.354278,0.076849,0.410415
200,20,2,0.154859,0.438756,0.243000,0.096315,0.407137,0.220775,0.112386,0.236625
200,21,2,0.496025,0.631503,0.324626,0.330824,0.842950,0.414967,0.105039,0.411512
200,22,2,0.753268,0.902978,0.412257,0.473106,0.944655,0.499619,0.056707,0.500375
200,23,2,0.075313,0.808482,0.201535,0.083494,0.365034,0.186740,0.056907,0.252538
200,24,2,0.346724,0.538510,0.270888,0.181462,0.666698,0.307476,0.109883,0.323155
200,25,2,0.118530,0.449373,0.228804,0.088750,0.328005,0.212478,0.109838,0.220050
200,26,2,0.401554,0.470468,0.227184,0.165526,0.727910,0.267232,0.115062,0.310547
200,27,2,0.428317,0.704882,0.277495,0.246010,0.828275,0.335857,0.117778,0.389658
200,28,2,0.226272,0.371389,0.152498,0.083396,0.194061,0.138472,0.077330,0.156669
200,29,2,0.109343,0.827696,0.155186,0.082330,0.227313,0.136894,0.024078,0.210022
200,30,3,0.108891,0.783261,0.178818,0.078356,0.274517,0.159154,0.032863,0.220054
200,31,3,0.559639,0.471442,0.250705,0.226328,0.843094,0.307261,0.047589,0.331922
200,32,3,0.161426,0.399845,0.100001,0.050001,0.000003,0.000003,0.037489,0.084107
200,33,3,0.041007,0.941094,0.164574,0.067997,0.233706,0.136327,0.059082,0.233903
200,34,3,0.306667,0.503178,0.169069,0.108869,0.433975,0.182424,0.068562,0.224815
200,35,3,0.482934,0.996338,0.417022,0.456408,0.838399,0.499892,0.063713,0.495280
200,36,3,0.444939,0.974967,0.312696,0.251703,0.827867,0.372844,0.048569,0.420094
200,37,3,0.300442,0.882176,0.211156,0.128569,0.618102,0.232345,0.047735,0.317409
200,38,3,0.255183,0.676028,0.226359,0.163874,0.640874,0.257058,0.053900,0.306602
200,39,3,0.542584,0.396972,0.324771,0.283825,0.845995,0.379589,0.069106,0.358344
200,40,4,0.357393,0.618226,0.214374,0.161602,0.747318,0.252113,0.081755,0.320495
200,41,4,0.440077,0.439998,0.217111,0.173145,0.753153,0.267202,0.081042,0.301977
200,42,4,0.374670,0.998764,0.262025,0.212983,0.785518,0.321624,0.063496,0.398984
200,43,4,0.072453,0.903416,0.182713,0.102739,0.336911,0.179400,0.093616,0.269256
200,44,4,0.146514,0.689342,0.179214,0.068285,0.370966,0.145784,0.067609,0.228195
200,45,4,0.031405,0.951144,0.165693,0.085089,0.306780,0.149829,0.052185,0.250550
200,46,4,0.216687,0.417879,0.100014,0.050015,0.000101,0.000064,0.060606,0.092333
200,47,4,0.446234,0.411187,0.210312,0.160162,0.706921,0.251591,0.064283,0.280863
200,48,4,0.301519,0.202837,0.172152,0.115019,0.450745,0.181543,0.082171,0.191861
200,49,4,0.532519,0.641344,0.368713,0.383934,0.867595,0.449674,0.081131,0.430742
210,0,0,0.139619,0.913744,0.257751,0.143541,0.567582,0.266815,0.083227,0.335874
210,1,0,0.247320,0.604284,0.186700,0.100732,0.602572,0.193825,0.087434,0.273454
210,2,0,0.039080,0.376352,0.100000,0.050000,0.000000,0.000000,0.089504,0.093519
210,3,0,0.724847,0.758512,0.408015,0.475179,0.953928,0.498770,0.078817,0.487827
210,4,0,0.368557,0.877995,0.231490,0.253271,0.789877,0.350046,0.083973,0.395506
210,5,0,0.268096,0.978493,0.173171,0.112405,0.411709,0.198049,0.080691,0.291077
210,6,0,0.150631,0.889366,0.215450,0.115119,0.344063,0.232486,0.093382,0.282771
210,7,0,0.568517,0.431510,0.293154,0.317250,0.865623,0.393637,0.084806,0.373944
210,8,0,0.168080,0.708548,0.173746,0.087768,0.412533,0.157904,0.078978,0.244386
210,9,0,0.311360,0.949324,0.248454,0.133569,0.687657,0.269423,0.082317,0.357769
210,10,1,0.490499,0.330722,0.253472,0.205876,0.658520,0.310888,0.070773,0.286530
210,11,1,0.199080,0.747691,0.214789,0.155544,0.477945,0.251463,0.079305,0.291834
210,12,1,0.612538,0.452362,0.390274,0.439142,0.914466,0.478993,0.067478,0.426398
210,13,1,0.080769,0.451742,0.174675,0.046903,0.402559,0.114816,0.082567,0.195974
210,14,1,0.448982,0.649095,0.277002,0.228206,0.814552,0.333622,0.074119,0.365815
210,15,1,0.251850,0.607621,0.181792,0.074151,0.355271,0.161015,0.071659,0.219059
210,16,1,0.071009,0.250822,0.100032,0.050037,0.000134,0.000155,0.077447,0.073823
210,17,1,0.225512,0.888624,0.177117,0.095498,0.585973,0.171073,0.076298,0.300078
210,18,1,0.023145,0.413460,0.100000,0.050000,0.000000,0.000000,0.079356,0.095933
210,19,1,0.378901,0.963053,0.328375,0.297038,0.801627,0.401734,0.076849,0.434995
210,20,2,0.154859,0.438756,0.243820,0.165124,0.507110,0.271289,0.112386,0.272222
210,21,2,0.496025,0.631503,0.326503,0.336323,0.825574,0.412316,0.105039,0.409502
210,22,2,0.753268,0.902978,0.433271,0.473367,0.935858,0.500638,0.056707,0.501897
210,23,2,0.075313,0.808482,0.177090,0.070434,0.344849,0.149903,0.056907,0.237434
210,24,2,0.346724,0.538510,0.186667,0.145441,0.652252,0.227577,0.109883,0.291086
210,25,2,0.118530,0.449373,0.140904,0.062822,0.113014,0.093076,0.109838,0.149452
210,26,2,0.401554,0.470468,0.204161,0.167629,0.603869,0.255668,0.115062,0.285736
210,27,2,0.428317,0.704882,0.324835,0.250253,0.820165,0.356528,0.117778,0.398548
210,28,2,0.226272,0.371389,0.206978,0.139297,0.485797,0.233133,0.077330,0.235852
210,29,2,0.109343,0.827696,0.176481,0.101667,0.418738,0.178527,0.024078,0.253517
210,30,3,0.108891,0.783261,0.154291,0.061193,0.225306,0.118876,0.032863,0.198910
210,31,3,0.559639,0.471442,0.289946,0.252239,0.885247,0.347287,0.047589,0.354864
210,32,3,0.161426,0.399845,0.100000,0.050000,0.000000,0.000000,0.037489,0.083660
210,33,3,0.041007,0.941094,0.192137,0.062005,0.336837,0.160332,0.059082,0.256657
210,34,3,0.306667,0.503178,0.206045,0.163477,0.513464,0.242847,0.068562,0.261107
210,35,3,0.482934,0.996338,0.375263,0.402322,0.860438,0.471515,0.063713,0.480080
210,36,3,0.444939,0.974967,0.258262,0.209246,0.619442,0.313780,0.048569,0.362110
210,37,3,0.300442,0.882176,0.183871,0.097102,0.580810,0.183136,0.047735,0.294333
210,38,3,0.255183,0.676028,0.189049,0.118200,0.476230,0.207350,0.053900,0.259161
210,39,3,0.542584,0.396972,0.257009,0.244450,0.711313,0.342031,0.069106,0.315319
210,40,4,0.357393,0.618226,0.272553,0.234592,0.790236,0.331733,0.081755,0.359738
210,41,4,0.440077,0.439998,0.191686,0.148646,0.727819,0.230751,0.081042,0.284854
210,42,4,0.374670,0.998764,0.296045,0.240625,0.775494,0.351429,0.063496,0.410730
210,43,4,0.072453,0.903416,0.172927,0.090087,0.342683,0.164848,0.093616,0.263937
210,44,4,0.146514,0.689342,0.189413,0.082744,0.396332,0.170003,0.067609,0.239526
210,45,4,0.031405,0.951144,0.145592,0.064755,0.192143,0.107598,0.052185,0.218272
210,46,4,0.216687,0.417879,0.100002,0.050002,0.000011,0.000007,0.060606,0.091842
210,47,4,0.446234,0.411187,0.271413,0.203524,0.770151,0.305203,0.064283,0.315032
210,48,4,0.301519,0.202837,0.144052,0.067288,0.297383,0.111151,0.082171,0.144053
210,49,4,0.532519,0.641344,0.405143,0.434673,0.869890,0.479964,0.081131,0.449059
220,0,0,0.139619,0.913744,0.207125,0.102083,0.548445,0.205758,0.083227,0.309201
220,1,0,0.247320,0.604284,0.152301,0.080672,0.423581,0.140862,0.087434,0.227497
220,2,0,0.039080,0.376352,0.100000,0.050000,0.000000,0.000000,0.089504,0.093120
220,3,0,0.724847,0.758512,0.395859,0.458682,0.939516,0.484225,0.078817,0.479075
220,4,0,0.368557,0.877995,0.256307,0.235316,0.792346,0.356893,0.083973,0.397332
220,5,0,0.268096,0.978493,0.156736,0.081737,0.390256,0.140958,0.080691,0.270663
220,6,0,0.150631,0.889366,0.227230,0.124806,0.420929,0.236977,0.093382,0.298771
220,7,0,0.568517,0.431510,0.220492,0.248028,0.885781,0.327371,0.084806,0.346389
220,8,0,0.168080,0.708548,0.168127,0.094249,0.337840,0.165648,0.078978,0.233304
220,9,0,0.311360,0.949324,0.282529,0.191645,0.598882,0.306765,0.082317,0.362594
220,10,1,0.490499,0.330722,0.257282,0.215373,0.827679,0.306235,0.070773,0.315980
220,11,1,0.199080,0.747691,0.184022,0.116183,0.378985,0.205000,0.079305,0.257369
220,12,1,0.612538,0.452362,0.397708,0.437907,0.901929,0.480766,0.067478,0.425802
220,13,1,0.080769,0.451742,0.160936,0.049606,0.301404,0.098521,0.082567,0.175088
220,14,1,0.448982,0.649095,0.314977,0.286547,0.746305,0.372691,0.074119,0.375263
220,15,1,0.251850,0.607621,0.140752,0.083972,0.328776,0.126076,0.071659,0.204955
220,16,1,0.071009,0.250822,0.100003,0.050004,0.000014,0.000017,0.077447,0.073476
220,17,1,0.225512,0.888624,0.189821,0.120699,0.366403,0.210869,0.076298,0.275648
220,18,1,0.023145,0.413460,0.100000,0.050000,0.000000,0.000000,0.079356,0.095504
220,19,1,0.378901,0.963053,0.275937,0.249641,0.726661,0.361525,0.076849,0.401552
220,20,2,0.154859,0.438756,0.176189,0.088765,0.413377,0.164525,0.112386,0.218347
220,21,2,0.496025,0.631503,0.380492,0.379400,0.838803,0.446813,0.105039,0.431363
220,22,2,0.753268,0.902978,0.431970,0.492155,0.950737,0.511891,0.056707,0.509089
220,23,2,0.075313,0.808482,0.204620,0.103865,0.414832,0.204160,0.056907,0.266299
220,24,2,0.346724,0.538510,0.242520,0.131476,0.605915,0.251258,0.109883,0.292327
220,25,2,0.118530,0.449373,0.221149,0.119046,0.506386,0.223653,0.109838,0.254797
220,26,2,0.401554,0.470468,0.323492,0.301811,0.761427,0.383885,0.115062,0.369684
220,27,2,0.428317,0.704882,0.316545,0.278488,0.836609,0.371825,0.117778,0.407255
220,28,2,0.226272,0.371389,0.190106,0.090280,0.299186,0.179781,0.077330,0.186326
220,29,2,0.109343,0.827696,0.185673,0.071221,0.420878,0.157557,0.024078,0.246355
220,30,3,0.108891,0.783261,0.137268,0.061484,0.195976,0.092132,0.032863,0.187001
220,31,3,0.559639,0.471442,0.323015,0.322986,0.890143,0.398998,0.047589,0.380027
220,32,3,0.161426,0.399845,0.100000,0.050000,0.000000,0.000000,0.037489,0.083242
220,33,3,0.041007,0.941094,0.182855,0.058693,0.199224,0.134117,0.059082,0.227302
220,34,3,0.306667,0.503178,0.171928,0.112129,0.413260,0.192083,0.068562,0.223619
220,35,3,0.482934,0.996338,0.385041,0.391015,0.857050,0.471195,0.063713,0.478847
220,36,3,0.444939,0.974967,0.208821,0.176599,0.818188,0.262086,0.048569,0.374587
220,37,3,0.300442,0.882176,0.157356,0.108554,0.549502,0.176497,0.047735,0.286163
220,38,3,0.255183,0.676028,0.244845,0.146508,0.627902,0.265500,0.053900,0.305239
220,39,3,0.542584,0.396972,0.289851,0.275833,0.871030,0.353877,0.069106,0.353172
220,40,4,0.357393,0.618226,0.293386,0.233914,0.784610,0.344043,0.081755,0.363518
220,41,4,0.440077,0.439998,0.304770,0.241478,0.808621,0.341570,0.081042,0.345956
220,42,4,0.374670,0.998764,0.303877,0.252640,0.757400,0.366889,0.063496,0.412986
220,43,4,0.072453,0.903416,0.199724,0.083810,0.416341,0.181916,0.093616,0.280821
220,44,4,0.146514,0.689342,0.185499,0.083833,0.373986,0.163933,0.067609,0.234181
220,45,4,0.031405,0.951144,0.198243,0.071528,0.316365,0.169252,0.052185,0.256052
220,46,4,0.216687,0.417879,0.100000,0.050000,0.000001,0.000001,0.060606,0.091406
220,47,4,0.446234,0.411187,0.192186,0.146460,0.686396,0.223724,0.064283,0.268767
220,48,4,0.301519,0.202837,0.111043,0.062276,0.084362,0.052245,0.082171,0.094165
220,49,4,0.532519,0.641344,0.320612,0.366116,0.832267,0.436912,0.081131,0.414157
230,0,0,0.139619,0.913744,0.242406,0.123579,0.625413,0.253992,0.083227,0.337273
230,1,0,0.247320,0.604284,0.186488,0.103928,0.597183,0.192428,0.087434,0.272547
230,2,0,0.039080,0.376352,0.100000,0.050000,0.000000,0.000000,0.089504,0.092634
230,3,0,0.724847,0.758512,0.384074,0.454646,0.948724,0.485219,0.078817,0.478691
230,4,0,0.368557,0.877995,0.295277,0.286169,0.760034,0.383226,0.083973,0.409206
230,5,0,0.268096,0.978493,0.200087,0.145278,0.450545,0.233894,0.080691,0.310893
230,6,0,0.150631,0.889366,0.175234,0.054410,0.340365,0.133216,0.093382,0.249749
230,7,0,0.568517,0.431510,0.313377,0.329465,0.849970,0.403344,0.084806,0.378230
230,8,0,0.168080,0.708548,0.173681,0.085899,0.420970,0.162700,0.078978,0.245468
230,9,0,0.311360,0.949324,0.257248,0.185422,0.587946,0.293272,0.082317,0.353782
230,10,1,0.490499,0.330722,0.337619,0.322592,0.858602,0.405762,0.070773,0.365300
230,11,1,0.199080,0.747691,0.225730,0.086052,0.536496,0.209806,0.079305,0.284289
230,12,1,0.612538,0.452362,0.361356,0.415776,0.903347,0.472923,0.067478,0.416923
230,13,1,0.080769,0.451742,0.203987,0.108111,0.333230,0.203272,0.082567,0.212152
230,14,1,0.448982,0.649095,0.257136,0.209335,0.835363,0.311468,0.074119,0.360162
230,15,1,0.251850,0.607621,0.162506,0.109994,0.506783,0.184718,0.071659,0.250679
230,16,1,0.071009,0.250822,0.100000,0.050000,0.000002,0.000002,0.077447,0.073122
230,17,1,0.225512,0.888624,0.243960,0.153095,0.590199,0.271108,0.076298,0.334144
230,18,1,0.023145,0.413460,0.107313,0.049594,0.043737,0.012666,0.079356,0.105186
230,19,1,0.378901,0.963053,0.279164,0.265142,0.784814,0.363263,0.076849,0.414003
230,20,2,0.154859,0.438756,0.206474,0.071677,0.358865,0.170030,0.112386,0.211158
230,21,2,0.496025,0.631503,0.318070,0.292546,0.840999,0.396095,0.105039,0.401565
230,22,2,0.753268,0.902978,0.405516,0.452529,0.953410,0.478745,0.056707,0.494265
230,23,2,0.075313,0.808482,0.161961,0.066522,0.319412,0.122233,0.056907,0.224968
230,24,2,0.346724,0.538510,0.232266,0.176694,0.611139,0.266749,0.109883,0.301575
230,25,2,0.118530,0.449373,0.175765,0.080817,0.324001,0.160299,0.109838,0.202074
230,26,2,0.401554,0.470468,0.239419,0.208606,0.737132,0.310573,0.115062,0.328082
230,27,2,0.428317,0.704882,0.281011,0.220833,0.758731,0.321202,0.117778,0.372179
230,28,2,0.226272,0.371389,0.192128,0.092639,0.355576,0.181950,0.077330,0.196489
230,29,2,0.109343,0.827696,0.187894,0.076112,0.313927,0.162488,0.024078,0.229847
230,30,3,0.108891,0.783261,0.189378,0.098028,0.332718,0.186891,0.032863,0.237040
230,31,3,0.559639,0.471442,0.314957,0.317272,0.880653,0.400172,0.047589,0.376995
230,32,3,0.161426,0.399845,0.100000,0.050000,0.000000,0.000000,0.037489,0.082722
230,33,3,0.041007,0.941094,0.177665,0.062212,0.403478,0.153950,0.059082,0.263424
230,34,3,0.306667,0.503178,0.175815,0.100480,0.402259,0.181181,0.068562,0.218417
230,35,3,0.482934,0.996338,0.382537,0.395419,0.833528,0.474135,0.063713,0.475524
230,36,3,0.444939,0.974967,0.242937,0.182330,0.777373,0.283424,0.048569,0.376222
230,37,3,0.300442,0.882176,0.256770,0.193533,0.674160,0.298733,0.047735,0.352765
230,38,3,0.255183,0.676028,0.212393,0.153326,0.575783,0.250857,0.053900,0.290887
230,39,3,0.542584,0.396972,0.324548,0.313580,0.892196,0.382805,0.069106,0.372278
230,40,4,0.357393,0.618226,0.257439,0.228334,0.747312,0.335974,0.081755,0.350513
230,41,4,0.440077,0.439998,0.266564,0.189919,0.796870,0.301634,0.081042,0.324490
230,42,4,0.374670,0.998764,0.263175,0.176172,0.675150,0.308380,0.063496,0.371809
